library,scenario,sample_seed,candidate_id,candidate_signature,profile_distance,rank,is_truth
scale_small,in_domain,550101016,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.150594814573813,1,1
scale_small,in_domain,550101016,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.215197833750181,2,0
scale_small,in_domain,550101016,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.216043741507565,3,0
scale_small,in_domain,550101017,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.14420703942989,1,1
scale_small,in_domain,550101017,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.218608428096819,3,0
scale_small,in_domain,550101017,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.218082489831753,2,0
scale_small,in_domain,550101018,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.123722246188126,1,1
scale_small,in_domain,550101018,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.21232468592747,3,0
scale_small,in_domain,550101018,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.206991501445962,2,0
scale_small,in_domain,550101019,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0773171429217143,1,1
scale_small,in_domain,550101019,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.190521594580208,3,0
scale_small,in_domain,550101019,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.187970237759737,2,0
scale_small,in_domain,550101020,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.133421710590592,1,1
scale_small,in_domain,550101020,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.21228799585604,3,0
scale_small,in_domain,550101020,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.210955612659022,2,0
scale_small,in_domain,550101021,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.0494262933050436,1,1
scale_small,in_domain,550101021,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.179640777936075,2,0
