library,scenario,method,stratum,n,truth_in_library_n,top1_correct_k,truth_set_covered_k,set_coverage,set_coverage_low95,set_coverage_high95,mean_set_size,median_set_size,empty_k,singleton_k,multiple_k,unique_k,unique_rate,unique_rate_low95,unique_rate_high95,correct_unique_k,wrong_unique_k,false_unique_rate,false_unique_low95,false_unique_high95,unique_accuracy,selective_error,selective_error_low95,selective_error_high95,rejected_k,low_confidence_k,ambiguous_k,domain_rejected_k,mean_decision_time_s
scale_small,in_domain,M2_class_conditional,class_002,50,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,1,3,47,0,37,0.74,0.604468427351512,0.841284725064476,37,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.0940578258372025,3,10,0,2,0.0001331
scale_small,in_domain,M2_class_conditional,class_003,50,50,50,49,0.98,0.895045564103622,0.996460740728354,1,1,1,48,1,48,0.96,0.86539909312493,0.98896111567238,48,0,0,6.93889390390723e-18,0.0713475991333587,1,0,6.93889390390723e-18,0.0741001296661175,1,1,0,0,0.0001346
scale_small,in_domain,M3_pooled_empirical,all,150,150,150,140,0.933333333333333,0.881637644883941,0.963388143330393,1.24666666666667,1,10,93,47,90,0.6,0.52004915848891,0.674956792637475,90,0,0,1.73472347597681e-18,0.0249702443680766,1,0,0,0.0409356255643268,12,48,0,3,9.95133333333333e-05
scale_small,in_domain,M3_pooled_empirical,class_001,50,50,50,40,0.8,0.669628940677746,0.887562499842239,0.8,1,10,40,0,40,0.8,0.669628940677746,0.887562499842239,40,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.0876216011972866,10,0,0,1,0.00011
scale_small,in_domain,M3_pooled_empirical,class_002,50,50,50,50,1,0.928652400866641,1,1.42,1,0,29,21,26,0.52,0.385117448900446,0.65202864713422,26,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.128728921859215,2,22,0,2,9.254e-05
scale_small,in_domain,M3_pooled_empirical,class_003,50,50,50,50,1,0.928652400866641,1,1.52,2,0,24,26,24,0.48,0.34797135286578,0.614882551099554,24,0,0,6.93889390390723e-18,0.0713475991333587,1,0,1.38777878078145e-17,0.13797620467498,0,26,0,0,9.6e-05
scale_small,in_domain,M2R_class_risk_gated,all,150,150,150,144,0.96,0.915486535783444,0.981540839397926,0.966666666666667,1,6,143,1,130,0.866666666666667,0.803019825502258,0.912001995294486,130,0,0,1.73472347597681e-18,0.0249702443680766,1,0,0,0.0287015611944314,6,14,0,3,0.000116393333333333
scale_small,in_domain,M2R_class_risk_gated,class_001,50,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,1,2,48,0,45,0.9,0.786397685625204,0.95652423506811,45,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.0786515987328884,2,3,0,1,0.0001334
scale_small,in_domain,M2R_class_risk_gated,class_002,50,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,1,3,47,0,37,0.74,0.604468427351512,0.841284725064476,37,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.0940578258372025,3,10,0,2,0.00010722
scale_small,in_domain,M2R_class_risk_gated,class_003,50,50,50,49,0.98,0.895045564103622,0.996460740728354,1,1,1,48,1,48,0.96,0.86539909312493,0.98896111567238,48,0,0,6.93889390390723e-18,0.0713475991333587,1,0,6.93889390390723e-18,0.0741001296661175,1,1,0,0,0.00010856
scale_small,in_domain,M3R_pooled_risk_gated,all,150,150,150,140,0.933333333333333,0.881637644883941,0.963388143330393,1.24666666666667,1,10,93,47,0,0,1.73472347597681e-18,0.0249702443680766,0,0,0,1.73472347597681e-18,0.0249702443680766,NaN,NaN,NaN,NaN,12,138,0,3,9.27266666666667e-05
scale_small,in_domain,M3R_pooled_risk_gated,class_001,50,50,50,40,0.8,0.669628940677746,0.887562499842239,0.8,1,10,40,0,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,10,40,0,1,0.00010984
scale_small,in_domain,M3R_pooled_risk_gated,class_002,50,50,50,50,1,0.928652400866641,1,1.42,1,0,29,21,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,2,48,0,2,8.29e-05
scale_small,in_domain,M3R_pooled_risk_gated,class_003,50,50,50,50,1,0.928652400866641,1,1.52,2,0,24,26,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,50,0,0,8.544e-05
scale_small,library_out,M0_stage7a_original,all,100,0,0,0,NaN,NaN,NaN,0.96,1,4,96,0,96,0.96,0.901629285641121,0.984336696008452,0,96,0.96,0.901629285641121,0.984336696008452,0,1,0.961524412142324,1,4,0,0,0,0.00025728
scale_small,library_out,M1_stage7a1_split,all,100,0,0,0,NaN,NaN,NaN,0.94,1,6,94,0,87,0.87,0.790196485599236,0.922428325727595,0,87,0.87,0.790196485599236,0.922428325727595,0,1,0.957712493055879,1,6,7,0,0,0.0002182
scale_small,library_out,M2_class_conditional,all,100,0,0,0,NaN,NaN,NaN,0.98,1,4,94,2,94,0.94,0.875231845541041,0.972213876036812,0,94,0.94,0.875231845541041,0.972213876036812,0,1,0.960737923708455,1,4,2,0,0,0.00013646
scale_small,library_out,M3_pooled_empirical,all,100,0,0,0,NaN,NaN,NaN,1.46,1,0,54,46,54,0.54,0.442648603233682,0.634391916909759,0,54,0.54,0.442648603233682,0.634391916909759,0,1,0.933586411909104,1,0,46,0,0,9.615e-05
scale_small,library_out,M2R_class_risk_gated,all,100,0,0,0,NaN,NaN,NaN,0.98,1,4,94,2,94,0.94,0.875231845541041,0.972213876036812,0,94,0.94,0.875231845541041,0.972213876036812,0,1,0.960737923708455,1,4,2,0,0,0.00011027
scale_small,library_out,M3R_pooled_risk_gated,all,100,0,0,0,NaN,NaN,NaN,1.46,1,0,54,46,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,0,100,0,0,8.498e-05
scale_small,parameter_out,M0_stage7a_original,all,100,100,39,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,0.00021013
scale_small,parameter_out,M1_stage7a1_split,all,100,100,39,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,0.00020236
scale_small,parameter_out,M2_class_conditional,all,100,100,39,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,0.00012251
scale_small,parameter_out,M3_pooled_empirical,all,100,100,39,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,7.973e-05
scale_small,parameter_out,M2R_class_risk_gated,all,100,100,39,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,9.687e-05
scale_small,parameter_out,M3R_pooled_risk_gated,all,100,100,39,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,7.009e-05
scale_small,snr_shift_10db,M0_stage7a_original,all,100,100,100,51,0.51,0.413480119340272,0.605780010695589,0.51,1,49,51,0,51,0.51,0.413480119340272,0.605780010695589,51,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.0700466198985314,49,0,0,37,0.00020566
scale_small,snr_shift_10db,M1_stage7a1_split,all,100,100,100,49,0.49,0.394219989304411,0.586519880659728,0.49,0,51,49,0,40,0.4,0.309401286432459,0.497997413208938,40,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.0876216011972866,51,9,0,37,0.00019911
scale_small,snr_shift_10db,M2_class_conditional,all,100,100,100,47,0.47,0.375108179593413,0.567111430299006,0.47,0,53,47,0,41,0.41,0.318673130211365,0.507985699465892,41,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.0856675701844319,53,6,0,37,0.00012251
scale_small,snr_shift_10db,M3_pooled_empirical,all,100,100,100,62,0.62,0.522097552955111,0.709024007475213,0.65,1,38,59,3,42,0.42,0.327983826743547,0.51793513296957,42,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.0837987908657039,52,6,0,37,8.479e-05
scale_small,snr_shift_10db,M2R_class_risk_gated,all,100,100,100,47,0.47,0.375108179593413,0.567111430299006,0.47,0,53,47,0,41,0.41,0.318673130211365,0.507985699465892,41,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.0856675701844319,53,6,0,37,9.997e-05
scale_small,snr_shift_10db,M3R_pooled_risk_gated,all,100,100,100,62,0.62,0.522097552955111,0.709024007475213,0.65,1,38,59,3,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,52,48,0,37,7.463e-05
scale_medium,in_domain,M0_stage7a_original,all,350,350,256,340,0.971428571428571,0.948213134287452,0.984407935894221,2.15142857142857,2,8,104,238,97,0.277142857142857,0.2328635195531,0.326261065451928,97,0,0,0,0.0108564407164078,1,0,0,0.0380940425259477,8,54,191,0,0.000252548571428572
scale_medium,in_domain,M0_stage7a_original,class_001,50,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,1,1,49,0,49,0.98,0.895045564103622,0.996460740728354,49,0,0,6.93889390390723e-18,0.0713475991333587,1,0,6.93889390390723e-18,0.0726978192204964,1,0,0,0,0.00025616
scale_medium,in_domain,M0_stage7a_original,class_002,50,50,40,47,0.94,0.837829083111618,0.979385029651026,1.94,2,3,4,43,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,3,4,43,0,0.00026564
scale_medium,in_domain,M0_stage7a_original,class_003,50,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,1,1,49,0,48,0.96,0.86539909312493,0.98896111567238,48,0,0,6.93889390390723e-18,0.0713475991333587,1,0,6.93889390390723e-18,0.0741001296661175,1,1,0,0,0.00024566
scale_medium,in_domain,M0_stage7a_original,class_004,50,50,19,50,1,0.928652400866641,1,3,3,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,0.00024928
scale_medium,in_domain,M0_stage7a_original,class_005,50,50,18,45,0.9,0.786397685625204,0.95652423506811,2.2,2,3,2,45,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,3,2,45,0,0.0002449
scale_medium,in_domain,M0_stage7a_original,class_006,50,50,50,50,1,0.928652400866641,1,2.96,3,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,47,3,0,0.00024632
scale_medium,in_domain,M0_stage7a_original,class_007,50,50,29,50,1,0.928652400866641,1,3,3,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,0.00025988
scale_medium,in_domain,M1_stage7a1_split,all,350,350,256,335,0.957142857142857,0.930501203310748,0.973858622319965,1.95714285714286,2,14,108,228,97,0.277142857142857,0.2328635195531,0.326261065451928,97,0,0,0,0.0108564407164078,1,0,0,0.0380940425259477,14,52,187,4,0.000256014285714286
scale_medium,in_domain,M1_stage7a1_split,class_001,50,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,1,2,48,0,48,0.96,0.86539909312493,0.98896111567238,48,0,0,6.93889390390723e-18,0.0713475991333587,1,0,6.93889390390723e-18,0.0741001296661175,2,0,0,2,0.00025842
scale_medium,in_domain,M1_stage7a1_split,class_002,50,50,40,49,0.98,0.895045564103622,0.996460740728354,1.92,2,1,2,47,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,1,2,47,0,0.00027852
scale_medium,in_domain,M1_stage7a1_split,class_003,50,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,1,3,47,0,45,0.9,0.786397685625204,0.95652423506811,45,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.0786515987328884,3,2,0,2,0.00024516
scale_medium,in_domain,M1_stage7a1_split,class_004,50,50,19,46,0.92,0.811617530816572,0.968450485911407,2.64,3,4,0,46,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,4,0,46,0,0.00025174
scale_medium,in_domain,M1_stage7a1_split,class_005,50,50,18,47,0.94,0.837829083111618,0.979385029651026,1.9,2,2,1,47,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,2,1,47,0,0.00024376
scale_medium,in_domain,M1_stage7a1_split,class_006,50,50,50,50,1,0.928652400866641,1,2.62,3,0,9,41,4,0.08,0.031549514088593,0.188382469183428,4,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.489890836454597,0,46,0,0,0.00024622
scale_medium,in_domain,M1_stage7a1_split,class_007,50,50,29,48,0.96,0.86539909312493,0.98896111567238,2.72,3,2,1,47,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,2,1,47,0,0.00026828
scale_medium,in_domain,M2_class_conditional,all,350,350,256,337,0.962857142857143,0.93749716221746,0.978167161233637,2.00857142857143,2,10,105,235,94,0.268571428571429,0.224835019846811,0.317332818427641,94,0,0,0,0.0108564407164078,1,0,0,0.0392620762915447,10,55,191,5,0.000116931428571429
scale_medium,in_domain,M2_class_conditional,class_001,50,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,1,2,48,0,48,0.96,0.86539909312493,0.98896111567238,48,0,0,6.93889390390723e-18,0.0713475991333587,1,0,6.93889390390723e-18,0.0741001296661175,2,0,0,2,0.00011586
scale_medium,in_domain,M2_class_conditional,class_002,50,50,40,50,1,0.928652400866641,1,2,2,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,0.00012028
scale_medium,in_domain,M2_class_conditional,class_003,50,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,1,3,47,0,43,0.86,0.738138062894145,0.930491665729837,43,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.0820098032257912,3,4,0,2,0.00011292
scale_medium,in_domain,M2_class_conditional,class_004,50,50,19,47,0.94,0.837829083111618,0.979385029651026,2.72,3,3,1,46,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,3,1,46,1,0.00011598
scale_medium,in_domain,M2_class_conditional,class_005,50,50,18,49,0.98,0.895045564103622,0.996460740728354,1.96,2,1,0,49,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,1,0,49,0,0.0001125
scale_medium,in_domain,M2_class_conditional,class_006,50,50,50,50,1,0.928652400866641,1,2.7,3,0,6,44,3,0.06,0.020614970348974,0.162170916888382,3,0,0,6.93889390390723e-18,0.0713475991333587,1,0,5.55111512312578e-17,0.561497031755045,0,47,0,0,0.0001142
scale_medium,in_domain,M2_class_conditional,class_007,50,50,29,46,0.92,0.811617530816572,0.968450485911407,2.78,3,1,3,46,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,1,3,46,0,0.00012678
scale_medium,in_domain,M3_pooled_empirical,all,350,350,256,334,0.954285714285714,0.927039430189184,0.971668146531337,3.73428571428571,5,16,67,267,65,0.185714285714286,0.148464268455382,0.229788351423503,65,0,0,0,0.0108564407164078,1,0,0,0.0558015313228569,19,17,249,5,7.80057142857143e-05
scale_medium,in_domain,M3_pooled_empirical,class_001,50,50,50,34,0.68,0.541897026918559,0.792417837393432,0.68,1,16,34,0,34,0.68,0.541897026918559,0.792417837393432,34,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.101514554153324,16,0,0,2,7.704e-05
scale_medium,in_domain,M3_pooled_empirical,class_002,50,50,40,50,1,0.928652400866641,1,4.7,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,7.852e-05
scale_medium,in_domain,M3_pooled_empirical,class_003,50,50,50,50,1,0.928652400866641,1,2.16,1,0,33,17,31,0.62,0.48150446930993,0.741372106898064,31,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.110255395460436,2,17,0,2,7.616e-05
scale_medium,in_domain,M3_pooled_empirical,class_004,50,50,19,50,1,0.928652400866641,1,4.42,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,1,0,49,1,7.962e-05
scale_medium,in_domain,M3_pooled_empirical,class_005,50,50,18,50,1,0.928652400866641,1,5.04,5.5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,7.892e-05
scale_medium,in_domain,M3_pooled_empirical,class_006,50,50,50,50,1,0.928652400866641,1,4.4,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,7.416e-05
scale_medium,in_domain,M3_pooled_empirical,class_007,50,50,29,50,1,0.928652400866641,1,4.74,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,8.162e-05
scale_medium,in_domain,M2R_class_risk_gated,all,350,350,256,337,0.962857142857143,0.93749716221746,0.978167161233637,2.00857142857143,2,10,105,235,94,0.268571428571429,0.224835019846811,0.317332818427641,94,0,0,0,0.0108564407164078,1,0,0,0.0392620762915447,10,55,191,5,9.482e-05
scale_medium,in_domain,M2R_class_risk_gated,class_001,50,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,1,2,48,0,48,0.96,0.86539909312493,0.98896111567238,48,0,0,6.93889390390723e-18,0.0713475991333587,1,0,6.93889390390723e-18,0.0741001296661175,2,0,0,2,9.226e-05
scale_medium,in_domain,M2R_class_risk_gated,class_002,50,50,40,50,1,0.928652400866641,1,2,2,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,9.636e-05
scale_medium,in_domain,M2R_class_risk_gated,class_003,50,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,1,3,47,0,43,0.86,0.738138062894145,0.930491665729837,43,0,0,6.93889390390723e-18,0.0713475991333587,1,0,0,0.0820098032257912,3,4,0,2,9.222e-05
scale_medium,in_domain,M2R_class_risk_gated,class_004,50,50,19,47,0.94,0.837829083111618,0.979385029651026,2.72,3,3,1,46,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,3,1,46,1,9.532e-05
scale_medium,in_domain,M2R_class_risk_gated,class_005,50,50,18,49,0.98,0.895045564103622,0.996460740728354,1.96,2,1,0,49,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,1,0,49,0,9.492e-05
scale_medium,in_domain,M2R_class_risk_gated,class_006,50,50,50,50,1,0.928652400866641,1,2.7,3,0,6,44,3,0.06,0.020614970348974,0.162170916888382,3,0,0,6.93889390390723e-18,0.0713475991333587,1,0,5.55111512312578e-17,0.561497031755045,0,47,0,0,9.246e-05
scale_medium,in_domain,M2R_class_risk_gated,class_007,50,50,29,46,0.92,0.811617530816572,0.968450485911407,2.78,3,1,3,46,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,1,3,46,0,0.0001002
scale_medium,in_domain,M3R_pooled_risk_gated,all,350,350,256,334,0.954285714285714,0.927039430189184,0.971668146531337,3.73428571428571,5,16,67,267,0,0,0,0.0108564407164078,0,0,0,0,0.0108564407164078,NaN,NaN,NaN,NaN,19,82,249,5,6.98314285714286e-05
scale_medium,in_domain,M3R_pooled_risk_gated,class_001,50,50,50,34,0.68,0.541897026918559,0.792417837393432,0.68,1,16,34,0,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,16,34,0,2,6.776e-05
scale_medium,in_domain,M3R_pooled_risk_gated,class_002,50,50,40,50,1,0.928652400866641,1,4.7,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,7.208e-05
scale_medium,in_domain,M3R_pooled_risk_gated,class_003,50,50,50,50,1,0.928652400866641,1,2.16,1,0,33,17,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,2,48,0,2,6.904e-05
scale_medium,in_domain,M3R_pooled_risk_gated,class_004,50,50,19,50,1,0.928652400866641,1,4.42,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,1,0,49,1,6.912e-05
scale_medium,in_domain,M3R_pooled_risk_gated,class_005,50,50,18,50,1,0.928652400866641,1,5.04,5.5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,6.942e-05
scale_medium,in_domain,M3R_pooled_risk_gated,class_006,50,50,50,50,1,0.928652400866641,1,4.4,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,6.892e-05
scale_medium,in_domain,M3R_pooled_risk_gated,class_007,50,50,29,50,1,0.928652400866641,1,4.74,5,0,0,50,0,0,6.93889390390723e-18,0.0713475991333587,0,0,0,6.93889390390723e-18,0.0713475991333587,NaN,NaN,NaN,NaN,0,0,50,0,7.248e-05
scale_medium,library_out,M0_stage7a_original,all,100,0,0,0,NaN,NaN,NaN,3.86,5,0,13,87,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,3,10,87,3,0.00025344
scale_medium,library_out,M1_stage7a1_split,all,100,0,0,0,NaN,NaN,NaN,3.59,5,16,3,81,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,16,3,81,8,0.00024732
scale_medium,library_out,M2_class_conditional,all,100,0,0,0,NaN,NaN,NaN,3.78,5,14,5,81,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,14,5,81,8,0.00011229
scale_medium,library_out,M3_pooled_empirical,all,100,0,0,0,NaN,NaN,NaN,5,5,0,0,100,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,8,0,92,8,7.422e-05
scale_medium,library_out,M2R_class_risk_gated,all,100,0,0,0,NaN,NaN,NaN,3.78,5,14,5,81,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,14,5,81,8,9.179e-05
scale_medium,library_out,M3R_pooled_risk_gated,all,100,0,0,0,NaN,NaN,NaN,5,5,0,0,100,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,8,0,92,8,6.814e-05
scale_medium,parameter_out,M0_stage7a_original,all,100,100,26,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,0.00025646
scale_medium,parameter_out,M1_stage7a1_split,all,100,100,26,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,0.00025076
scale_medium,parameter_out,M2_class_conditional,all,100,100,26,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,0.00011129
scale_medium,parameter_out,M3_pooled_empirical,all,100,100,26,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,7.164e-05
scale_medium,parameter_out,M2R_class_risk_gated,all,100,100,26,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,8.846e-05
scale_medium,parameter_out,M3R_pooled_risk_gated,all,100,100,26,0,0,3.46944695195361e-18,0.0369934982069857,0,0,100,0,0,0,0,3.46944695195361e-18,0.0369934982069857,0,0,0,3.46944695195361e-18,0.0369934982069857,NaN,NaN,NaN,NaN,100,0,0,100,6.57e-05
scale_medium,snr_shift_10db,M0_stage7a_original,all,100,100,75,54,0.54,0.442648603233682,0.634391916909759,1.03,1,43,26,31,19,0.19,0.125147515097687,0.277788453790644,19,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.168179224052616,47,5,29,33,0.00026501
scale_medium,snr_shift_10db,M1_stage7a1_split,all,100,100,75,44,0.44,0.346720266301608,0.53771895348323,0.75,0,55,22,23,18,0.18,0.117002254989463,0.266673583863007,18,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.175879223646658,55,4,23,36,0.00025735
scale_medium,snr_shift_10db,M2_class_conditional,all,100,100,75,45,0.45,0.35614537979512,0.547553970025579,0.77,0,54,22,24,18,0.18,0.117002254989463,0.266673583863007,18,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.175879223646658,55,3,24,42,0.00011716
scale_medium,snr_shift_10db,M3_pooled_empirical,all,100,100,75,81,0.81,0.722211546209356,0.874852484902313,2.17,2,19,12,69,9,0.09,0.0480725400025652,0.162262128527163,9,0,0,3.46944695195361e-18,0.0369934982069857,1,0,0,0.299145048419544,48,1,42,42,7.877e-05
