method_id,category,metric_name,numerator,denominator,rate,ci_low,ci_high,evaluable_count,definition_version
C_set,all,accepted_coverage,32,33,0.96969696969697,0.846812746178811,0.994630589463128,33,stage4a7_1_independent_scenario_metrics_v1
C_set,all,topology_selective_risk,2,29,0.0689655172413793,0.0191212661694334,0.219645801502757,29,stage4a7_1_independent_scenario_metrics_v1
C_set,all,unique_output_precision,1,1,1,0.206549314377237,1,1,stage4a7_1_independent_scenario_metrics_v1
C_set,all,singleton_rate,1,33,0.0303030303030303,0.00536941053687183,0.153187253821189,33,stage4a7_1_independent_scenario_metrics_v1
C_set,all,ambiguous_set_rate,31,33,0.939393939393939,0.803937551913522,0.983219116912808,33,stage4a7_1_independent_scenario_metrics_v1
C_set,all,equivalence_class_rate,0,33,0,0,0.104269997542452,33,stage4a7_1_independent_scenario_metrics_v1
C_set,all,rejection_rate,1,33,0.0303030303030303,0.00536941053687183,0.153187253821189,33,stage4a7_1_independent_scenario_metrics_v1
C_set,all,false_unique_unconditional,0,30,0,0,0.113513393173969,30,stage4a7_1_independent_scenario_metrics_v1
C_set,all,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set,all,parameter_ood_false_acceptance,8,9,0.888888888888889,0.565000294423344,0.980109112361455,9,stage4a7_1_independent_scenario_metrics_v1
C_set,all,structure_ood_false_acceptance,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set,all,average_candidate_set_size,172,33,5.21212121212121,NaN,NaN,33,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,topology_set_accuracy,13,14,0.928571428571429,0.685312955758489,0.987277784752109,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,accepted_coverage,14,14,1,0.784689197262364,1,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,topology_selective_risk,1,14,0.0714285714285714,0.0127222152478909,0.314687044241511,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,singleton_rate,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,ambiguous_set_rate,14,14,1,0.784689197262364,1,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,equivalence_class_rate,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,rejection_rate,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,false_unique_unconditional,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,average_candidate_set_size,70,14,5,NaN,NaN,14,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,topology_set_accuracy,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,accepted_coverage,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,topology_selective_risk,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,singleton_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,ambiguous_set_rate,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,equivalence_class_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,rejection_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,false_unique_unconditional,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,average_candidate_set_size,46,7,6.57142857142857,NaN,NaN,7,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,topology_set_accuracy,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,accepted_coverage,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,topology_selective_risk,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,singleton_rate,0,3,0,5.55111512312578e-17,0.561497031755045,3,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,ambiguous_set_rate,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,equivalence_class_rate,0,3,0,5.55111512312578e-17,0.561497031755045,3,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,rejection_rate,0,3,0,5.55111512312578e-17,0.561497031755045,3,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,false_unique_unconditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,structure_ood_false_acceptance,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,average_candidate_set_size,17,3,5.66666666666667,NaN,NaN,3,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,topology_set_accuracy,7,9,0.777777777777778,0.452588969106989,0.936774892882153,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,accepted_coverage,8,9,0.888888888888889,0.565000294423344,0.980109112361455,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,topology_selective_risk,1,8,0.125,0.0224174914500567,0.470888182212854,8,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,unique_output_precision,1,1,1,0.206549314377237,1,1,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,singleton_rate,1,9,0.111111111111111,0.0198908876385449,0.434999705576656,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,ambiguous_set_rate,7,9,0.777777777777778,0.452588969106989,0.936774892882153,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,equivalence_class_rate,0,9,0,0,0.299145048419544,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,rejection_rate,1,9,0.111111111111111,0.0198908876385449,0.434999705576656,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,false_unique_unconditional,0,9,0,0,0.299145048419544,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,parameter_ood_false_acceptance,8,9,0.888888888888889,0.565000294423344,0.980109112361455,9,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,average_candidate_set_size,39,9,4.33333333333333,NaN,NaN,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,topology_set_accuracy,27,30,0.9,0.743789174208159,0.965400111252666,30,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,accepted_coverage,32,33,0.96969696969697,0.846812746178811,0.994630589463128,33,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,topology_selective_risk,2,29,0.0689655172413793,0.0191212661694334,0.219645801502757,29,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,unique_output_precision,1,1,1,0.206549314377237,1,1,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,singleton_rate,1,33,0.0303030303030303,0.00536941053687183,0.153187253821189,33,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,ambiguous_set_rate,31,33,0.939393939393939,0.803937551913522,0.983219116912808,33,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,equivalence_class_rate,0,33,0,0,0.104269997542452,33,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,rejection_rate,1,33,0.0303030303030303,0.00536941053687183,0.153187253821189,33,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,false_unique_unconditional,0,30,0,0,0.113513393173969,30,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,parameter_ood_false_acceptance,8,9,0.888888888888889,0.565000294423344,0.980109112361455,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,structure_ood_false_acceptance,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,average_candidate_set_size,172,33,5.21212121212121,NaN,NaN,33,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,topology_set_accuracy,13,14,0.928571428571429,0.685312955758489,0.987277784752109,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,accepted_coverage,14,14,1,0.784689197262364,1,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,topology_selective_risk,1,14,0.0714285714285714,0.0127222152478909,0.314687044241511,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,singleton_rate,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,ambiguous_set_rate,14,14,1,0.784689197262364,1,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,equivalence_class_rate,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,rejection_rate,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,false_unique_unconditional,0,14,0,1.38777878078145e-17,0.215310802737636,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,average_candidate_set_size,70,14,5,NaN,NaN,14,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,topology_set_accuracy,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,accepted_coverage,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,topology_selective_risk,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,singleton_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,ambiguous_set_rate,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,equivalence_class_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,rejection_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,false_unique_unconditional,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,average_candidate_set_size,46,7,6.57142857142857,NaN,NaN,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,topology_set_accuracy,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,accepted_coverage,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,topology_selective_risk,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,singleton_rate,0,3,0,5.55111512312578e-17,0.561497031755045,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,ambiguous_set_rate,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,equivalence_class_rate,0,3,0,5.55111512312578e-17,0.561497031755045,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,rejection_rate,0,3,0,5.55111512312578e-17,0.561497031755045,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,false_unique_unconditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,structure_ood_false_acceptance,3,3,1,0.438502968244955,1,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,average_candidate_set_size,17,3,5.66666666666667,NaN,NaN,3,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,topology_set_accuracy,7,9,0.777777777777778,0.452588969106989,0.936774892882153,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,accepted_coverage,8,9,0.888888888888889,0.565000294423344,0.980109112361455,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,topology_selective_risk,1,8,0.125,0.0224174914500567,0.470888182212854,8,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,unique_output_precision,1,1,1,0.206549314377237,1,1,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,singleton_rate,1,9,0.111111111111111,0.0198908876385449,0.434999705576656,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,ambiguous_set_rate,7,9,0.777777777777778,0.452588969106989,0.936774892882153,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,equivalence_class_rate,0,9,0,0,0.299145048419544,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,rejection_rate,1,9,0.111111111111111,0.0198908876385449,0.434999705576656,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,false_unique_unconditional,0,9,0,0,0.299145048419544,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,parameter_ood_false_acceptance,8,9,0.888888888888889,0.565000294423344,0.980109112361455,9,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,average_candidate_set_size,39,9,4.33333333333333,NaN,NaN,9,stage4a7_1_independent_scenario_metrics_v1
