candidate_id,sample_count,minimum_attainable_p,status,calibration_hash
G001,20,0.0476190476190476,calibrated,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365
G002,20,0.0476190476190476,calibrated,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365
G003,20,0.0476190476190476,calibrated,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365
G004,20,0.0476190476190476,calibrated,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365
G005,20,0.0476190476190476,calibrated,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365
G006,20,0.0476190476190476,calibrated,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365
G007,20,0.0476190476190476,calibrated,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365
