sample_id,method_id,decision,decision_reason,ranked_candidates,accepted_candidate_set,accepted_candidate_count,best_topology_id,best_residual,second_residual,noise_whitened_residual,margin,rho,stability,p_values,indistinguishability_component_count,calibration_hash,candidate_generation_hash,compatibility_hash
stage4a7_1_pilot_0009,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G003,G004,G007,G002,G005,G006,G001","G003",1,G003,0,0.120305081617247,NaN,0.120305081617247,0,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0009,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G003,G004,G007,G002,G005,G006,G001","G003",1,G003,0,0.120305081617247,NaN,0.120305081617247,0,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0009,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G003,G004,G007,G002,G005,G006,G001","G003",1,G003,0,0.120305081617247,0,0.120305081617247,0,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0009,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G003,G004,G007,G002,G005,G006,G001","G001,G002,G003,G004,G005,G006,G007",7,G003,0,0.120305081617247,NaN,0.120305081617247,0,1,G001:0.52380952380952384;G002:0.38095238095238093;G003:1;G004:0.19047619047619047;G005:0.42857142857142855;G006:0.19047619047619047;G007:0.23809523809523808,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0009,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G003,G004,G007,G002,G005,G006,G001","G001,G002,G003,G004,G005,G006,G007",7,G003,0,0.120305081617247,NaN,0.120305081617247,0,1,G001:0.52380952380952384;G002:0.38095238095238093;G003:1;G004:0.19047619047619047;G005:0.42857142857142855;G006:0.19047619047619047;G007:0.23809523809523808,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0010,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G007,G004,G006,G002,G005,G003,G001","G004,G007",2,G007,0.0330041520247453,0.0539920634306732,NaN,0.0209879114059279,0.61127784209455,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0010,M3_frozen,equivalence_class,best observation class has multiple members,"G007,G004,G006,G002,G005,G003,G001","G004,G007",2,G007,0.0330041520247453,0.0539920634306732,NaN,0.0209879114059279,0.61127784209455,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0010,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G007,G004,G006,G002,G005,G003,G001","G004,G007",2,G007,0.0330041520247453,0.0539920634306732,66445.7171032223,0.0209879114059279,0.61127784209455,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0010,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G007,G004,G006,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G007,0.0330041520247453,0.0539920634306732,NaN,0.0209879114059279,0.61127784209455,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.5714285714285714;G004:0.90476190476190477;G005:0.5714285714285714;G006:0.76190476190476186;G007:0.8571428571428571,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0010,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G007,G004,G006,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G007,0.0330041520247453,0.0539920634306732,NaN,0.0209879114059279,0.61127784209455,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.5714285714285714;G004:0.90476190476190477;G005:0.5714285714285714;G006:0.76190476190476186;G007:0.8571428571428571,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0011,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G004,G007,G006,G002,G005,G003,G001","G004,G007",2,G004,0.139336347942404,0.145878721620976,NaN,0.00654237367857269,0.955151967286042,0.966666666666667,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0011,M3_frozen,equivalence_class,best observation class has multiple members,"G004,G007,G006,G002,G005,G003,G001","G004,G007",2,G004,0.139336347942404,0.145878721620976,NaN,0.00654237367857269,0.955151967286042,0.966666666666667,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0011,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G004,G007,G006,G002,G005,G003,G001","G004,G007",2,G004,0.139336347942404,0.145878721620976,1184291.68933352,0.00654237367857269,0.955151967286042,0.966666666666667,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0011,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G004,G007,G006,G002,G005,G003,G001","G002,G003,G006",3,G004,0.139336347942404,0.145878721620976,NaN,0.00654237367857269,0.955151967286042,0.966666666666667,G001:0.047619047619047616;G002:0.14285714285714285;G003:0.14285714285714285;G004:0.047619047619047616;G005:0.047619047619047616;G006:0.095238095238095233;G007:0.047619047619047616,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0011,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G004,G007,G006,G002,G005,G003,G001","G002,G003,G006",3,G004,0.139336347942404,0.145878721620976,NaN,0.00654237367857269,0.955151967286042,0.966666666666667,G001:0.047619047619047616;G002:0.14285714285714285;G003:0.14285714285714285;G004:0.047619047619047616;G005:0.047619047619047616;G006:0.095238095238095233;G007:0.047619047619047616,3,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0012,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G004,G007,G006,G005,G002,G003,G001","G004,G007",2,G004,0,0.0437102876113934,NaN,0.0437102876113934,0,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0012,M3_frozen,equivalence_class,best observation class has multiple members,"G004,G007,G006,G005,G002,G003,G001","G004,G007",2,G004,0,0.0437102876113934,NaN,0.0437102876113934,0,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0012,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G004,G007,G006,G005,G002,G003,G001","G004,G007",2,G004,0,0.0437102876113934,0,0.0437102876113934,0,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0012,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G004,G007,G006,G005,G002,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G004,0,0.0437102876113934,NaN,0.0437102876113934,0,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.5714285714285714;G004:1;G005:0.5714285714285714;G006:0.76190476190476186;G007:1,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0012,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G004,G007,G006,G005,G002,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G004,0,0.0437102876113934,NaN,0.0437102876113934,0,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.5714285714285714;G004:1;G005:0.5714285714285714;G006:0.76190476190476186;G007:1,5,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0013,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G005,G002,G007,G004,G006,G003,G001","G002,G005",2,G005,0.165312976083695,0.174946588896414,NaN,0.00963361281271863,0.944933977424575,0.966666666666667,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0013,M3_frozen,equivalence_class,best observation class has multiple members,"G005,G002,G007,G004,G006,G003,G001","G002,G005",2,G005,0.165312976083695,0.174946588896414,NaN,0.00963361281271863,0.944933977424575,0.966666666666667,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0013,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G005,G002,G007,G004,G006,G003,G001","G002,G005",2,G005,0.165312976083695,0.174946588896414,1667031.18376055,0.00963361281271863,0.944933977424575,0.966666666666667,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0013,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G005,G002,G007,G004,G006,G003,G001","G001,G002,G003,G005",4,G005,0.165312976083695,0.174946588896414,NaN,0.00963361281271863,0.944933977424575,0.966666666666667,G001:0.19047619047619047;G002:0.14285714285714285;G003:0.19047619047619047;G004:0.047619047619047616;G005:0.19047619047619047;G006:0.047619047619047616;G007:0.047619047619047616,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0013,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G005,G002,G007,G004,G006,G003,G001","G001,G002,G003,G005",4,G005,0.165312976083695,0.174946588896414,NaN,0.00963361281271863,0.944933977424575,0.966666666666667,G001:0.19047619047619047;G002:0.14285714285714285;G003:0.19047619047619047;G004:0.047619047619047616;G005:0.19047619047619047;G006:0.047619047619047616;G007:0.047619047619047616,3,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0014,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G005,G002,G007,G004,G006,G003,G001","G002,G005",2,G005,0.12536447918297,0.145381368119049,NaN,0.0200168889360789,0.86231461984489,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0014,M3_frozen,equivalence_class,best observation class has multiple members,"G005,G002,G007,G004,G006,G003,G001","G002,G005",2,G005,0.12536447918297,0.145381368119049,NaN,0.0200168889360789,0.86231461984489,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0014,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G005,G002,G007,G004,G006,G003,G001","G002,G005",2,G005,0.12536447918297,0.145381368119049,958691.41108986,0.0200168889360789,0.86231461984489,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0014,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G005,G002,G007,G004,G006,G003,G001","G001,G002,G003,G005,G006",5,G005,0.12536447918297,0.145381368119049,NaN,0.0200168889360789,0.86231461984489,1,G001:0.2857142857142857;G002:0.33333333333333331;G003:0.33333333333333331;G004:0.047619047619047616;G005:0.38095238095238093;G006:0.095238095238095233;G007:0.047619047619047616,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0014,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G005,G002,G007,G004,G006,G003,G001","G001,G002,G003,G005,G006",5,G005,0.12536447918297,0.145381368119049,NaN,0.0200168889360789,0.86231461984489,1,G001:0.2857142857142857;G002:0.33333333333333331;G003:0.33333333333333331;G004:0.047619047619047616;G005:0.38095238095238093;G006:0.095238095238095233;G007:0.047619047619047616,4,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0015,M0_min_residual,equivalence_class,minimum exact composite residual; no rejection,"G005,G002,G006,G007,G004,G003,G001","G002,G005",2,G005,0,0.0966310350221523,NaN,0.0966310350221523,0,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0015,M3_frozen,equivalence_class,best observation class has multiple members,"G005,G002,G006,G007,G004,G003,G001","G002,G005",2,G005,0,0.0966310350221523,NaN,0.0966310350221523,0,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0015,W_GLRT_compatible,equivalence_class,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G005,G002,G006,G007,G004,G003,G001","G002,G005",2,G005,0,0.0966310350221523,0,0.0966310350221523,0,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0015,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G005,G002,G006,G007,G004,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G005,0,0.0966310350221523,NaN,0.0966310350221523,0,1,G001:0.52380952380952384;G002:1;G003:0.5714285714285714;G004:0.47619047619047616;G005:1;G006:0.52380952380952384;G007:0.33333333333333331,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0015,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G005,G002,G006,G007,G004,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G005,0,0.0966310350221523,NaN,0.0966310350221523,0,1,G001:0.52380952380952384;G002:1;G003:0.5714285714285714;G004:0.47619047619047616;G005:1;G006:0.52380952380952384;G007:0.33333333333333331,5,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0016,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G006,G004,G007,G002,G005,G003,G001","G006",1,G006,0.0628756803424105,0.0789946491439429,NaN,0.0161189688015324,0.795948599341753,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0016,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G006,G004,G007,G002,G005,G003,G001","G006",1,G006,0.0628756803424105,0.0789946491439429,NaN,0.0161189688015324,0.795948599341753,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0016,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G006,G004,G007,G002,G005,G003,G001","G006",1,G006,0.0628756803424105,0.0789946491439429,241154.42188978,0.0161189688015324,0.795948599341753,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0016,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G006,G004,G007,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G006,0.0628756803424105,0.0789946491439429,NaN,0.0161189688015324,0.795948599341753,1,G001:0.19047619047619047;G002:0.38095238095238093;G003:0.42857142857142855;G004:0.5714285714285714;G005:0.42857142857142855;G006:0.7142857142857143;G007:0.42857142857142855,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0016,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G006,G004,G007,G002,G005,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G006,0.0628756803424105,0.0789946491439429,NaN,0.0161189688015324,0.795948599341753,1,G001:0.19047619047619047;G002:0.38095238095238093;G003:0.42857142857142855;G004:0.5714285714285714;G005:0.42857142857142855;G006:0.7142857142857143;G007:0.42857142857142855,6,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0017,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0.144940663124409,0.151102042114023,NaN,0.00616137898961411,0.959223721239162,0.9,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0017,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0.144940663124409,0.151102042114023,NaN,0.00616137898961411,0.959223721239162,0.9,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0017,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0.144940663124409,0.151102042114023,1281475.54544354,0.00616137898961411,0.959223721239162,0.9,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0017,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G006,G004,G007,G005,G002,G003,G001","G002,G006",2,G006,0.144940663124409,0.151102042114023,NaN,0.00616137898961411,0.959223721239162,0.9,G001:0.047619047619047616;G002:0.14285714285714285;G003:0.047619047619047616;G004:0.047619047619047616;G005:0.047619047619047616;G006:0.095238095238095233;G007:0.047619047619047616,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0017,C_set_plus_I,ambiguous_candidate_set,empirical candidate set with calibrated residual-indistinguishability audit,"G006,G004,G007,G005,G002,G003,G001","G002,G006",2,G006,0.144940663124409,0.151102042114023,NaN,0.00616137898961411,0.959223721239162,0.9,G001:0.047619047619047616;G002:0.14285714285714285;G003:0.047619047619047616;G004:0.047619047619047616;G005:0.047619047619047616;G006:0.095238095238095233;G007:0.047619047619047616,2,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0018,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0,0.0442154783648124,NaN,0.0442154783648124,0,1,,NaN,not_applicable,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0018,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0,0.0442154783648124,NaN,0.0442154783648124,0,1,,NaN,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0018,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G006,G004,G007,G005,G002,G003,G001","G006",1,G006,0,0.0442154783648124,0,0.0442154783648124,0,1,,NaN,02c1a24559b840c2e494c69fa392c36709e140390ab798b694fc3a22a59e4869,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
stage4a7_1_pilot_0018,C_set,ambiguous_candidate_set,class-conditional empirical calibration set,"G006,G004,G007,G005,G002,G003,G001","G001,G002,G003,G004,G005,G006,G007",7,G006,0,0.0442154783648124,NaN,0.0442154783648124,0,1,G001:0.19047619047619047;G002:0.42857142857142855;G003:0.52380952380952384;G004:0.80952380952380953;G005:0.5714285714285714;G006:1;G007:0.7142857142857143,NaN,1d8de81603fc81f4cf48ebfb3a2161bf33b55076f5aaff190ecd727acc803365,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb,11e7be32aeffcf55df2bd00cad81a4f7b0c0890194fd4fe2a2071893993a8acb
