split,scenario,scheme,flow,budget,truth_id,truth_signature,truth_in_library,library_out,domain_out,parameter_seed,noise_seed,true_main_scale,true_load_scale,candidate_count,candidate_set,set_size,best_candidate,truth_candidate_rank,truth_active,truth_generated,truth_pruned,truth_covered,correct_unique,false_unique,library_out_nonempty,domain_out_accepted,state,reason,distance_1,distance_2,margin,fit_statistic,fit_threshold,search_truncated,optimizer_evaluations,forward_model_calls
T,G001,H50,A,0,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,0,0,105100001,205100001,1.01130078768643,0.962930318236969,3,G001;G002;G003,3,G001,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,1.10023508105931,5.64716588782518,4.54693080676587,1.10023508105931,Inf,0,132,132
T,G001,H50,A,0,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,0,0,105100002,205100002,1.00117762201509,1.08950290181416,3,G001;G002;G003,3,G001,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,1.26010596030783,5.63220170492217,4.37209574461434,1.26010596030783,Inf,0,138,138
T,G001,H50,A,0,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,0,0,105100003,205100003,0.984759506045676,1.02720540607408,3,G001;G002;G003,3,G001,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,1.13339311007104,5.80323188376001,4.66983877368897,1.13339311007104,Inf,0,128,128
T,G002,H50,A,0,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0,0,105400001,205400001,0.988573068924283,0.811969193859827,3,G001;G002;G003,3,G002,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.8336120098949,3.80370011557696,2.97008810568206,0.8336120098949,Inf,0,95,95
T,G002,H50,A,0,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0,0,105400002,205400002,1.00185513348894,1.01692325798831,3,G001;G002;G003,3,G002,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.959182170318943,3.82414736381233,2.86496519349339,0.959182170318943,Inf,0,95,95
T,G002,H50,A,0,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0,0,105400003,205400003,0.991102836397355,1.11795435101863,3,G001;G002;G003,3,G002,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.963385759080113,3.75225731624436,2.78887155716424,0.963385759080113,Inf,0,114,114
T,G003,H50,A,0,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,0,0,105700001,205700001,1.01144517178094,0.853872007049638,3,G001;G002;G003,3,G003,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.835050244264958,3.94415376354821,3.10910351928325,0.835050244264958,Inf,0,113,113
T,G003,H50,A,0,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,0,0,105700002,205700002,0.995081677834189,0.981352101817711,3,G001;G002;G003,3,G003,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.891685635905935,3.73150085113752,2.83981521523159,0.891685635905935,Inf,0,113,113
T,G003,H50,A,0,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,0,0,105700003,205700003,1.01459944367066,1.14553208203152,3,G001;G002;G003,3,G003,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.896761233947774,3.77460759195718,2.87784635800941,0.896761233947774,Inf,0,114,114
T,MIRROR_M3,H50,A,0,MIRROR_M3,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;",0,1,0,105200001,205200001,0.990602089708171,1.02312293019026,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.799141352861342,3.7004297258442,2.90128837298286,0.799141352861342,Inf,0,113,113
T,MIRROR_M3,H50,A,0,MIRROR_M3,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;",0,1,0,105200002,205200002,1.00661709810197,1.09250379221571,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.796940616293675,3.64707815051225,2.85013753421857,0.796940616293675,Inf,0,113,113
T,MIRROR_M3,H50,A,0,MIRROR_M3,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;",0,1,0,105200003,205200003,1.00528282943656,0.875356005603208,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,0.9221164447895,3.86345328156358,2.94133683677408,0.9221164447895,Inf,0,113,113
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;3,15,1,50;",0,1,0,105800001,205800001,0.986937743345215,0.955783222192036,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,3.56986635004292,4.56131263574231,0.991446285699388,3.56986635004292,Inf,0,94,94
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;3,15,1,50;",0,1,0,105800002,205800002,0.99147673348504,0.85060317359973,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,3.50715836185203,4.47889379767897,0.971735435826935,3.50715836185203,Inf,0,96,96
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;3,15,1,50;",0,1,0,105800003,205800003,0.983069592519081,1.05223496406954,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,3.25319364821719,4.44858366541477,1.19539001719758,3.25319364821719,Inf,0,94,94
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;3,15,1,50;",0,1,0,105500001,205500001,0.999869786963091,1.11358411060651,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,3.39027943670579,3.94387821837209,0.553598781666299,3.39027943670579,Inf,0,95,95
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;3,15,1,50;",0,1,0,105500002,205500002,1.00600829493411,1.11947738836508,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,3.30277490314325,3.96714067530921,0.664365772165967,3.30277490314325,Inf,0,113,113
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;3,15,1,50;",0,1,0,105500003,205500003,0.998227496680684,0.827921163652505,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,3.53628033767343,4.26025456355125,0.723974225877814,3.53628033767343,Inf,0,113,113
T,DOUBLE_M3,H50,A,0,DOUBLE_M3,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;3,15,1,50;",0,1,0,105300001,205300001,0.994142298816724,0.921439987392495,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,2.35610073480494,4.3565875106723,2.00048677586736,2.35610073480494,Inf,0,126,126
T,DOUBLE_M3,H50,A,0,DOUBLE_M3,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;3,15,1,50;",0,1,0,105300002,205300002,0.998796239396031,1.17766251543199,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,2.25025325529381,4.25955681239984,2.00930355710603,2.25025325529381,Inf,0,132,132
T,DOUBLE_M3,H50,A,0,DOUBLE_M3,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;3,15,1,50;",0,1,0,105300003,205300003,0.980900932432286,1.17259115609537,3,G001;G002;G003,3,G003,0,0,0,1,0,0,0,1,0,MULTIPLE_AMBIGUOUS,multiple_candidates,2.29939108005237,4.29416751688639,1.99477643683402,2.29939108005237,Inf,0,132,132
T_domain,G002_domain_out,H50,A,0,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0,1,155400001,255400001,1.15,1.12884131547676,3,G001;G002;G003,3,G002,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,10.0885525949234,10.0944132403859,0.00586064546254761,10.0885525949234,Inf,0,216,216
T_domain,G002_domain_out,H50,A,0,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0,1,155400002,255400002,1.15,1.02561173018079,3,G001;G002;G003,3,G002,1,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,10.1794767550737,10.203512736317,0.0240359812432978,10.1794767550737,Inf,0,216,216
T_domain,G002_domain_out,H50,A,0,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0,1,155400003,255400003,1.15,1.15402003894716,3,G001;G002;G003,3,G003,2,1,0,0,1,0,0,0,0,MULTIPLE_AMBIGUOUS,multiple_candidates,10.0727916448298,10.1039695612399,0.0311779164100656,10.0727916448298,Inf,0,216,216
