scheme,flow,truth_id,best_candidate,candidate_set,set_size,state,reason,noise_seed,correct_unique,false_unique,distance_1,distance_2,margin,fit_statistic,fit_threshold
H50_Zin50,B,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200001,0,0,0.997482647808883,0.9974897316679,7.08385901659891e-06,1.02852704036643,Inf
H50_Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200001,0,0,0.997482647808883,0.9974897316679,7.08385901659891e-06,1.02852704036643,Inf
H50_Zin50,A,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200002,0,0,0.97101003556254,0.971019397527452,9.36196491208019e-06,0.97101003556254,Inf
H50_Zin50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200002,0,0,0.946832921235325,0.946838717661701,5.79642637610345e-06,1.02115137481141,Inf
H50_Zin50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200002,0,0,0.946832921235325,0.946838717661701,5.79642637610345e-06,1.02115137481141,Inf
H50_Zin50,A,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200003,0,0,1.01937091694635,1.0193815853075,1.06683611502678e-05,1.01937091694635,Inf
H50_Zin50,B,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200003,0,0,0.973987689733476,0.973998044671619,1.03549381434975e-05,1.10832939012512,Inf
H50_Zin50,C_control,T4_NEAR_T3,T3,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209200003,0,0,0.973987689733476,0.973998044671619,1.03549381434975e-05,1.10832939012512,Inf
H50_Zin50,A,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300001,0,0,1.0107548287624,203.554757032549,202.544002203787,1.0107548287624,Inf
H50_Zin50,B,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300001,0,0,0.997754010738628,216.560778227943,215.563024217204,1.03942518506217,Inf
H50_Zin50,C_control,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300001,0,0,0.997754010738628,216.560778227943,215.563024217204,1.03942518506217,Inf
H50_Zin50,A,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300002,0,0,0.965201998904479,201.283744200324,200.318542201419,0.965201998904479,Inf
H50_Zin50,B,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300002,0,0,0.96788103029837,202.7258192009,201.757938170602,0.966624859804054,Inf
H50_Zin50,C_control,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300002,0,0,0.96788103029837,202.7258192009,201.757938170602,0.966624859804054,Inf
H50_Zin50,A,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300003,0,0,1.04159490880976,205.889396032693,204.847801123884,1.04159490880976,Inf
H50_Zin50,B,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300003,0,0,1.09019672604629,214.491182412299,213.400985686253,0.946560481367374,Inf
H50_Zin50,C_control,T5,T5,T3;T4_NEAR_T3;T5,3,MULTIPLE_AMBIGUOUS,multiple_candidates,209300003,0,0,1.09019672604629,214.491182412299,213.400985686253,0.946560481367374,Inf
