library,scenario,method,stratum,n,truth_in_library_n,top1_correct_k,truth_set_covered_k,set_coverage,set_coverage_low95,set_coverage_high95,mean_set_size,median_set_size,empty_k,singleton_k,multiple_k,unique_k,unique_rate,unique_rate_low95,unique_rate_high95,correct_unique_k,wrong_unique_k,false_unique_rate,false_unique_low95,false_unique_high95,unique_accuracy,selective_error,selective_error_low95,selective_error_high95,rejected_k,low_confidence_k,ambiguous_k,domain_rejected_k,mean_decision_time_s
scale_large,in_domain,M3R_pooled_risk_gated,class_017,2,2,2,2,1,0.342380227506653,1,14,14,0,0,2,0,0,0,0.657619772493347,0,0,0,0,0.657619772493347,NaN,NaN,NaN,NaN,1,0,1,1,9.05e-05
scale_large,in_domain,M3R_pooled_risk_gated,class_018,2,2,1,2,1,0.342380227506653,1,11.5,11.5,0,0,2,0,0,0,0.657619772493347,0,0,0,0,0.657619772493347,NaN,NaN,NaN,NaN,0,0,2,0,0.0001
scale_large,in_domain,M3R_pooled_risk_gated,class_019,2,2,2,2,1,0.342380227506653,1,18,18,0,0,2,0,0,0,0.657619772493347,0,0,0,0,0.657619772493347,NaN,NaN,NaN,NaN,0,0,2,0,9.35e-05
scale_large,in_domain,M3R_pooled_risk_gated,class_020,2,2,2,2,1,0.342380227506653,1,18,18,0,0,2,0,0,0,0.657619772493347,0,0,0,0,0.657619772493347,NaN,NaN,NaN,NaN,0,0,2,0,9.25e-05
scale_large,in_domain,M3R_pooled_risk_gated,class_021,2,2,1,2,1,0.342380227506653,1,18,18,0,0,2,0,0,0,0.657619772493347,0,0,0,0,0.657619772493347,NaN,NaN,NaN,NaN,0,0,2,0,9.7e-05
scale_large,in_domain,M3R_pooled_risk_gated,class_022,2,2,1,2,1,0.342380227506653,1,13.5,13.5,0,0,2,0,0,0,0.657619772493347,0,0,0,0,0.657619772493347,NaN,NaN,NaN,NaN,1,0,1,1,9.9e-05
scale_large,in_domain,M3R_pooled_risk_gated,class_023,2,2,1,2,1,0.342380227506653,1,15.5,15.5,0,0,2,0,0,0,0.657619772493347,0,0,0,0,0.657619772493347,NaN,NaN,NaN,NaN,0,0,2,0,0.000118
scale_large,library_out,M0_stage7a_original,all,4,0,0,0,NaN,NaN,NaN,11,11,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,0,2,2,0,0.000584
scale_large,library_out,M1_stage7a1_split,all,4,0,0,0,NaN,NaN,NaN,10.5,10.5,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,0,0,4,0,0.00057575
scale_large,library_out,M2_class_conditional,all,4,0,0,0,NaN,NaN,NaN,23,23,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,0,0,4,0,0.0001555
scale_large,library_out,M3_pooled_empirical,all,4,0,0,0,NaN,NaN,NaN,18.5,18,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,0,0,4,0,0.00010175
scale_large,library_out,M2R_class_risk_gated,all,4,0,0,0,NaN,NaN,NaN,23,23,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,0,0,4,0,0.0001275
scale_large,library_out,M3R_pooled_risk_gated,all,4,0,0,0,NaN,NaN,NaN,18.5,18,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,0,0,4,0,8.95e-05
scale_large,parameter_out,M0_stage7a_original,all,4,4,0,0,0,0,0.489890836454597,0,0,4,0,0,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,4,0.0005865
scale_large,parameter_out,M1_stage7a1_split,all,4,4,0,0,0,0,0.489890836454597,0,0,4,0,0,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,4,0.00057575
scale_large,parameter_out,M2_class_conditional,all,4,4,0,4,1,0.510109163545403,1,23,23,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,4,0.0001585
scale_large,parameter_out,M3_pooled_empirical,all,4,4,0,0,0,0,0.489890836454597,0,0,4,0,0,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,4,9.475e-05
scale_large,parameter_out,M2R_class_risk_gated,all,4,4,0,4,1,0.510109163545403,1,23,23,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,4,0.00014775
scale_large,parameter_out,M3R_pooled_risk_gated,all,4,4,0,0,0,0,0.489890836454597,0,0,4,0,0,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,4,8.7e-05
scale_large,snr_shift_10db,M0_stage7a_original,all,4,4,2,2,0.5,0.150038989152149,0.849961010847851,0.5,0.5,2,2,0,2,0.5,0.150038989152149,0.849961010847851,2,0,0,0,0.489890836454597,1,0,0,0.657619772493347,2,0,0,0,0.00061675
scale_large,snr_shift_10db,M1_stage7a1_split,all,4,4,2,1,0.25,0.0455872608097005,0.699358157417598,0.25,0,3,1,0,1,0.25,0.0455872608097005,0.699358157417598,1,0,0,0,0.489890836454597,1,0,0,0.793450685622763,3,0,0,2,0.000607
scale_large,snr_shift_10db,M2_class_conditional,all,4,4,2,4,1,0.510109163545403,1,23,23,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,2,0,2,2,0.00017125
scale_large,snr_shift_10db,M3_pooled_empirical,all,4,4,2,1,0.25,0.0455872608097005,0.699358157417598,0.75,0,3,0,1,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,2,0.0001
scale_large,snr_shift_10db,M2R_class_risk_gated,all,4,4,2,4,1,0.510109163545403,1,23,23,0,0,4,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,2,0,2,2,0.0001355
scale_large,snr_shift_10db,M3R_pooled_risk_gated,all,4,4,2,1,0.25,0.0455872608097005,0.699358157417598,0.75,0,3,0,1,0,0,0,0.489890836454597,0,0,0,0,0.489890836454597,NaN,NaN,NaN,NaN,4,0,0,2,8.45e-05
