category,metric_id,numerator,denominator,rate,ci_low,ci_high,cluster_count,ci_method,resampling_unit,bootstrap_replicates,bootstrap_seed,experiment_hash,domain_calibration_hash,stage,mode,git_head_at_run,git_branch_at_run,git_dirty_at_run,source_tree_hash,configuration_hash,matlab_version,platform,computer_arch,use_parallel,worker_count,run_command,start_time_utc,runtime_environment_hash,end_time_utc,runtime_s,selected_method,frozen_topology_experiment_hash,frozen_topology_calibration_hash
medium_upper_ood,topology_truth_coverage,9,87,0.103448275862069,0.0459770114942529,0.172413793103448,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263177,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
medium_upper_ood,domain_acceptance,45,87,0.517241379310345,0.413793103448276,0.620689655172414,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263207,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
medium_upper_ood,domain_rejection,42,87,0.482758620689655,0.379310344827586,0.586206896551724,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263237,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
medium_upper_ood,singleton_rate,51,87,0.586206896551724,0.494252873563218,0.689655172413793,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263267,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
medium_upper_ood,empty_set_rate,1,87,0.0114942528735632,0,0.0344827586206897,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263297,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
medium_upper_ood,parameter_ood_false_acceptance,45,87,0.517241379310345,0.402298850574713,0.620689655172414,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263327,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
medium_upper_ood,mean_candidate_set_size,177,87,2.03448275862069,NaN,NaN,87,,,0,0,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_lower_ood,topology_truth_coverage,2,87,0.0229885057471264,0,0.0574712643678161,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263178,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_lower_ood,domain_acceptance,22,87,0.252873563218391,0.160919540229885,0.344827586206897,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263208,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_lower_ood,domain_rejection,65,87,0.747126436781609,0.655172413793103,0.839080459770115,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263238,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_lower_ood,singleton_rate,81,87,0.931034482758621,0.873563218390805,0.977011494252874,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263268,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_lower_ood,empty_set_rate,2,87,0.0229885057471264,0,0.0574712643678161,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263298,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_lower_ood,parameter_ood_false_acceptance,22,87,0.252873563218391,0.160919540229885,0.344827586206897,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263328,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_lower_ood,mean_candidate_set_size,91,87,1.04597701149425,NaN,NaN,87,,,0,0,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_upper_ood,topology_truth_coverage,1,87,0.0114942528735632,0,0.0344827586206897,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263179,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_upper_ood,domain_acceptance,9,87,0.103448275862069,0.0459770114942529,0.172413793103448,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263209,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_upper_ood,domain_rejection,78,87,0.896551724137931,0.827586206896552,0.954022988505747,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263239,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_upper_ood,singleton_rate,71,87,0.816091954022989,0.724137931034483,0.896551724137931,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263269,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_upper_ood,empty_set_rate,9,87,0.103448275862069,0.0459770114942529,0.172413793103448,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263299,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_upper_ood,parameter_ood_false_acceptance,9,87,0.103448275862069,0.0459770114942529,0.172413793103448,87,cluster_percentile_bootstrap_v1,candidate_id_cluster,1000,20263329,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
far_upper_ood,mean_candidate_set_size,88,87,1.01149425287356,NaN,NaN,87,,,0,0,2f64ea9c31f531221c10c19088a0c0f6d293a66f4391acb10bfac41ca1a014d5,6a33b14885b042a944b41d8f6c913e318c83d45e81fd09b184aacb348f13f5c2,Stage 4A Freeze-R.1,smoke,0a3f215400ce715684eb98cdce75ccbda7301b84,main,1,3e0fa27a0f28e9c54bb6d0fd53abfdc3e8dd919792d8c7cd998c0207ce1e9689,8c862ed3c0ec412bf713d8c031f549be82ec82cc5ca2bb281aff77f43804d3aa,24.1.0.2537033 (R2024a),GLNXA64,glnxa64,0,1,"run_stage4_freeze_r1(pwd,'smoke')",2026-09-09T12:24:08.484Z,8313f3a14914316354fa22dbe4ec3d546eb572e0092c5305b62000dfdd90c16f,2026-09-09T12:25:54.132Z,105.781191,profile_relative_distance,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b
