measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
siso_reverse_endpoint_fixed,joint,20,nominal_nearest,phase_weighted,20,5,0.45,0.45,0.45,0,0,0.273861278752583,0.209950005207249,0.690049994792752,0.0163635080592188,0.249843349078573,0.227574790752086,1.09785160409417,0.0099998721394008,1.1351828371625,60.66728691221,5.79367371587497,0.999721137757948,0.00305815,0.889908256880734,0.923809523809524,0.906542056074766
siso_reverse_endpoint_fixed,joint,20,nominal_nearest,complex,20,5,0.65,0.65,0.65,0,0,0.223606797749979,0.454,0.846,0.000573296588462382,0.0185822570922602,0.0190477197629174,0.975563339000645,0.0099998721394008,1.1351828371625,60.66728691221,5.79367371587497,0.999721137757948,0.00302825,0.942307692307692,0.933333333333333,0.937799043062201
siso_reverse_endpoint_fixed,joint,20,nominal_nearest,amp_phase_joint_weighted,20,5,0.45,0.45,0.45,0,0,0.273861278752583,0.209950005207249,0.690049994792752,0.0115913999441692,0.176697379742947,0.160998391364944,1.09751021885937,0.0099998721394008,1.1351828371625,60.66728691221,5.79367371587497,0.999721137757948,0.0030482,0.889908256880734,0.923809523809524,0.906542056074766
siso_reverse_endpoint_fixed,joint,20,nuisance_aware_joint,amp_phase_joint_weighted,20,5,0.65,0.65,0.65,0,0,0.223606797749979,0.454,0.846,0.0167315283220529,0.100135903185368,0.110931970004387,0.902678490081877,0.0099998721394008,1.1351828371625,60.66728691221,5.79367371587497,0.999721137757948,0.0340044,0.933333333333333,0.933333333333333,0.933333333333333
siso_reverse_role_fixed,noise_only,30,nominal_nearest,amplitude,20,5,1,1,1,0,0,0,1,1,0.00267762158208674,0.000524797013352335,0.00320241859543908,0.163875207975546,0.000993000398647676,0.351932672070691,2.49392739229739,1.84041562803306,1,0.00582615,1,1,1
siso_reverse_role_fixed,noise_only,30,nominal_nearest,amplitude_raw_db,20,5,1,1,1,0,0,0,1,1,1.83843555764648,0.351932672070691,2.19036822971717,0.1606728345015,0.000993000398647676,0.351932672070691,2.49392739229739,1.84041562803306,1,0.00486255,1,1,1
siso_reverse_role_fixed,noise_only,30,nominal_nearest,amplitude_db_standardized,20,5,1,1,1,0,0,0,1,1,0.236527373202084,0.0768997853243991,0.313427158526483,0.245351378246635,0.000993000398647676,0.351932672070691,2.49392739229739,1.84041562803306,1,0.00427755,1,1,1
siso_reverse_role_fixed,noise_only,30,nominal_nearest,phase_weighted,20,5,1,1,1,0,0,0,1,1,0.0625645497792646,0.0102245312668504,0.072789081046115,0.140467926231582,0.000993000398647676,0.351932672070691,2.49392739229739,1.84041562803306,1,0.00443995,1,1,1
siso_reverse_role_fixed,noise_only,30,nominal_nearest,complex,20,5,1,1,1,0,0,0,1,1,0.00427371104080482,0.000743893235268815,0.00501760427607364,0.148256656830444,0.000993000398647676,0.351932672070691,2.49392739229739,1.84041562803306,1,0.0047848,1,1,1
siso_reverse_role_fixed,noise_only,30,nominal_nearest,amp_phase_joint_weighted,20,5,1,1,1,0,0,0,1,1,0.0443306287189062,0.00723962764451047,0.0515702563634167,0.14038378233943,0.000993000398647676,0.351932672070691,2.49392739229739,1.84041562803306,1,0.0044393,1,1,1
