experiment,noise_mode,view_kind,snr_db,method,true_id,predicted_id,count
noise_only,fixed_received_snr,three_view_complete,30,joint,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,30,joint,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T4,T4,20
noise_only,fixed_received_snr,three_view_complete,30,joint,T4,T5,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,30,joint,T5,T5,20
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T4,T4,20
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T4,T5,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,30,single_feature,T5,T5,20
noise_only,fixed_received_snr,three_view_complete,20,oracle,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,20,oracle,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,20,oracle,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T4,T4,20
noise_only,fixed_received_snr,three_view_complete,20,oracle,T4,T5,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,20,oracle,T5,T5,20
noise_only,fixed_received_snr,three_view_complete,20,joint,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,20,joint,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,20,joint,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T4,T4,20
noise_only,fixed_received_snr,three_view_complete,20,joint,T4,T5,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,20,joint,T5,T5,20
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T4,T4,20
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T4,T5,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,20,single_feature,T5,T5,20
noise_only,fixed_received_snr,three_view_complete,10,oracle,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,10,oracle,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,10,oracle,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T4,T2,1
noise_only,fixed_received_snr,three_view_complete,10,oracle,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T4,T4,19
noise_only,fixed_received_snr,three_view_complete,10,oracle,T4,T5,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,10,oracle,T5,T5,20
noise_only,fixed_received_snr,three_view_complete,10,joint,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,10,joint,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T3,T3,19
noise_only,fixed_received_snr,three_view_complete,10,joint,T3,T4,1
noise_only,fixed_received_snr,three_view_complete,10,joint,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T4,T4,19
noise_only,fixed_received_snr,three_view_complete,10,joint,T4,T5,1
noise_only,fixed_received_snr,three_view_complete,10,joint,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,10,joint,T5,T4,3
noise_only,fixed_received_snr,three_view_complete,10,joint,T5,T5,17
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T4,T4,20
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T4,T5,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,10,single_feature,T5,T5,20
noise_only,fixed_received_snr,three_view_complete,0,oracle,T2,T2,12
noise_only,fixed_received_snr,three_view_complete,0,oracle,T2,T3,4
noise_only,fixed_received_snr,three_view_complete,0,oracle,T2,T4,4
noise_only,fixed_received_snr,three_view_complete,0,oracle,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,0,oracle,T3,T2,1
noise_only,fixed_received_snr,three_view_complete,0,oracle,T3,T3,13
noise_only,fixed_received_snr,three_view_complete,0,oracle,T3,T4,4
noise_only,fixed_received_snr,three_view_complete,0,oracle,T3,T5,2
noise_only,fixed_received_snr,three_view_complete,0,oracle,T4,T2,5
noise_only,fixed_received_snr,three_view_complete,0,oracle,T4,T3,1
noise_only,fixed_received_snr,three_view_complete,0,oracle,T4,T4,11
noise_only,fixed_received_snr,three_view_complete,0,oracle,T4,T5,3
noise_only,fixed_received_snr,three_view_complete,0,oracle,T5,T2,3
noise_only,fixed_received_snr,three_view_complete,0,oracle,T5,T3,2
noise_only,fixed_received_snr,three_view_complete,0,oracle,T5,T4,3
noise_only,fixed_received_snr,three_view_complete,0,oracle,T5,T5,12
noise_only,fixed_received_snr,three_view_complete,0,joint,T2,T2,11
noise_only,fixed_received_snr,three_view_complete,0,joint,T2,T3,5
noise_only,fixed_received_snr,three_view_complete,0,joint,T2,T4,4
noise_only,fixed_received_snr,three_view_complete,0,joint,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,0,joint,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,0,joint,T3,T3,14
noise_only,fixed_received_snr,three_view_complete,0,joint,T3,T4,4
noise_only,fixed_received_snr,three_view_complete,0,joint,T3,T5,2
noise_only,fixed_received_snr,three_view_complete,0,joint,T4,T2,1
noise_only,fixed_received_snr,three_view_complete,0,joint,T4,T3,1
noise_only,fixed_received_snr,three_view_complete,0,joint,T4,T4,14
noise_only,fixed_received_snr,three_view_complete,0,joint,T4,T5,4
noise_only,fixed_received_snr,three_view_complete,0,joint,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,0,joint,T5,T3,3
noise_only,fixed_received_snr,three_view_complete,0,joint,T5,T4,7
noise_only,fixed_received_snr,three_view_complete,0,joint,T5,T5,10
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T2,T2,20
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T2,T3,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T2,T4,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T2,T5,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T3,T2,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T3,T3,20
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T3,T4,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T3,T5,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T4,T2,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T4,T3,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T4,T4,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T4,T5,20
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T5,T2,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T5,T3,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T5,T4,0
noise_only,fixed_received_snr,three_view_complete,0,single_feature,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,30,oracle,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,30,oracle,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,30,oracle,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T4,T4,20
noise_only,fixed_noise_power,three_view_complete,30,oracle,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,30,oracle,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,30,joint,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,30,joint,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,30,joint,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T4,T4,20
noise_only,fixed_noise_power,three_view_complete,30,joint,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,30,joint,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T4,T4,20
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,30,single_feature,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,20,oracle,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,20,oracle,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,20,oracle,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T4,T4,20
noise_only,fixed_noise_power,three_view_complete,20,oracle,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,20,oracle,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,20,joint,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,20,joint,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,20,joint,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T4,T4,20
noise_only,fixed_noise_power,three_view_complete,20,joint,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,20,joint,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T4,T4,20
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,20,single_feature,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,10,oracle,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,10,oracle,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,10,oracle,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T4,T2,2
noise_only,fixed_noise_power,three_view_complete,10,oracle,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T4,T4,18
noise_only,fixed_noise_power,three_view_complete,10,oracle,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,10,oracle,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,10,joint,T2,T2,19
noise_only,fixed_noise_power,three_view_complete,10,joint,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T2,T4,1
noise_only,fixed_noise_power,three_view_complete,10,joint,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T3,T3,18
noise_only,fixed_noise_power,three_view_complete,10,joint,T3,T4,2
noise_only,fixed_noise_power,three_view_complete,10,joint,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T4,T4,19
noise_only,fixed_noise_power,three_view_complete,10,joint,T4,T5,1
noise_only,fixed_noise_power,three_view_complete,10,joint,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,10,joint,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T4,T3,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T4,T4,20
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T4,T5,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,10,single_feature,T5,T5,20
noise_only,fixed_noise_power,three_view_complete,0,oracle,T2,T2,15
noise_only,fixed_noise_power,three_view_complete,0,oracle,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,0,oracle,T2,T4,5
noise_only,fixed_noise_power,three_view_complete,0,oracle,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,0,oracle,T3,T2,1
noise_only,fixed_noise_power,three_view_complete,0,oracle,T3,T3,15
noise_only,fixed_noise_power,three_view_complete,0,oracle,T3,T4,3
noise_only,fixed_noise_power,three_view_complete,0,oracle,T3,T5,1
noise_only,fixed_noise_power,three_view_complete,0,oracle,T4,T2,5
noise_only,fixed_noise_power,three_view_complete,0,oracle,T4,T3,2
noise_only,fixed_noise_power,three_view_complete,0,oracle,T4,T4,12
noise_only,fixed_noise_power,three_view_complete,0,oracle,T4,T5,1
noise_only,fixed_noise_power,three_view_complete,0,oracle,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,0,oracle,T5,T3,3
noise_only,fixed_noise_power,three_view_complete,0,oracle,T5,T4,2
noise_only,fixed_noise_power,three_view_complete,0,oracle,T5,T5,15
noise_only,fixed_noise_power,three_view_complete,0,joint,T2,T2,15
noise_only,fixed_noise_power,three_view_complete,0,joint,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,0,joint,T2,T4,5
noise_only,fixed_noise_power,three_view_complete,0,joint,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,0,joint,T3,T2,1
noise_only,fixed_noise_power,three_view_complete,0,joint,T3,T3,15
noise_only,fixed_noise_power,three_view_complete,0,joint,T3,T4,3
noise_only,fixed_noise_power,three_view_complete,0,joint,T3,T5,1
noise_only,fixed_noise_power,three_view_complete,0,joint,T4,T2,1
noise_only,fixed_noise_power,three_view_complete,0,joint,T4,T3,1
noise_only,fixed_noise_power,three_view_complete,0,joint,T4,T4,15
noise_only,fixed_noise_power,three_view_complete,0,joint,T4,T5,3
noise_only,fixed_noise_power,three_view_complete,0,joint,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,0,joint,T5,T3,2
noise_only,fixed_noise_power,three_view_complete,0,joint,T5,T4,6
noise_only,fixed_noise_power,three_view_complete,0,joint,T5,T5,12
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T2,T2,20
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T2,T3,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T2,T4,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T2,T5,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T3,T2,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T3,T3,20
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T3,T4,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T3,T5,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T4,T2,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T4,T3,4
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T4,T4,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T4,T5,16
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T5,T2,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T5,T3,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T5,T4,0
noise_only,fixed_noise_power,three_view_complete,0,single_feature,T5,T5,20
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T2,T2,20
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T2,T3,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T2,T4,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T2,T5,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T3,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T3,T3,10
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T3,T4,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T3,T5,10
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T4,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T4,T3,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T4,T4,20
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T4,T5,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T5,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T5,T3,7
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T5,T4,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,oracle,T5,T5,13
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T2,T2,18
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T2,T3,2
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T2,T4,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T2,T5,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T3,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T3,T3,14
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T3,T4,3
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T3,T5,3
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T4,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T4,T3,1
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T4,T4,19
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T4,T5,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T5,T2,0
joint_parameter_uncertainty,fixed_received_snr,siso_forward,20,joint,T5,T3,11
