sample_id,grid_id,decision,best_template_id,best_topology_id,best_equivalence_class,accepted_topology_set,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class,prior_conditioned_equivalence_class_size,best_parameter_values,best_distance,second_competing_class,second_distance,margin,candidate_count_before_prior,candidate_count_after_prior,parameter_template_count,composite_template_count,distance_evaluations,matching_time_s,cache_hit,residual_threshold,margin_threshold,configuration_hash
test_G007_02,A_stage4a1_quick61,unique_given_prior,G007_P146,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=0.95;load=1;Zs=55;Zr=50,0.0802009278461105,"{G005}",0.124132070593525,0.0439311427474143,4,4,243,972,972,0.009744,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_03,A_stage4a1_quick61,unique_given_prior,G007_P029,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=0.95;load=0.8;Zs=50;Zr=45,0.0406646270772436,"{G005}",0.106538367775388,0.0658737406981447,4,4,243,972,972,0.01208,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_04,A_stage4a1_quick61,unique_given_prior,G007_P021,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=0.95;load=1.2;Zs=45;Zr=45,0.103129117982794,"{G005}",0.144832144752246,0.0417030267694519,4,4,243,972,972,0.012468,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_05,A_stage4a1_quick61,unique_given_prior,G007_P011,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=0.95;load=1;Zs=45;Zr=45,0.0812466810372914,"{G005}",0.127016520848208,0.0457698398109165,4,4,243,972,972,0.01066,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_06,A_stage4a1_quick61,unique_given_prior,G007_P043,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=0.95;branch=1.05;load=1;Zs=50;Zr=45,0.0311900579408304,"{G005}",0.10884598491648,0.0776559269756498,4,4,243,972,972,0.009476,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_07,A_stage4a1_quick61,unique_given_prior,G007_P012,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=0.95;load=1;Zs=45;Zr=45,0.126749342690796,"{G005}",0.164565566585855,0.0378162238950588,4,4,243,972,972,0.010847,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_08,A_stage4a1_quick61,unique_given_prior,G007_P065,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=0.95;load=1;Zs=55;Zr=45,0.0925759750550538,"{G005}",0.134900367568173,0.0423243925131188,4,4,243,972,972,0.010069,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_09,A_stage4a1_quick61,unique_given_prior,G007_P069,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=1;load=1;Zs=55;Zr=45,0.0656270739162633,"{G005}",0.108047935222188,0.0424208613059245,4,4,243,972,972,0.009471,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_10,A_stage4a1_quick61,unique_given_prior,G007_P006,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=1;load=0.8;Zs=45;Zr=45,0.0808539539442875,"{G005}",0.128007571359256,0.0471536174149681,4,4,243,972,972,0.010616,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_11,A_stage4a1_quick61,unique_given_prior,G007_P003,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.145682019041,"{G005}",0.183448823591577,0.0377668045505773,4,4,243,972,972,0.009666,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G007_12,A_stage4a1_quick61,unique_given_prior,G007_P002,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=0.95;load=0.8;Zs=45;Zr=45,0.118286011964633,"{G005}",0.166619652598355,0.0483336406337218,4,4,243,972,972,0.012281,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_01,A_stage4a1_quick61,reject_low_margin,G007_P076,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=0.95;branch=1;load=1.2;Zs=55;Zr=45,0.107977949008124,"{G005}",0.108667330814862,0.000689381806738151,4,4,243,972,972,0.01031,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_02,A_stage4a1_quick61,unique_topology,G003_P024,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1.05;branch=1;load=1.2;Zs=45;Zr=45,0.116097552243054,"{G007}",0.123823025322251,0.0077254730791969,4,4,243,972,972,0.008899,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_03,A_stage4a1_quick61,reject_low_margin,G007_P077,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1;branch=1;load=1.2;Zs=55;Zr=45,0.0699847334604281,"{G005}",0.0726334985664819,0.00264876510605372,4,4,243,972,972,0.012759,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_04,A_stage4a1_quick61,reject_low_margin,G007_P132,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1;load=1.2;Zs=50;Zr=50,0.0651903249380248,"{G005}",0.0688672163531291,0.00367689141510437,4,4,243,972,972,0.011224,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_05,A_stage4a1_quick61,unique_given_prior,G007_P051,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=1;load=1.2;Zs=50;Zr=45,0.164185737189925,"{G003}",0.17850410819402,0.0143183710040955,4,4,243,972,972,0.012487,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_06,A_stage4a1_quick61,reject_low_margin,G005_P012,G005,"{G005}","","{G002,G005}",2,"{G005}",1,main=1.05;branch=0.95;load=1;Zs=45;Zr=45,0.0773686951594611,"{G007}",0.0797383198803365,0.00236962472087539,4,4,243,972,972,0.008696,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_07,A_stage4a1_quick61,reject_low_margin,G007_P215,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1;branch=1.05;load=1.2;Zs=50;Zr=55,0.0918068972533954,"{G005}",0.0925883842885623,0.000781487035166811,4,4,243,972,972,0.008407,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_08,A_stage4a1_quick61,reject_low_margin,G003_P016,G003,"{G003}","","{G003}",1,"{G003}",1,main=0.95;branch=1.05;load=1;Zs=45;Zr=45,0.133941909634464,"{G007}",0.139135418202248,0.00519350856778339,4,4,243,972,972,0.010767,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_09,A_stage4a1_quick61,reject_low_margin,G007_P132,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1;load=1.2;Zs=50;Zr=50,0.102975170549678,"{G005}",0.105432317008185,0.00245714645850723,4,4,243,972,972,0.011555,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_10,A_stage4a1_quick61,unique_given_prior,G007_P023,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=1;load=1.2;Zs=45;Zr=45,0.116556832655625,"{G005}",0.127866659892442,0.0113098272368168,4,4,243,972,972,0.008867,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_11,A_stage4a1_quick61,unique_topology,G003_P025,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=0.95;branch=1.05;load=1.2;Zs=45;Zr=45,0.081452210896523,"{G007}",0.103564004214101,0.0221117933175781,4,4,243,972,972,0.010985,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_12,A_stage4a1_quick61,reject_low_margin,G007_P158,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1;branch=1;load=1.2;Zs=55;Zr=50,0.112974669997369,"{G005}",0.114709480043306,0.00173481004593695,4,4,243,972,972,0.011669,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_13,A_stage4a1_quick61,unique_given_prior,G007_P104,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=1;load=1.2;Zs=45;Zr=50,0.0580389877233562,"{G005}",0.0690248633080505,0.0109858755846943,4,4,243,972,972,0.012104,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_14,A_stage4a1_quick61,unique_given_prior,G007_P074,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=0.95;load=1.2;Zs=55;Zr=45,0.157481755124819,"{G003}",0.165471256368112,0.00798950124329273,4,4,243,972,972,0.012425,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_15,A_stage4a1_quick61,unique_given_prior,G007_P052,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=0.95;branch=1.05;load=1.2;Zs=50;Zr=45,0.160858303148592,"{G005}",0.174218413805239,0.0133601106566467,4,4,243,972,972,0.011445,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_16,A_stage4a1_quick61,unique_given_prior,G007_P075,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=0.95;load=1.2;Zs=55;Zr=45,0.110068986592217,"{G005}",0.117414336799044,0.00734535020682626,4,4,243,972,972,0.012781,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_17,A_stage4a1_quick61,unique_topology,G003_P017,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1.05;load=1;Zs=45;Zr=45,0.0801097899569451,"{G007}",0.104642127396093,0.0245323374391477,4,4,243,972,972,0.011538,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_18,A_stage4a1_quick61,unique_given_prior,G007_P025,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=0.95;branch=1.05;load=1.2;Zs=45;Zr=45,0.159698185727226,"{G005}",0.168016370838433,0.00831818511120688,4,4,243,972,972,0.009363,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_19,A_stage4a1_quick61,unique_given_prior,G007_P050,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=1;load=1.2;Zs=50;Zr=45,0.14797911032238,"{G005}",0.159151642954525,0.011172532632145,4,4,243,972,972,0.011283,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_structure_out_20,A_stage4a1_quick61,unique_topology,G003_P023,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1;load=1.2;Zs=45;Zr=45,0.10746029345811,"{G007}",0.116518572910887,0.00905827945277678,4,4,243,972,972,0.011036,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_01,A_stage4a1_quick61,reject_model_mismatch,G007_P026,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1;branch=1.05;load=1.2;Zs=45;Zr=45,0.392129617689072,"{G005}",0.422003428258876,0.0298738105698039,4,4,243,972,972,0.008345,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_02,A_stage4a1_quick61,unique_given_prior,G005_P020,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,main=1;branch=0.95;load=1.2;Zs=45;Zr=45,0.133663605951027,"{G007}",0.165690347957682,0.0320267420066548,4,4,243,972,972,0.011623,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_03,A_stage4a1_quick61,unique_topology,G003_P025,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=0.95;branch=1.05;load=1.2;Zs=45;Zr=45,0.170877127039301,"{G007}",0.185958930406296,0.0150818033669949,4,4,243,972,972,0.010192,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_04,A_stage4a1_quick61,unique_given_prior,G007_P059,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1;branch=1;load=0.8;Zs=55;Zr=45,0.0910568589162642,"{G005}",0.134569739480446,0.0435128805641822,4,4,243,972,972,0.011103,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_05,A_stage4a1_quick61,reject_low_margin,G005_P021,G005,"{G005}","","{G002,G005}",2,"{G005}",1,main=1.05;branch=0.95;load=1.2;Zs=45;Zr=45,0.109670513184808,"{G007}",0.109671032006686,5.18821877362741e-07,4,4,243,972,972,0.011791,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_06,A_stage4a1_quick61,reject_model_mismatch,G007_P027,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.204082553475587,"{G005}",0.25401053617326,0.0499279826976728,4,4,243,972,972,0.010207,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_07,A_stage4a1_quick61,reject_model_mismatch,G007_P027,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.273345459672481,"{G005}",0.315113988532505,0.0417685288600241,4,4,243,972,972,0.011796,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_08,A_stage4a1_quick61,unique_topology,G001_P137,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=55;Zr=50,0.190034499035522,"{G005}",0.247705393016644,0.0576708939811219,4,4,243,972,972,0.014221,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_09,A_stage4a1_quick61,unique_given_prior,G005_P026,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,main=1;branch=1.05;load=1.2;Zs=45;Zr=45,0.183876146046683,"{G007}",0.192201576525519,0.0083254304788356,4,4,243,972,972,0.010646,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_10,A_stage4a1_quick61,unique_topology,G003_P031,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=0.95;branch=1;load=0.8;Zs=50;Zr=45,0.124842327528793,"{G007}",0.161130077763802,0.0362877502350093,4,4,243,972,972,0.010636,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_11,A_stage4a1_quick61,unique_given_prior,G007_P024,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=1.05;branch=1;load=1.2;Zs=45;Zr=45,0.0439961058276088,"{G005}",0.117136176664007,0.0731400708363983,4,4,243,972,972,0.013692,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_12,A_stage4a1_quick61,reject_model_mismatch,G007_P027,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.248536884823174,"{G005}",0.2877283402253,0.0391914554021255,4,4,243,972,972,0.014134,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_13,A_stage4a1_quick61,reject_model_mismatch,G007_P027,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.250765353012013,"{G005}",0.295304574522793,0.0445392215107795,4,4,243,972,972,0.014093,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_14,A_stage4a1_quick61,unique_given_prior,G007_P073,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=0.95;branch=0.95;load=1.2;Zs=55;Zr=45,0.0963391462014017,"{G005}",0.127422919510705,0.0310837733093034,4,4,243,972,972,0.014278,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_15,A_stage4a1_quick61,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.254857877663553,"{G005}",0.27799254484137,0.0231346671778163,4,4,243,972,972,0.014177,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_16,A_stage4a1_quick61,unique_given_prior,G005_P137,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,main=1;branch=0.95;load=0.8;Zs=55;Zr=50,0.144312390638024,"{G007}",0.171817714830354,0.0275053241923295,4,4,243,972,972,0.014359,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_17,A_stage4a1_quick61,unique_topology,G003_P023,G003,"{G003}","G003","{G003}",1,"{G003}",1,main=1;branch=1;load=1.2;Zs=45;Zr=45,0.0961607543338022,"{G007}",0.107428494576615,0.0112677402428126,4,4,243,972,972,0.015921,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_18,A_stage4a1_quick61,reject_model_mismatch,G007_P027,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.201567674629219,"{G005}",0.252995085886448,0.0514274112572284,4,4,243,972,972,0.015602,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_19,A_stage4a1_quick61,reject_model_mismatch,G007_P027,G007,"{G007}","","{G004,G007}",2,"{G007}",1,main=1.05;branch=1.05;load=1.2;Zs=45;Zr=45,0.304941178432325,"{G005}",0.342216545956965,0.0372753675246407,4,4,243,972,972,0.015752,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_parameter_out_20,A_stage4a1_quick61,unique_given_prior,G007_P019,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,main=0.95;branch=0.95;load=1.2;Zs=45;Zr=45,0.106113349567529,"{G005}",0.130363563568478,0.0242502140009485,4,4,243,972,972,0.012381,1,0.192576260242945,0.00630149726018205,b74191e15591b9127adb5cd0763e118f28230b4ef9e1ca68ea16e94072eff2a3
test_G001_01,A_stage4a1_quick61,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.276135486417786,"{G002,G005}",0.288762739324746,0.0126272529069607,4,4,243,972,972,0.014842,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_02,A_stage4a1_quick61,unique_topology,G001_P029,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=50;Zr=45,0.0800574502129856,"{G002,G005}",0.17284901925027,0.0927915690372841,4,4,243,972,972,0.010536,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_03,A_stage4a1_quick61,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.265013254170597,"{G002,G005}",0.278024905539641,0.0130116513690448,4,4,243,972,972,0.01228,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_04,A_stage4a1_quick61,unique_topology,G001_P055,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=0.95;branch=0.95;load=0.8;Zs=55;Zr=45,0.159990593134608,"{G002,G005}",0.223136639582923,0.0631460464483149,4,4,243,972,972,0.00961,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_05,A_stage4a1_quick61,unique_topology,G001_P136,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=0.95;branch=0.95;load=0.8;Zs=55;Zr=50,0.0143765282543392,"{G002,G005}",0.182996372370672,0.168619844116333,4,4,243,972,972,0.01105,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_06,A_stage4a1_quick61,unique_topology,G001_P109,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=0.95;branch=0.95;load=0.8;Zs=50;Zr=50,0.0732069181676985,"{G002,G005}",0.193871760858078,0.12066484269038,4,4,243,972,972,0.012602,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_07,A_stage4a1_quick61,reject_model_mismatch,G001_P056,G001,"{G001}","","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=55;Zr=45,0.214761784052428,"{G002,G005}",0.255710456733149,0.0409486726807211,4,4,243,972,972,0.009527,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_08,A_stage4a1_quick61,reject_model_mismatch,G001_P029,G001,"{G001}","","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=50;Zr=45,0.234005383505004,"{G002,G005}",0.263938698798031,0.0299333152930266,4,4,243,972,972,0.012249,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_09,A_stage4a1_quick61,unique_topology,G001_P137,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1;branch=0.95;load=0.8;Zs=55;Zr=50,0.106910140219354,"{G002,G005}",0.202479950517618,0.0955698102982633,4,4,243,972,972,0.014198,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_10,A_stage4a1_quick61,reject_model_mismatch,G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=45,0.243356045850491,"{G002,G005}",0.269720992794302,0.0263649469438111,4,4,243,972,972,0.014241,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_11,A_stage4a1_quick61,unique_topology,G001_P084,G001,"{G001}","G001","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=45;Zr=50,0.0432230669400388,"{G002,G005}",0.170520855420943,0.127297788480904,4,4,243,972,972,0.013374,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G001_12,A_stage4a1_quick61,reject_model_mismatch,G001_P057,G001,"{G001}","","{G001}",1,"{G001}",1,main=1.05;branch=0.95;load=0.8;Zs=55;Zr=45,0.2005036429066,"{G002,G005}",0.251763532489925,0.0512598895833257,4,4,243,972,972,0.012375,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G002_01,A_stage4a1_quick61,equivalence_class,G005_P007,G005,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=0.95;branch=1.05;load=0.8;Zs=45;Zr=45,0.137705165979601,"{G006}",0.158890706276857,0.0211855402972561,4,4,243,972,972,0.014466,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G002_02,A_stage4a1_quick61,equivalence_class,G005_P125,G005,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1;branch=1.05;load=1;Zs=50;Zr=50,0.0271464066068005,"{G006}",0.0977146169964365,0.070568210389636,4,4,243,972,972,0.014561,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G002_03,A_stage4a1_quick61,equivalence_class,G002_P030,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=0.8;Zs=50;Zr=45,0.132994399991066,"{G006}",0.155550718927479,0.0225563189364124,4,4,243,972,972,0.014505,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G002_04,A_stage4a1_quick61,equivalence_class,G002_P039,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=1;Zs=50;Zr=45,0.0962654015248844,"{G006}",0.127075992575935,0.0308105910510502,4,4,243,972,972,0.014683,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
test_G002_05,A_stage4a1_quick61,equivalence_class,G002_P057,G002,"{G002,G005}","{G002,G005}","{G002,G005}",2,"{G002,G005}",2,main=1.05;branch=0.95;load=0.8;Zs=55;Zr=45,0.107491021455224,"{G006}",0.135486434467748,0.0279954130125246,4,4,243,972,972,0.014392,1,0.192576260242945,0.00630149726018205,38356ddfe52e9f38201fa76199a0e30ab452e21a0866ba6b79bfdf67f6b371a4
