measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,amplitude_db_standardized,400,100,1,1,1,0,0,0,1,1,0.164588594693631,0.238749579469697,0.403338174163328,0.591934001697092,0.00999549576127355,1.09873656459896,48.5249844542427,5.87910336325703,0.999795733407697,0.006815985,1,1,1
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,phase_weighted,400,100,0.905,0.905,0.905,0,0,0.136607526006499,0.878224924902726,0.931775075097274,0.0499637602462774,0.0330344647635196,0.0826444789624809,0.399717744950836,0.00999549576127355,1.09873656459896,48.5249844542427,5.87910336325703,0.999795733407697,0.00681961,0.981904761904762,0.981904761904762,0.981904761904762
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,complex,400,100,1,1,1,0,0,0,1,1,0.00343828388539757,0.00235870369651333,0.00579698758191091,0.406884379720513,0.00999549576127355,1.09873656459896,48.5249844542427,5.87910336325703,0.999795733407697,0.0068156875,1,1,1
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,amp_phase_joint_weighted,400,100,0.905,0.905,0.905,0,0,0.136607526006499,0.878224924902726,0.931775075097274,0.0354070411418072,0.0233890607212281,0.0585475600058009,0.399488223231007,0.00999549576127355,1.09873656459896,48.5249844542427,5.87910336325703,0.999795733407697,0.0068494275,0.981904761904762,0.981904761904762,0.981904761904762
bidirectional_endpoint_fixed,endpoint,20,nuisance_aware_joint,amp_phase_joint_weighted,400,100,0.905,0.905,0.905,0,0,0.136607526006499,0.878224924902726,0.931775075097274,0.0334896547316239,0.0232908286363418,0.0565435311314666,0.41190969453587,0.00999549576127355,1.09873656459896,48.5249844542427,5.87910336325703,0.999795733407697,0.0833705425,0.981904761904762,0.981904761904762,0.981904761904762
bidirectional_endpoint_fixed,joint,20,nominal_nearest,amplitude,400,100,0.9225,0.9225,0.9225,0,0,0.126605846642406,0.897685254058088,0.947314745941912,0.00101027254282905,0.00426704131565741,0.00527416240030456,0.809046250720494,0.00999598786585904,1.12197514143552,48.8724419105914,5.91072315190691,0.999746235359732,0.009447445,0.986176844783715,0.985238095238095,0.985707022561169
bidirectional_endpoint_fixed,joint,20,nominal_nearest,amplitude_raw_db,400,100,0.845,0.845,0.845,0,0,0.153987406017899,0.814818468420492,0.875181531579508,0.824446468165758,2.37849273159456,3.19537336601066,0.744355184559869,0.00999598786585904,1.12197514143552,48.8724419105914,5.91072315190691,0.999746235359732,0.0093043725,0.97047619047619,0.97047619047619,0.97047619047619
bidirectional_endpoint_fixed,joint,20,nominal_nearest,amplitude_db_standardized,400,100,0.7975,0.7975,0.7975,0,0,0.145187965942586,0.769043158675253,0.825956841324747,0.0844759539075812,0.511243840616713,0.592040860819685,0.863527966480036,0.00999598786585904,1.12197514143552,48.8724419105914,5.91072315190691,0.999746235359732,0.0092489625,0.961675261518834,0.967619047619048,0.964633623613522
bidirectional_endpoint_fixed,joint,20,nominal_nearest,phase_weighted,400,100,0.5075,0.5075,0.5075,0,0,0.234237964989504,0.461589358862057,0.553410641137943,0.0194932393054437,0.235500659032923,0.220267624431506,1.0691569387046,0.00999598786585904,1.12197514143552,48.8724419105914,5.91072315190691,0.999746235359732,0.0091196975,0.910980551916584,0.920952380952381,0.915920985873224
bidirectional_endpoint_fixed,joint,20,nominal_nearest,complex,400,100,0.7125,0.7125,0.7125,0,0,0.271488136169535,0.659288325310771,0.765711674689229,0.000892386276507348,0.0169734791295225,0.017774536656683,0.95493229766643,0.00999598786585904,1.12197514143552,48.8724419105914,5.91072315190691,0.999746235359732,0.0091795175,0.955681986931987,0.944761904761905,0.950189690210884
bidirectional_endpoint_fixed,joint,20,nominal_nearest,amp_phase_joint_weighted,400,100,0.5075,0.5075,0.5075,0,0,0.234237964989504,0.461589358862057,0.553410641137943,0.0138115307184707,0.166555738310569,0.155832742096716,1.0688109319619,0.00999598786585904,1.12197514143552,48.8724419105914,5.91072315190691,0.999746235359732,0.0092554025,0.910980551916584,0.920952380952381,0.915920985873224
bidirectional_endpoint_fixed,joint,20,nuisance_aware_joint,amp_phase_joint_weighted,400,100,0.635,0.635,0.635,0,0,0.254802359534292,0.585058737531279,0.684941262468721,0.0201281332810713,0.0875789528532576,0.101954679217018,0.858998856411873,0.00999598786585904,1.12197514143552,48.8724419105914,5.91072315190691,0.999746235359732,0.1060281075,0.935388898382319,0.944285714285714,0.93981290559657
dual_receiver_complete,noise_only,30,nominal_nearest,amplitude,400,100,1,1,1,0,0,0,1,1,0.00503451017281293,0.00052700326421249,0.00556151343702542,0.0947589662741799,0.000999379419868947,0.44597580440164,9.13575586810486,2.7738157688316,0.997124233128834,0.0085912925,1,1,1
dual_receiver_complete,noise_only,30,nominal_nearest,amplitude_raw_db,400,100,1,1,1,0,0,0,1,1,3.40980518446983,0.489619547588247,3.89942473205807,0.125561994712443,0.000999379419868947,0.44597580440164,9.13575586810486,2.7738157688316,0.997124233128834,0.008385115,1,1,1
dual_receiver_complete,noise_only,30,nominal_nearest,amplitude_db_standardized,400,100,1,1,1,0,0,0,1,1,0.407263935187571,0.0924198482057238,0.499683783393295,0.184956669152061,0.000999379419868947,0.44597580440164,9.13575586810486,2.7738157688316,0.997124233128834,0.008244095,1,1,1
dual_receiver_complete,noise_only,30,nominal_nearest,phase_weighted,400,100,1,1,1,0,0,0,1,1,0.0855767937505105,0.0163284819783066,0.101905275728817,0.160231959155469,0.000999379419868947,0.44597580440164,9.13575586810486,2.7738157688316,0.997124233128834,0.0082758775,1,1,1
dual_receiver_complete,noise_only,30,nominal_nearest,complex,400,100,1,1,1,0,0,0,1,1,0.00731735846043242,0.000746159795306838,0.00806351825573926,0.0925352645882278,0.000999379419868947,0.44597580440164,9.13575586810486,2.7738157688316,0.997124233128834,0.0083735325,1,1,1
dual_receiver_complete,noise_only,30,nominal_nearest,amp_phase_joint_weighted,400,100,1,1,1,0,0,0,1,1,0.0606189376218638,0.0115527048959155,0.0721716425177793,0.160072633695007,0.000999379419868947,0.44597580440164,9.13575586810486,2.7738157688316,0.997124233128834,0.0084377275,1,1,1
dual_receiver_complete,noise_only,20,nominal_nearest,amplitude,400,100,1,1,1,0,0,0,1,1,0.00410945194526177,0.00165631140316336,0.00576576334842513,0.287266629424838,0.00999045941415674,1.27428827266107,91.700493015597,9.09968586411296,0.997456079196877,0.0093011825,1,1,1
dual_receiver_complete,noise_only,20,nominal_nearest,amplitude_raw_db,400,100,1,1,1,0,0,0,1,1,2.60320345368727,1.35784965720692,3.96105311089419,0.34280016429782,0.00999045941415674,1.27428827266107,91.700493015597,9.09968586411296,0.997456079196877,0.009074515,1,1,1
dual_receiver_complete,noise_only,20,nominal_nearest,amplitude_db_standardized,400,100,1,1,1,0,0,0,1,1,0.282650432902526,0.269440973981173,0.552091406883699,0.488036891394566,0.00999045941415674,1.27428827266107,91.700493015597,9.09968586411296,0.997456079196877,0.009025335,1,1,1
dual_receiver_complete,noise_only,20,nominal_nearest,phase_weighted,400,100,1,1,1,0,0,0,1,1,0.0608998409327909,0.054083545105864,0.114983386038655,0.470359649068625,0.00999045941415674,1.27428827266107,91.700493015597,9.09968586411296,0.997456079196877,0.0090400625,1,1,1
dual_receiver_complete,noise_only,20,nominal_nearest,complex,400,100,1,1,1,0,0,0,1,1,0.00600684677608194,0.00235125574320145,0.00835810251928339,0.281314537333892,0.00999045941415674,1.27428827266107,91.700493015597,9.09968586411296,0.997456079196877,0.0090323525,1,1,1
dual_receiver_complete,noise_only,20,nominal_nearest,amp_phase_joint_weighted,400,100,1,1,1,0,0,0,1,1,0.0431563209646996,0.0382634789097891,0.0814197998744887,0.469952996307698,0.00999045941415674,1.27428827266107,91.700493015597,9.09968586411296,0.997456079196877,0.009038515,1,1,1
dual_receiver_complete,noise_only,20,nuisance_aware_joint,amp_phase_joint_weighted,400,100,1,1,1,0,0,0,1,1,0.0435042218957583,0.0367380719339302,0.0802422938296884,0.457839253846674,0.00999045941415674,1.27428827266107,91.700493015597,9.09968586411296,0.997456079196877,0.10220271,1,1,1
dual_receiver_complete,noise_only,10,nominal_nearest,amplitude,400,100,1,1,1,0,0,0,1,1,0.00234411348740783,0.00494418342255041,0.00728829690995824,0.678372942764586,0.0999570357414062,3.3966010812258,465.86527588994,30.3533601145653,0.99779350250976,0.01249731,1,1,1
dual_receiver_complete,noise_only,10,nominal_nearest,amplitude_raw_db,400,100,0.75,0.75,0.75,0,0,0,0.75,0.75,1.40719286665938,3.50862393933649,4.64601167277149,0.755190513166207,0.0999570357414062,3.3966010812258,465.86527588994,30.3533601145653,0.99779350250976,0.012222045,1,0.952380952380952,0.975609756097561
dual_receiver_complete,noise_only,10,nominal_nearest,amplitude_db_standardized,400,100,1,1,1,0,0,0,1,1,0.122469579832104,0.673064682913321,0.795534262745425,0.846053670385665,0.0999570357414062,3.3966010812258,465.86527588994,30.3533601145653,0.99779350250976,0.0121129125,1,1,1
dual_receiver_complete,noise_only,10,nominal_nearest,phase_weighted,400,100,0.88,0.88,0.88,0,0,0.179364760116688,0.844844507017129,0.915155492982871,0.0311051869115471,0.18092721898629,0.207793799945018,0.87070556982048,0.0999570357414062,3.3966010812258,465.86527588994,30.3533601145653,0.99779350250976,0.0121645325,0.976610745350219,0.974285714285714,0.975446788798561
dual_receiver_complete,noise_only,10,nominal_nearest,complex,400,100,1,1,1,0,0,0,1,1,0.00349036696912635,0.00720380615611904,0.0106941731252454,0.673619743364098,0.0999570357414062,3.3966010812258,465.86527588994,30.3533601145653,0.99779350250976,0.012040045,1,1,1
dual_receiver_complete,noise_only,10,nominal_nearest,amp_phase_joint_weighted,400,100,0.88,0.88,0.88,0,0,0.179364760116688,0.844844507017129,0.915155492982871,0.0220320716230282,0.127990818083656,0.147044711290584,0.870421091383052,0.0999570357414062,3.3966010812258,465.86527588994,30.3533601145653,0.99779350250976,0.0121190725,0.976610745350219,0.974285714285714,0.975446788798561
dual_receiver_complete,noise_only,0,nominal_nearest,amplitude,400,100,0.75,0.75,0.75,0,0,0,0.75,0.75,0.000868718636467997,0.011211079070439,0.0118728699235956,0.94426024563435,0.999162983420405,6.86270883440231,1604.36402002196,76.2005905083789,0.998465560513106,0.0125358875,1,0.952380952380952,0.975609756097561
dual_receiver_complete,noise_only,0,nominal_nearest,amplitude_raw_db,400,100,0.25,0.25,0.25,0,0,0,0.25,0.25,0.668112392824646,6.98598434738515,6.40263909774634,1.09111012517387,0.999162983420405,6.86270883440231,1604.36402002196,76.2005905083789,0.998465560513106,0.0123489225,0.85,0.80952380952381,0.829268292682927
dual_receiver_complete,noise_only,0,nominal_nearest,amplitude_db_standardized,400,100,0.75,0.75,0.75,0,0,0,0.75,0.75,0.0410756751639765,1.13218805979338,1.16748910799485,0.969763274055639,0.999162983420405,6.86270883440231,1604.36402002196,76.2005905083789,0.998465560513106,0.01233218,1,0.952380952380952,0.975609756097561
dual_receiver_complete,noise_only,0,nominal_nearest,phase_weighted,400,100,0.5425,0.5425,0.5425,0,0,0.270742991925493,0.489434373582603,0.595565626417397,0.0143191999431935,0.436650560163293,0.436662891338611,0.999971760423057,0.999162983420405,6.86270883440231,1604.36402002196,76.2005905083789,0.998465560513106,0.0122992025,0.914708328339888,0.914285714285714,0.914495675258979
dual_receiver_complete,noise_only,0,nominal_nearest,complex,400,100,1,1,1,0,0,0,1,1,0.00125787140484185,0.0180738012533318,0.0193316726581737,0.934932096819361,0.999162983420405,6.86270883440231,1604.36402002196,76.2005905083789,0.998465560513106,0.012288315,1,1,1
dual_receiver_complete,noise_only,0,nominal_nearest,amp_phase_joint_weighted,400,100,0.5425,0.5425,0.5425,0,0,0.270742991925493,0.489434373582603,0.595565626417397,0.0101282662387635,0.30886709736546,0.308896615088123,0.999904441417542,0.999162983420405,6.86270883440231,1604.36402002196,76.2005905083789,0.998465560513106,0.0123358875,0.914708328339888,0.914285714285714,0.914495675258979
dual_receiver_complete,length,20,nominal_nearest,amplitude,400,100,1,1,1,0,0,0,1,1,0.00220734707178877,0.00598469018369636,0.00819203725548513,0.730549678553915,0.00999284103020447,1.28731008796944,94.0819716370109,9.22823982593639,0.996868377021751,0.0088965875,1,1,1
