sample_id,grid_id,scenario_id,method_id,decision,decision_reason,best_template_id,best_topology_id,best_equivalence_class,accepted_topology_set,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class,prior_conditioned_equivalence_class_size,best_distance,second_distance,margin,rho,robust_best_score,robust_margin,candidate_count_before_prior,candidate_count_after_prior,parameter_template_count,composite_template_count,distance_evaluations,matching_time_s,residual_threshold,margin_threshold,rho_threshold,configuration_hash,calibration_hash
test_cont_G001_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G001_P056,G001,"{G001}","G001","{G001}",1,"{G001}",1,0.196288381282162,0.243585449658209,0.0472970683760473,0.805829664935985,-2.66718243435994,3.69315813095862,7,7,243,1701,1701,0.012758,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G001_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,0.25706404637811,0.268429285855853,0.011365239477743,0.957660210425759,1.14222311685746,0.0704493155676558,7,7,243,1701,1701,0.012403,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G001_03,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P002,G001,"{G001}","","{G001}",1,"{G001}",1,0.256399771228517,0.265699603393094,0.00929983216457703,0.964998697601429,1.10058649406771,0.13046377281183,7,7,243,1701,1701,0.013714,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G001_04,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G001_P001,G001,"{G001}","G001","{G001}",1,"{G001}",1,0.168619036092897,0.210974602164574,0.0423555660716769,0.799238554603667,-4.4014910099408,5.20394991714303,7,7,243,1701,1701,0.013676,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G001_05,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G001_P030,G001,"{G001}","G001","{G001}",1,"{G001}",1,0.187675547539437,0.231596220543372,0.0439206730039356,0.810356693638182,-3.20703299164221,4.12247602257901,7,7,243,1701,1701,0.015304,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G001_06,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,0.275537431272556,0.292304336765572,0.0167669054930157,0.94263887536022,1.40251324871568,0.829821263833762,7,7,243,1701,1701,0.014325,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G001_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G001_P110,G001,"{G001}","G001","{G001}",1,"{G001}",1,0,0.17286420118993,0.17286420118993,0,-14.9704957443049,15.440193932126,7,7,243,1701,1701,0.013415,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G001_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G001_P110,G001,"{G001}","G001","{G001}",1,"{G001}",1,0,0.17286420118993,0.17286420118993,0,-14.9704957443049,15.440193932126,7,7,243,1701,1701,0.014397,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G002_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P157,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0581796937996688,0.121585852922782,0.0634061591231133,0.478507099309815,-4.12383849909032,3.95800952566112,7,7,243,1701,1701,0.012915,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G002_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P194,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0590421512064138,0.125140265360677,0.0660981141542629,0.471807783336338,-3.84712903959767,3.69013430862525,7,7,243,1701,1701,0.011864,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G002_03,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P003,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.130711169291254,0.147412789045744,0.0167016197544893,0.886701690786182,-0.751193528749832,1.15194620738766,7,7,243,1701,1701,0.01368,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G002_04,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P058,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.104294305262551,0.140778655906785,0.0364843506442345,0.740838904804341,-2.29862895761441,2.60064459495124,7,7,243,1701,1701,0.013202,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G002_05,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G002_P012,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.153052114190506,0.160711806305674,0.00765969211516832,0.952338958212243,0.4216421691875,0.103638079170967,7,7,243,1701,1701,0.01209,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G002_06,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P014,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0544116608513614,0.10013147036933,0.0457198095179685,0.543402195634632,-3.82237745537658,3.61795212183713,7,7,243,1701,1701,0.014111,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G002_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P122,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-4.89479489925213,4.13302516739493,7,7,243,1701,1701,0.012369,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G002_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P122,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-4.89479489925213,4.13302516739493,7,7,243,1701,1701,0.011671,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G003_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P025,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.144481571295639,0.16109330558121,0.0166117342855719,0.896881287359924,-0.222245203355243,0.430826435529102,7,7,243,1701,1701,0.01327,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G003_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P057,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.131550917003069,0.170121328482885,0.0385704114798158,0.773277038073039,-1.91611262336873,2.02200389001169,7,7,243,1701,1701,0.015398,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G003_03,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P122,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.0820916193645119,0.142311279729731,0.0602196603652191,0.576845486315902,-3.58263577895875,3.29574154111227,7,7,243,1701,1701,0.013597,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G003_04,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P141,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.0834489922433516,0.147245340123731,0.0637963478803796,0.566734350796176,-3.44550169865817,3.16938716081655,7,7,243,1701,1701,0.014576,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G003_05,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P003,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.173585120086184,0.190815435263775,0.0172303151775905,0.909701669811555,0.439709708313324,0.0942173289171784,7,7,243,1701,1701,0.013877,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G003_06,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P048,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.0164157029514384,0.11399078152353,0.097575078572092,0.144009039431893,-4.94667621210288,4.13821071884483,7,7,243,1701,1701,0.01454,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G003_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P122,G003,"{G003}","G003","{G003}",1,"{G003}",1,0,0.120305081617247,0.120305081617247,0,-4.60116187990805,3.66232959065444,7,7,243,1701,1701,0.013938,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G003_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G003_P122,G003,"{G003}","G003","{G003}",1,"{G003}",1,0,0.120305081617247,0.120305081617247,0,-4.60116187990805,3.66232959065444,7,7,243,1701,1701,0.01264,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G004_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G007_P134,G007,"{G004,G007}","G004,G007","{G004,G007}",2,"{G004,G007}",2,0.0394790706771064,0.0564979965853497,0.0170189259082433,0.698769391172444,-0.254870802315737,0.00122722884402904,7,7,243,1701,1701,0.014168,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G004_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G004_P003,G004,"{G004,G007}","","{G004,G007}",2,"{G004,G007}",2,0.144172785588274,0.150045758871784,0.00587297328350958,0.960858785155741,0.618023609434567,0.466696564373846,7,7,243,1701,1701,0.013392,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G004_03,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G007_P059,G007,"{G004,G007}","G004,G007","{G004,G007}",2,"{G004,G007}",2,0.0804412877633695,0.0907738134336665,0.010332525670297,0.886172836853067,0.195223857467012,0.328821915315138,7,7,243,1701,1701,0.012634,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G004_04,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G004_P087,G004,"{G004,G007}","G004,G007","{G004,G007}",2,"{G004,G007}",2,0.0229279757146939,0.0518712273730096,0.0289432516583157,0.442017219862087,-0.657497376634374,0.650856825948797,7,7,243,1701,1701,0.01251,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G004_05,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G007_P123,G007,"{G004,G007}","G004,G007","{G004,G007}",2,"{G004,G007}",2,0.0298195552003126,0.0510820605301154,0.0212625053298028,0.583757876841102,-0.493672752357887,0.00433286568931457,7,7,243,1701,1701,0.013862,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G004_06,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G004_P003,G004,"{G004,G007}","","{G004,G007}",2,"{G004,G007}",2,0.11992392872215,0.126788075083376,0.00686414636122526,0.945861262128498,0.421312140764977,0.397016110433038,7,7,243,1701,1701,0.013187,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G004_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G004_P122,G004,"{G004,G007}","G004,G007","{G004,G007}",2,"{G004,G007}",2,0,0.0437102876113934,0.0437102876113934,0,-1.21694980030959,0.909988616836595,7,7,243,1701,1701,0.01304,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G004_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G004_P122,G004,"{G004,G007}","G004,G007","{G004,G007}",2,"{G004,G007}",2,0,0.0437102876113934,0.0437102876113934,0,-1.21694980030959,0.909988616836595,7,7,243,1701,1701,0.012009,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G005_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P005,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.102094699442157,0.127456388217913,0.0253616887757561,0.80101673104689,-1.82816563976092,2.08093919614929,7,7,243,1701,1701,0.01229,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G005_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P042,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0928722764113651,0.124008809254797,0.0311365328434315,0.748916766225815,-3.01416736922314,3.20369818961874,7,7,243,1701,1701,0.012068,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G005_03,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P003,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.16500567144376,0.17904586196192,0.0140401905181598,0.921583272770261,0.507973335732611,0.100957247553664,7,7,243,1701,1701,0.014162,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G005_04,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P050,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0628808271412957,0.107256011380173,0.0443751842388775,0.586268558112103,-4.05111823685105,3.93344346957369,7,7,243,1701,1701,0.0143,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G005_05,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P013,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0904188693395458,0.122055946889253,0.0316370775497068,0.74079855708175,-2.07120335822222,2.23560367043489,7,7,243,1701,1701,0.013878,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G005_06,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P133,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.0342979477750097,0.104373030494808,0.0700750827197979,0.328609293148649,-4.37847669836016,3.96802447394711,7,7,243,1701,1701,0.013632,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G005_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P122,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-4.89479489925213,4.13302516739493,7,7,243,1701,1701,0.011984,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G005_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P122,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-4.89479489925213,4.13302516739493,7,7,243,1701,1701,0.010734,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G006_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P066,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0700747529769814,0.0806213972810474,0.010546644304066,0.869183062305787,0.211759193502445,0.18558116046686,7,7,243,1701,1701,0.012148,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G006_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G006_P002,G006,"{G006}","","{G006}",1,"{G006}",1,0.0989560943732234,0.108190029021556,0.00923393464833243,0.914650779440984,0.4322054010557,0.354096160055242,7,7,243,1701,1701,0.01271,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G006_03,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G006_P038,G006,"{G006}","","{G006}",1,"{G006}",1,0.0809018287099404,0.0894268374979687,0.00852500878802831,0.904670577340649,0.25763837545419,0.264856765328052,7,7,243,1701,1701,0.01241,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G006_04,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P057,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.118332997354129,0.127790315116505,0.00945731776237621,0.92599347020406,0.491716720227378,0.362202237638006,7,7,243,1701,1701,0.012219,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G006_05,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G006_P026,G006,"{G006}","","{G006}",1,"{G006}",1,0.0906323557887955,0.0972541821309488,0.00662182634215329,0.931912168731529,0.300040136172759,0.290728214072341,7,7,243,1701,1701,0.011383,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G006_06,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P153,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0563080100612125,0.0714558287489899,0.0151478186877774,0.788011433723949,-0.0295085503399575,0.175297813280257,7,7,243,1701,1701,0.015672,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G006_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P122,G006,"{G006}","G006","{G006}",1,"{G006}",1,0,0.0442154783648124,0.0442154783648124,0,-0.67449075946305,0.536417561386624,7,7,243,1701,1701,0.014317,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_grid_G006_02,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P122,G006,"{G006}","G006","{G006}",1,"{G006}",1,0,0.0442154783648124,0.0442154783648124,0,-0.67449075946305,0.536417561386624,7,7,243,1701,1701,0.013145,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
test_cont_G007_01,A_stage4a1_quick61,P0_no_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G004_P012,G004,"{G004,G007}","","{G004,G007}",2,"{G004,G007}",2,0.131938369722251,0.136719496603177,0.00478112688092602,0.965029662918025,0.488060481655112,0.421457128152514,7,7,243,1701,1701,0.014282,0.197872894909751,0.00940725419415299,0.946365309974925,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85,59ee9e2eb1c577e4e6fa662d465a6656d1249fa70ebe820a7a2f6ea1d71a5916
