grid_id,replicate_id,eta,lambda_threshold,relative_improvement_threshold,sensitivity_floor,calibration_sample_count,calibration_hash,experiment_scientific_hash
B_ofdm_active_subcarriers,final01,0.5,0.00144258905192091,0.957824087907679,0.0260416432092815,22,d6411002842332d66f403abb9555dc3b089b15067fbd66e7d8af06a862ae4a52,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
B_ofdm_active_subcarriers,final02,0.5,0.00420879038173178,0.883776240317462,0.0231574608082366,22,0ba791ed69d1e9341b9fcc3d8737140c158f012e7fd8547d8bd6ee03dc324c66,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
B_ofdm_active_subcarriers,final03,0.5,0.00486726835476386,0.952641475867983,0.0250732063473431,22,c983916607c4c1b8d552492541dc157bcd376fdb22ea813a64ef1315088635aa,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
B_ofdm_active_subcarriers,final04,0.5,0.00479013997800633,0.946473951924676,0.0280674904426691,22,0fb118f7c1539b9189773cace6506809b593838ff8e1a9fdfcbe0b4fd7daa602,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
B_ofdm_active_subcarriers,final05,0.5,0.00431683940047018,0.924134906125287,0.0282298094041487,22,54571d57988ecc8d6ea68f63e23f893d8c91cf462cb49e06232c20724e280ed2,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
