mode,scenario,input_mode,measurement_kind,observation_mode,feature,noise_kind,snr_db,pilot_spacing,trials,strict_accuracy,strict_unique_rate,equivalence_class_rate,ambiguity_rate,false_unique_rate,physically_ambiguous_class_rate,cfr_nmse,amplitude_rmse_db,weighted_phase_rmse_deg,circular_delay_error_s,mean_margin,view_count,frequency_count,edge_precision,edge_recall,edge_f1,runtime_s
formal,timing_offset_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,0.125,0,0.5,1,0,1,2.13828965066616,0.736619256333068,105.885485111464,-1.5625e-08,5.55111512312578e-17,1,1793,0.875,0.833333333333333,0.853658536585366,7.978114875
formal,timing_offset_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,0.25,0.25,0.25,0,0.5,0,2.13828965066616,0.736619256333068,105.885485111464,-1.5625e-08,5.24089108891812e-05,1,1793,0.85,0.80952380952381,0.829268292682927,7.9841315
formal,timing_offset_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.25,0,0.25,1,0,0,2.13828965066616,0.736619256333068,105.885485111464,-1.5625e-08,0,1,1793,0.85,0.80952380952381,0.829268292682927,7.9858095
formal,timing_offset_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,1,1,1,0,0,0,2.17407677185813,0.8176957001549,107.148833761055,-1.5625e-08,0.00453360290800346,3,1793,1,1,1,8.274033375
formal,timing_offset_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,0,0,0,0,0,0,2.17407677185813,0.8176957001549,107.148833761055,-1.5625e-08,0.00164738916030766,3,1793,0.85,0.80952380952381,0.829268292682927,8.28321275
formal,timing_offset_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,0,0,0,0,0,0,2.17407677185813,0.8176957001549,107.148833761055,-1.5625e-08,0.00012985880642095,3,1793,0.85,0.80952380952381,0.829268292682927,8.296826
formal,timing_offset_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.5,0.25,0.5,0.75,0,0,2.17407677185813,0.8176957001549,107.148833761055,-1.5625e-08,7.8125e-09,3,1793,0.904761904761905,0.904761904761905,0.904761904761905,8.29964275
formal,sample_clock_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,0.875,0.5,1,0.5,0,0.5,0.0360754776526257,1.96479416590608,6.91966918414467,0,0.00212903247532029,1,1793,0.976190476190476,0.976190476190476,0.976190476190476,8.580602625
formal,sample_clock_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,0.75,0.5,1,0.5,0,0.5,0.0360754776526257,1.96479416590608,6.91966918414467,0,0.0348206804058642,1,1793,0.952380952380952,0.952380952380952,0.952380952380952,8.58509775
formal,sample_clock_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,0.875,0.5,1,0.5,0,0.5,0.0360754776526257,1.96479416590608,6.91966918414467,0,0.00207055577869398,1,1793,0.976190476190476,0.976190476190476,0.976190476190476,8.590751375
formal,sample_clock_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.25,0,0.25,1,0,0,0.0360754776526257,1.96479416590608,6.91966918414467,0,0,1,1793,0.85,0.80952380952381,0.829268292682927,8.592266875
formal,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,1,1,1,0,0,0,0.0367284001846422,1.99233477953201,8.16458220733782,0,0.0035462101453589,3,1793,1,1,1,8.888975125
formal,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,1,1,1,0,0,0,0.0367284001846422,1.99233477953201,8.16458220733782,0,0.06868129096901,3,1793,1,1,1,8.89806825
formal,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,1,1,1,0,0,0,0.0367284001846422,1.99233477953201,8.16458220733782,0,0.00343561251116001,3,1793,1,1,1,8.911466875
formal,sample_clock_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.5,0.25,0.5,0.75,0,0,0.0367284001846422,1.99233477953201,8.16458220733782,0,1.57869214231538e-08,3,1793,0.904761904761905,0.904761904761905,0.904761904761905,8.914142875
formal,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,0.875,0.5,1,0.5,0,0.5,0.0721669668705498,0.742242307252285,4.24317328154607,0,0.00248985289256682,1,1793,0.976190476190476,0.976190476190476,0.976190476190476,9.184947
formal,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,0.625,0.5,1,0.5,0,0.5,0.0721669668705498,0.742242307252285,4.24317328154607,0,0.0385044212368974,1,1793,0.928571428571429,0.928571428571429,0.928571428571429,9.188696125
formal,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,0.875,0.5,1,0.5,0,0.5,0.0721669668705498,0.742242307252285,4.24317328154607,0,0.00153963042203168,1,1793,0.976190476190476,0.976190476190476,0.976190476190476,9.193857625
formal,pilot_phase_rotation_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.25,0,0.25,1,0,0,0.0721669668705498,0.742242307252285,4.24317328154607,0,0,1,1793,0.85,0.80952380952381,0.829268292682927,9.195258125
formal,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,1,1,1,0,0,0,0.0724001411056481,0.802790219662325,5.01834321238971,0,0.00452523191873559,3,1793,1,1,1,9.47547725
formal,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,1,1,1,0,0,0,0.0724001411056481,0.802790219662325,5.01834321238971,0,0.0769841644265312,3,1793,1,1,1,9.48432525
formal,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,1,1,1,0,0,0,0.0724001411056481,0.802790219662325,5.01834321238971,0,0.00256872928135096,3,1793,1,1,1,9.497399125
formal,pilot_phase_rotation_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.5,0.25,0.5,0.75,0,0,0.0724001411056481,0.802790219662325,5.01834321238971,0,1.57869214231538e-08,3,1793,0.904761904761905,0.904761904761905,0.904761904761905,9.50000225
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,0.75,0.5,1,0.5,0,0.5,0.00411647774735378,0.730905576815507,3.70406618759026,0,0.00248515203582336,1,1793,0.952380952380952,0.952380952380952,0.952380952380952,9.761109625
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,0.75,0.5,1,0.5,0,0.5,0.00411647774735378,0.730905576815507,3.70406618759026,0,0.0390537852669195,1,1793,0.952380952380952,0.952380952380952,0.952380952380952,9.76465925
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,0.625,0.5,1,0.5,0,0.5,0.00411647774735378,0.730905576815507,3.70406618759026,0,0.00262764919340785,1,1793,0.928571428571429,0.928571428571429,0.928571428571429,9.769725375
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.25,0,0.25,1,0,0,0.00411647774735378,0.730905576815507,3.70406618759026,0,0,1,1793,0.85,0.80952380952381,0.829268292682927,9.771078125
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,1,1,1,0,0,0,0.00415327581166195,0.807418849964044,5.30373321505546,0,0.00452810423572701,3,1793,1,1,1,10.053373125
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,1,1,1,0,0,0,0.00415327581166195,0.807418849964044,5.30373321505546,0,0.0728694551157732,3,1793,1,1,1,10.062651125
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,1,1,1,0,0,0,0.00415327581166195,0.807418849964044,5.30373321505546,0,0.00460965979516609,3,1793,1,1,1,10.07635575
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.5,0.25,0.5,0.75,0,0,0.00415327581166195,0.807418849964044,5.30373321505546,0,1.57869214231538e-08,3,1793,0.904761904761905,0.904761904761905,0.904761904761905,10.079157375
formal,coupler_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,0.75,0.5,1,0.5,0,0.5,0.00412858556528445,0.721961649578897,3.93705236080276,0,0.00248726703519124,1,1793,0.952380952380952,0.952380952380952,0.952380952380952,10.367273
formal,coupler_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,0.875,0.5,1,0.5,0,0.5,0.00412858556528445,0.721961649578897,3.93705236080276,0,0.038454518959737,1,1793,0.976190476190476,0.976190476190476,0.976190476190476,10.371237625
formal,coupler_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,0.875,0.5,1,0.5,0,0.5,0.00412858556528445,0.721961649578897,3.93705236080276,0,0.0024867487430656,1,1793,0.976190476190476,0.976190476190476,0.976190476190476,10.376596
formal,coupler_error_20,ofdm_dense_ls,siso_forward,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.25,0,0.25,1,0,0,0.00412858556528445,0.721961649578897,3.93705236080276,0,0,1,1793,0.85,0.80952380952381,0.829268292682927,10.37799525
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amplitude,white_awgn,20,1,8,1,1,1,0,0,0,0.00410785648627209,0.800373078240548,5.27297613837379,0,0.00452668976940777,3,1793,1,1,1,10.67893625
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,white_awgn,20,1,8,1,1,1,0,0,0,0.00410785648627209,0.800373078240548,5.27297613837379,0,0.0763373107793914,3,1793,1,1,1,10.68801225
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,cir,white_awgn,20,1,8,1,1,1,0,0,0,0.00410785648627209,0.800373078240548,5.27297613837379,0,0.00432053516699654,3,1793,1,1,1,10.701249625
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,ordinary_ofdm_cfr,toa,white_awgn,20,1,8,0.5,0.25,0.5,0.75,0,0,0.00410785648627209,0.800373078240548,5.27297613837379,0,1.57869214231538e-08,3,1793,0.904761904761905,0.904761904761905,0.904761904761905,10.703963375
