mode,snr_db,trial,true_id,feature,predicted_id,group_correct,numeric_tie,distance_gap,group_intra_distance,group_inter_distance,nmse,amplitude_rmse_db,raw_phase_rmse_deg,masked_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction
fixed_noise_power,0,31,T2,complex,T2,1,0,0.0016992256627856306,0.021117935201227244,0.022817160864012875,1.7333865792768268,7.1896238192541233,1178.0757085643177,1178.0757085643177,65.48303172893408,1
fixed_noise_power,0,31,T3,complex,T3,1,1,3.4694469519536142e-18,0.02131831363185082,0.022100103618970364,1.9169286206822156,6.9128087865396184,1729.0757327983365,1729.0757327983365,82.6777499534345,1
fixed_noise_power,0,31,T4,complex,T4,1,0,0.00049114562365098688,0.023459353400126354,0.023950499023777341,2.8861220725897585,10.413913497910055,1674.4798685535093,1674.9204516194775,83.0256381009671,0.99944227551589515
fixed_noise_power,0,31,T5,complex,T5,1,1,3.4694469519536142e-18,0.021633508533388867,0.022681004264274815,1.9360834314793782,6.9566328167242917,1321.0832609060558,1321.0832609060558,67.369973061759822,1
fixed_noise_power,0,31,T6,complex,T6,1,0,0.0005725428963962928,0.024974578599038604,0.025547121495434897,3.9973608399517753,14.957373332110588,2113.9455166683574,2136.3414757905116,121.81304819994963,0.96653653095370884
fixed_noise_power,0,32,T1,complex,T1,1,0,0.0022352205714489537,0.018124436296904099,0.020359656868353053,1.0219118231901634,5.602677170154438,2238.7045657612684,2239.7988242129845,90.336799929505844,0.9988845510317903
fixed_noise_power,0,32,T2,complex,T2,1,0,0.0015530301307207749,0.02086650078676815,0.022419530917488925,1.7402070575780666,6.9542058172574865,486.94204347567705,486.94204347567705,62.100318435242741,1
fixed_noise_power,0,32,T3,complex,T3,1,1,0,0.021333694210154994,0.022085727356989642,1.9567822575064886,7.0590128103383361,2786.4469278241004,2786.4469278241004,61.112349508095114,1
fixed_noise_power,0,32,T4,complex,T4,1,0,0.00045214447919601428,0.023482972140123091,0.023935116619319106,2.8365200377657245,10.459200646390828,2939.2615375886385,2939.2615375886385,67.285980861737627,1
fixed_noise_power,0,32,T5,complex,T3,1,1,0,0.021160018725618939,0.022371357363873218,1.8878249941400376,6.8932659765019642,3566.7734926139456,3566.7734926139456,59.794367689150079,1
fixed_noise_power,0,32,T6,complex,T6,1,0,0.00036240393141780472,0.024501488461006894,0.024863892392424699,3.9565582578030241,14.930834336785791,1056.7204405573023,1067.7816093691765,80.372308544341294,0.96709425543781369
fixed_noise_power,0,33,T1,complex,T1,1,0,0.0021642207266840824,0.018435990832315619,0.020600211558999701,1.0165509322883173,5.4387192077589344,838.23678638174169,838.21740039529789,51.045432457059881,0.99944227551589515
fixed_noise_power,0,33,T2,complex,T2,1,0,0.0012070433472761467,0.020909053455666501,0.022116096802942648,1.6814755336725773,7.030611846615904,753.8059834950576,753.8059834950576,86.375333598392004,1
fixed_noise_power,0,33,T3,complex,T3,1,1,3.4694469519536142e-18,0.02178522269223597,0.022744298453071559,1.8962839036909389,6.7218392109644727,1811.4007528186303,1811.4007528186303,61.937346152024148,1
fixed_noise_power,0,33,T4,complex,T4,1,0,0.00072986090197024039,0.023078535905200002,0.023808396807170243,2.8581290448622103,10.456790757327944,819.68953621963522,819.68953621963522,80.457431684124117,1
fixed_noise_power,0,33,T5,complex,T3,1,1,3.4694469519536142e-18,0.021435901990272524,0.022564657079707017,1.8537105247243484,6.8472734221624734,1822.739887300997,1822.739887300997,63.718908243524972,1
fixed_noise_power,0,33,T6,complex,T6,1,0,0.00042858491404497781,0.024490683720122728,0.024919268634167706,3.7864001821546953,14.749499730419405,1786.7613906708091,1811.2206249224557,98.61481002931427,0.96765197992191854
fixed_noise_power,0,34,T1,complex,T1,1,0,0.0024075200257745906,0.018125025375513422,0.020532545401288013,1.0205821261955672,5.3842076054054893,1434.4887425687662,1434.4887425687662,46.901264661988698,1
fixed_noise_power,0,34,T2,complex,T2,1,0,0.001324149015642654,0.020910692529366622,0.022234841545009276,1.6472190988978075,6.9972489081174194,3039.1222430242201,3039.1222430242201,60.421553301818889,1
fixed_noise_power,0,34,T3,complex,T3,1,1,0,0.02178537934262563,0.023054310792366407,1.9372205317422713,7.0186678887028924,2676.0516981121132,2676.5484273049424,93.911562395259878,0.99944227551589515
