method_id,grid_id,scenario_id,replicate_id,category,outlier_dimension,metric_scope,sample_count,truth_coverage_rate,truth_coverage_num,truth_coverage_den,unique_accuracy_given_covered,unique_accuracy_num,unique_accuracy_den,unique_accuracy_ci_low,unique_accuracy_ci_high,set_accuracy_given_covered,set_accuracy_num,set_accuracy_den,set_accuracy_ci_low,set_accuracy_ci_high,set_accuracy_macro,set_accuracy_macro_component_count,nearest_topology_hit_rate,nearest_topology_hit_num,nearest_topology_hit_den,nearest_topology_hit_ci_low,nearest_topology_hit_ci_high,false_unique_rate_given_nonunique,false_unique_num,false_unique_den,false_unique_ci_low,false_unique_ci_high,accepted_rate,accepted_num,accepted_den,accepted_ci_low,accepted_ci_high,unique_output_precision,unique_output_precision_num,unique_output_precision_den,unique_output_precision_ci_low,unique_output_precision_ci_high,structure_out_false_accept_rate,structure_out_false_accept_num,structure_out_false_accept_den,structure_out_false_accept_ci_low,structure_out_false_accept_ci_high,parameter_out_false_accept_rate,parameter_out_false_accept_num,parameter_out_false_accept_den,parameter_out_false_accept_ci_low,parameter_out_false_accept_ci_high,structure_out_unique_accept_rate,parameter_out_unique_accept_rate,unique_given_prior_rate,reject_model_mismatch_rate,reject_model_mismatch_num,reject_model_mismatch_den,reject_model_mismatch_ci_low,reject_model_mismatch_ci_high,reject_subband_mismatch_rate,reject_subband_mismatch_num,reject_subband_mismatch_den,reject_subband_mismatch_ci_low,reject_subband_mismatch_ci_high,reject_neighborhood_mismatch_rate,reject_neighborhood_mismatch_num,reject_neighborhood_mismatch_den,reject_neighborhood_mismatch_ci_low,reject_neighborhood_mismatch_ci_high,reject_low_stability_rate,reject_low_stability_num,reject_low_stability_den,reject_low_stability_ci_low,reject_low_stability_ci_high,reject_low_margin_rate,reject_low_margin_num,reject_low_margin_den,reject_low_margin_ci_low,reject_low_margin_ci_high,mean_best_distance,mean_margin,mean_subband_max,mean_neighborhood_score,mean_stability,mean_accepted_set_size
M2_M8_q750_K3_qs00,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,structure_out,structure_key_03,detail,6,0,0,6,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,1,6,6,0.609665712097836,1,0,0,6,0,0.390334287902164,1,6,6,0.609665712097836,1,NaN,0,0,NaN,NaN,1,NaN,0,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0.0997872052310344,0.0132593356667388,1.97580210706892,0.100119935711129,NaN,1
M2_M8_q750_K3_qs00,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,main_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,4,0,0.489890836454596,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,4,0,0.489890836454596,NaN,0,0,1,4,4,0.510109163545404,1,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.325581559351075,0.0337344369914792,NaN,NaN,NaN,0
M2_M8_q750_K3_qs00,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,branch_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0.5,1,2,0.0945312057342311,0.905468794265769,1,4,4,0.510109163545404,1,0.666666666666667,2,3,0.207659600802048,0.938508055279603,NaN,0,0,NaN,NaN,1,4,4,0.510109163545404,1,NaN,0.75,0,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.125664252856303,0.0377055171253812,1.91940616191652,0.1258677068276,NaN,1.25
M2_M8_q750_K3_qs00,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,branch_load_scale,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,1,0,0.793450685622762,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,NaN,0,0,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.161978778549913,0.0379531664813133,3.94702058215762,0.100403335585149,NaN,0.666666666666667
M2_M8_q750_K3_qs00,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,source_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0.5,1,2,0.0945312057342311,0.905468794265769,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0,0,1,0,0.793450685622762,NaN,0,0,NaN,NaN,0.666666666666667,2,3,0.207659600802048,0.938508055279603,NaN,0.333333333333333,0,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.149187129456956,0.0170624574546899,2.92481796187416,0.118393421151072,NaN,1
M2_M8_q750_K3_qs00,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,receiver_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0.5,1,2,0.0945312057342311,0.905468794265769,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,1,0,0.793450685622762,NaN,0,0,NaN,NaN,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.0900759388761129,0.0209309743404519,3.56481186639271,0.0918726456200216,NaN,0.333333333333333
M2_M8_q750_K3_qs00,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,joint_parameter_set,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,3,0,0.561497031755045,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,3,0,0.561497031755045,NaN,0,0,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.219852764617502,0.0445282452012527,3.05586247394123,0.206434567050206,NaN,0
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,in_library_continuous,,detail,42,1,42,42,0.285714285714286,12,42,0.171670246260491,0.435672092681953,0.523809523809524,22,42,0.37722464131345,0.666403987692945,NaN,0,0.380952380952381,16,42,0.249997257639552,0.531859597328473,0.5,12,24,0.314274258195734,0.685725741804266,0.80952380952381,34,42,0.666992259899613,0.900179917183523,0.5,12,24,0.314274258195734,0.685725741804266,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,42,0,0.0837987908657036,0.142857142857143,6,42,0.0671596701596266,0.278410894744447,0.0476190476190476,2,42,0.0131575249089056,0.157898523969588,0,0,42,0,0.0837987908657036,0,0,42,0,0.0837987908657036,0.105858905902747,0.038549423921141,0.837984788630026,0.106051696027273,0.992156862745098,1.04761904761905
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,in_library_grid,,detail,14,1,14,14,0.285714285714286,4,14,0.117213786445769,0.546490843298931,0.571428571428571,8,14,0.325906445796508,0.786192010955258,NaN,0,0.571428571428571,8,14,0.325906445796508,0.786192010955258,0.5,4,8,0.215216062213878,0.784783937786122,0.857142857142857,12,14,0.600586205030297,0.959906078728535,0.5,4,8,0.215216062213878,0.784783937786122,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,14,0,0.215310802737635,0.142857142857143,2,14,0.040093921271465,0.399413794969703,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0.0294748912579064,0.0789080561382916,0.0447174197038363,0.0320384612966432,1,1.14285714285714
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,structure_out,structure_key_01,detail,7,1,7,7,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,NaN,0,0,0,7,0,0.354330435066686,NaN,0,0,NaN,NaN,1,7,7,0.645669564933314,1,0,0,7,0,0.354330435066686,1,7,7,0.645669564933314,1,NaN,0,0,NaN,NaN,1,NaN,0,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.0886858921440485,0.0173326311012513,0.643727045951648,0.0891969988347221,1,1
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,structure_out,structure_key_02,detail,7,1,7,7,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,NaN,0,1,7,7,0.645669564933314,1,NaN,0,0,NaN,NaN,0,0,7,0,0.354330435066686,NaN,0,0,NaN,NaN,0,0,7,0,0.354330435066686,NaN,0,0,NaN,NaN,0,NaN,0,0,0,7,0,0.354330435066686,1,7,7,0.645669564933314,1,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.160002768878171,0.0143998944048254,2.58904177450671,0.160250671005596,NaN,0
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,structure_out,structure_key_03,detail,6,0,0,6,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,1,6,6,0.609665712097836,1,0,0,6,0,0.390334287902164,1,6,6,0.609665712097836,1,NaN,0,0,NaN,NaN,1,NaN,0,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0.0997872052310344,0.0132593356667388,0.725104412550949,0.100119935711129,1,1
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,main_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,4,0,0.489890836454596,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,4,0,0.489890836454596,NaN,0,0,1,4,4,0.510109163545404,1,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.325581559351075,0.0337344369914792,NaN,NaN,NaN,0
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,branch_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0.5,1,2,0.0945312057342311,0.905468794265769,1,4,4,0.510109163545404,1,0.666666666666667,2,3,0.207659600802048,0.938508055279603,NaN,0,0,NaN,NaN,1,4,4,0.510109163545404,1,NaN,0.75,0,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.125664252856303,0.0377055171253812,0.913773943347181,0.1258677068276,1,1.25
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,branch_load_scale,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,1,0,0.793450685622762,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,NaN,0,0,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.161978778549913,0.0379531664813133,1.02637336293467,0.100403335585149,1,0.666666666666667
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,source_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0.5,1,2,0.0945312057342311,0.905468794265769,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0,0,1,0,0.793450685622762,NaN,0,0,NaN,NaN,0.666666666666667,2,3,0.207659600802048,0.938508055279603,NaN,0.333333333333333,0,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.149187129456956,0.0170624574546899,0.877038988841416,0.118393421151072,0.983333333333333,1
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,receiver_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0.5,1,2,0.0945312057342311,0.905468794265769,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,1,0,0.793450685622762,NaN,0,0,NaN,NaN,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.0900759388761129,0.0209309743404519,0.921671624008132,0.0918726456200216,1,0.333333333333333
M3_M4_q750_K3_qs80,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,final08,parameter_out,joint_parameter_set,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,3,0,0.561497031755045,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,3,0,0.561497031755045,NaN,0,0,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.219852764617502,0.0445282452012527,2.07387942554568,0.206434567050206,NaN,0
M0_M0_q900_K5_qs00,A_stage4a1_quick61,P0_no_prior,final01,in_library_summary,,micro_and_macro,56,1,56,56,0.392857142857143,22,56,0.275804157301105,0.523665971995773,0.910714285714286,51,56,0.807439986144889,0.961257851550413,0.94047619047619,2,0.75,42,56,0.623073578523325,0.844829453117293,0,0,32,0,0.10717919825507,0.910714285714286,51,56,0.807439986144889,0.961257851550413,1,22,22,0.85134512539138,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0.0357142857142857,2,56,0.0098494251482364,0.121187801804901,0,0,56,0,0.0641939367187632,0,0,56,0,0.0641939367187632,0,0,56,0,0.0641939367187632,0.0535714285714286,3,56,0.0183857813821092,0.146073090688215,0.0694634597863603,0.047267205396592,NaN,0.0655284736850492,NaN,1.42857142857143
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final01,in_library_summary,,micro_and_macro,56,1,56,56,0.392857142857143,22,56,0.275804157301105,0.523665971995773,0.910714285714286,51,56,0.807439986144889,0.961257851550413,0.94047619047619,2,0.75,42,56,0.623073578523325,0.844829453117293,0,0,32,0,0.10717919825507,0.910714285714286,51,56,0.807439986144889,0.961257851550413,1,22,22,0.85134512539138,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0.0357142857142857,2,56,0.0098494251482364,0.121187801804901,0,0,56,0,0.0641939367187632,0,0,56,0,0.0641939367187632,0,0,56,0,0.0641939367187632,0.0535714285714286,3,56,0.0183857813821092,0.146073090688215,0.0694634597863603,0.047267205396592,0.0467974302090822,0.0655284736850492,NaN,1.42857142857143
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final01,in_library_summary,,micro_and_macro,56,1,56,56,0.392857142857143,22,56,0.275804157301105,0.523665971995773,0.910714285714286,51,56,0.807439986144889,0.961257851550413,0.94047619047619,2,0.75,42,56,0.623073578523325,0.844829453117293,0,0,32,0,0.10717919825507,0.910714285714286,51,56,0.807439986144889,0.961257851550413,1,22,22,0.85134512539138,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0.0357142857142857,2,56,0.0098494251482364,0.121187801804901,0,0,56,0,0.0641939367187632,0.0535714285714286,3,56,0.0183857813821092,0.146073090688215,0,0,56,0,0.0641939367187632,0,0,56,0,0.0641939367187632,0.0694634597863603,0.047267205396592,0.0467974302090822,0.0648606840467385,NaN,1.42857142857143
