method_id,grid_id,scenario_id,replicate_id,category,outlier_dimension,metric_scope,sample_count,truth_coverage_rate,truth_coverage_num,truth_coverage_den,unique_accuracy_given_covered,unique_accuracy_num,unique_accuracy_den,unique_accuracy_ci_low,unique_accuracy_ci_high,set_accuracy_given_covered,set_accuracy_num,set_accuracy_den,set_accuracy_ci_low,set_accuracy_ci_high,set_accuracy_macro,set_accuracy_macro_component_count,nearest_topology_hit_rate,nearest_topology_hit_num,nearest_topology_hit_den,nearest_topology_hit_ci_low,nearest_topology_hit_ci_high,false_unique_rate_given_nonunique,false_unique_num,false_unique_den,false_unique_ci_low,false_unique_ci_high,accepted_rate,accepted_num,accepted_den,accepted_ci_low,accepted_ci_high,unique_output_precision,unique_output_precision_num,unique_output_precision_den,unique_output_precision_ci_low,unique_output_precision_ci_high,structure_out_false_accept_rate,structure_out_false_accept_num,structure_out_false_accept_den,structure_out_false_accept_ci_low,structure_out_false_accept_ci_high,parameter_out_false_accept_rate,parameter_out_false_accept_num,parameter_out_false_accept_den,parameter_out_false_accept_ci_low,parameter_out_false_accept_ci_high,structure_out_unique_accept_rate,parameter_out_unique_accept_rate,unique_given_prior_rate,reject_model_mismatch_rate,reject_model_mismatch_num,reject_model_mismatch_den,reject_model_mismatch_ci_low,reject_model_mismatch_ci_high,reject_subband_mismatch_rate,reject_subband_mismatch_num,reject_subband_mismatch_den,reject_subband_mismatch_ci_low,reject_subband_mismatch_ci_high,reject_neighborhood_mismatch_rate,reject_neighborhood_mismatch_num,reject_neighborhood_mismatch_den,reject_neighborhood_mismatch_ci_low,reject_neighborhood_mismatch_ci_high,reject_low_stability_rate,reject_low_stability_num,reject_low_stability_den,reject_low_stability_ci_low,reject_low_stability_ci_high,reject_low_margin_rate,reject_low_margin_num,reject_low_margin_den,reject_low_margin_ci_low,reject_low_margin_ci_high,mean_best_distance,mean_margin,mean_subband_max,mean_neighborhood_score,mean_stability,mean_accepted_set_size
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_02,detail,7,0,0,7,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,7,0,0.354330435066686,NaN,0,0,NaN,NaN,0,0,7,0,0.354330435066686,NaN,0,0,NaN,NaN,0,NaN,0,0,0,7,0,0.354330435066686,1,7,7,0.645669564933314,1,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.111628835374536,0.0132086962080787,3.66737406094605,0.112760282133964,NaN,0
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_03,detail,6,0,0,6,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.833333333333333,5,6,0.436497177813531,0.969946630251693,0,0,5,0,0.434482464783174,0.833333333333333,5,6,0.436497177813531,0.969946630251693,NaN,0,0,NaN,NaN,0.833333333333333,NaN,0,0,0,6,0,0.390334287902164,0.166666666666667,1,6,0.0300533697483067,0.56350282218647,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0.0893002462686502,0.0067567616866784,1.98819188429049,0.0903213374389558,NaN,0.833333333333333
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,main_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,4,0,0.489890836454596,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,4,0,0.489890836454596,NaN,0,0,1,4,4,0.510109163545404,1,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.309839943141456,0.00208923530834759,NaN,NaN,NaN,0
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,branch_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0.75,3,4,0.300641842582403,0.954412739190299,1,2,2,0.342380227506654,1,NaN,0,0,NaN,NaN,0.75,3,4,0.300641842582403,0.954412739190299,NaN,0.5,0,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.25,1,4,0.0455872608097007,0.699358157417597,0.129753197455479,0.0301580873714978,1.24127485619325,0.130506230138361,NaN,1
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,branch_load_scale,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,1,0,0.793450685622762,1,3,3,0.438502968244955,1,1,2,2,0.342380227506654,1,NaN,0,0,NaN,NaN,1,3,3,0.438502968244955,1,NaN,0.666666666666667,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.128522771660413,0.0452833128208832,1.09855463135971,0.129144454785759,NaN,1.33333333333333
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,source_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,1,3,3,0.438502968244955,1,1,1,1,0.206549314377238,1,NaN,0,0,NaN,NaN,1,3,3,0.438502968244955,1,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.107538990584379,0.0324725927510973,0.731695273281177,0.108086022424939,NaN,1.66666666666667
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,receiver_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0.666666666666667,2,3,0.207659600802048,0.938508055279603,1,1,1,0.206549314377238,1,NaN,0,0,NaN,NaN,0.666666666666667,2,3,0.207659600802048,0.938508055279603,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.0781772003109735,0.016937162822326,1.947312716701,0.0830485921293538,NaN,1
M1_M8_q750_K5_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,joint_parameter_set,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,3,0,0.561497031755045,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,3,0,0.561497031755045,NaN,0,0,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.218062370975994,0.00188022724433416,3.01761541195392,0.204293654776622,NaN,0
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,in_library_continuous,,detail,42,1,42,42,0.357142857142857,15,42,0.229891883156188,0.508336342805442,0.928571428571429,39,42,0.809905731988417,0.975409590126694,NaN,0,0.714285714285714,30,42,0.564327907318047,0.828329753739509,0,0,24,0,0.13797620467498,0.928571428571429,39,42,0.809905731988417,0.975409590126694,1,15,15,0.796116698964152,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0.0476190476190476,2,42,0.0131575249089056,0.157898523969588,0.0238095238095238,1,42,0.00421540413443251,0.123212015737666,0,0,42,0,0.0837987908657036,0,0,42,0,0.0837987908657036,0,0,42,0,0.0837987908657036,0.0970073259636865,0.0349893548716371,0.469520978889872,0.0887447816017712,NaN,1.5
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,in_library_grid,,detail,14,1,14,14,0.428571428571429,6,14,0.213807989044742,0.674093554203492,1,14,14,0.784689197262365,1,NaN,0,1,14,14,0.784689197262365,1,0,0,8,0,0.324407564883879,1,14,14,0.784689197262365,1,1,6,6,0.609665712097836,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0.0882953437770115,-1.06002432065867,0.00467696362712755,NaN,1.57142857142857
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_01,detail,7,0,0,7,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.571428571428571,4,7,0.250458364527658,0.84178014474853,0,0,4,0,0.489890836454596,0.571428571428571,4,7,0.250458364527658,0.84178014474853,NaN,0,0,NaN,NaN,0.571428571428571,NaN,0,0,0,7,0,0.354330435066686,0.428571428571429,3,7,0.15821985525147,0.749541635472342,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.0984248218006055,0.00694042898739612,2.19147195240275,0.0987421040713294,NaN,0.571428571428571
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_02,detail,7,0,0,7,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,7,0,0.354330435066686,NaN,0,0,NaN,NaN,0,0,7,0,0.354330435066686,NaN,0,0,NaN,NaN,0,NaN,0,0,0,7,0,0.354330435066686,1,7,7,0.645669564933314,1,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.111628835374536,0.0132086962080787,3.66737406094605,0.112044391302611,NaN,0
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_03,detail,6,0,0,6,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.833333333333333,5,6,0.436497177813531,0.969946630251693,0,0,5,0,0.434482464783174,0.833333333333333,5,6,0.436497177813531,0.969946630251693,NaN,0,0,NaN,NaN,0.833333333333333,NaN,0,0,0,6,0,0.390334287902164,0.166666666666667,1,6,0.0300533697483067,0.56350282218647,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0.0893002462686502,0.0067567616866784,1.98819188429049,0.0898485322856936,NaN,0.833333333333333
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,main_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,4,0,0.489890836454596,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,4,0,0.489890836454596,NaN,0,0,1,4,4,0.510109163545404,1,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.309839943141456,0.00208923530834759,NaN,NaN,NaN,0
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,branch_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0.75,3,4,0.300641842582403,0.954412739190299,1,2,2,0.342380227506654,1,NaN,0,0,NaN,NaN,0.75,3,4,0.300641842582403,0.954412739190299,NaN,0.5,0,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.25,1,4,0.0455872608097007,0.699358157417597,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.129753197455479,0.0301580873714978,1.24127485619325,0.130110385027658,NaN,1
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,branch_load_scale,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,1,0,0.793450685622762,1,3,3,0.438502968244955,1,1,2,2,0.342380227506654,1,NaN,0,0,NaN,NaN,1,3,3,0.438502968244955,1,NaN,0.666666666666667,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.128522771660413,0.0452833128208832,1.09855463135971,0.128821619585226,NaN,1.33333333333333
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,source_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,1,3,3,0.438502968244955,1,1,1,1,0.206549314377238,1,NaN,0,0,NaN,NaN,1,3,3,0.438502968244955,1,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.107538990584379,0.0324725927510973,0.731695273281177,0.107912338784371,NaN,1.66666666666667
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,receiver_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0.666666666666667,2,3,0.207659600802048,0.938508055279603,1,1,1,0.206549314377238,1,NaN,0,0,NaN,NaN,0.666666666666667,2,3,0.207659600802048,0.938508055279603,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.0781772003109735,0.016937162822326,1.947312716701,0.0809613917586647,NaN,1
M2_M8_q750_K3_qs00,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,joint_parameter_set,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,3,0,0.561497031755045,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,3,0,0.561497031755045,NaN,0,0,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.218062370975994,0.00188022724433416,3.01761541195392,0.203158448338212,NaN,0
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,in_library_continuous,,detail,42,1,42,42,0.357142857142857,15,42,0.229891883156188,0.508336342805442,0.928571428571429,39,42,0.809905731988417,0.975409590126694,NaN,0,0.714285714285714,30,42,0.564327907318047,0.828329753739509,0,0,24,0,0.13797620467498,0.928571428571429,39,42,0.809905731988417,0.975409590126694,1,15,15,0.796116698964152,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0.0476190476190476,2,42,0.0131575249089056,0.157898523969588,0.0238095238095238,1,42,0.00421540413443251,0.123212015737666,0,0,42,0,0.0837987908657036,0,0,42,0,0.0837987908657036,0,0,42,0,0.0837987908657036,0.0970073259636865,0.0349893548716371,0.104442380597748,0.0887447816017712,0.987179487179487,1.5
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,in_library_grid,,detail,14,1,14,14,0.428571428571429,6,14,0.213807989044742,0.674093554203492,1,14,14,0.784689197262365,1,NaN,0,1,14,14,0.784689197262365,1,0,0,8,0,0.324407564883879,1,14,14,0.784689197262365,1,1,6,6,0.609665712097836,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0.0882953437770115,-1.16692427753978,0.00467696362712755,1,1.57142857142857
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_01,detail,7,0,0,7,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.142857142857143,1,7,0.0256796243447437,0.513127829274318,0,0,1,0,0.793450685622762,0.142857142857143,1,7,0.0256796243447437,0.513127829274318,NaN,0,0,NaN,NaN,0.142857142857143,NaN,0,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.285714285714286,2,7,0.0822189240040569,0.64106554816738,0.571428571428571,4,7,0.250458364527658,0.84178014474853,0,0,7,0,0.354330435066686,0.0984248218006055,0.00694042898739612,0.648497166495937,0.0987421040713294,0.52,0.142857142857143
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_02,detail,7,0,0,7,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.571428571428571,4,7,0.250458364527658,0.84178014474853,0,0,4,0,0.489890836454596,0.571428571428571,4,7,0.250458364527658,0.84178014474853,NaN,0,0,NaN,NaN,0.571428571428571,NaN,0,0,0,7,0,0.354330435066686,0.142857142857143,1,7,0.0256796243447437,0.513127829274318,0.285714285714286,2,7,0.0822189240040569,0.64106554816738,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.111628835374536,0.0132086962080787,1.21204199314952,0.112044391302611,0.925,0.571428571428571
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,structure_out,structure_key_03,detail,6,0,0,6,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.166666666666667,1,6,0.0300533697483067,0.56350282218647,0,0,1,0,0.793450685622762,0.166666666666667,1,6,0.0300533697483067,0.56350282218647,NaN,0,0,NaN,NaN,0.166666666666667,NaN,0,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0.166666666666667,1,6,0.0300533697483067,0.56350282218647,0.666666666666667,4,6,0.299993315138393,0.903228588894219,0,0,6,0,0.390334287902164,0.0893002462686502,0.0067567616866784,0.603177560186143,0.0898485322856936,0.546666666666667,0.166666666666667
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,main_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,4,0,0.489890836454596,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,4,0,0.489890836454596,NaN,0,0,1,4,4,0.510109163545404,1,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.309839943141456,0.00208923530834759,NaN,NaN,NaN,0
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,branch_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0.75,3,4,0.300641842582403,0.954412739190299,1,2,2,0.342380227506654,1,NaN,0,0,NaN,NaN,0.75,3,4,0.300641842582403,0.954412739190299,NaN,0.5,0,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.25,1,4,0.0455872608097007,0.699358157417597,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.129753197455479,0.0301580873714978,0.725725573275589,0.130110385027658,0.988888888888889,1
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,branch_load_scale,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,1,0,0.793450685622762,1,3,3,0.438502968244955,1,1,2,2,0.342380227506654,1,NaN,0,0,NaN,NaN,1,3,3,0.438502968244955,1,NaN,0.666666666666667,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.128522771660413,0.0452833128208832,0.666680237391702,0.128821619585226,1,1.33333333333333
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,source_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,1,3,3,0.438502968244955,1,1,1,1,0.206549314377238,1,NaN,0,0,NaN,NaN,1,3,3,0.438502968244955,1,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.107538990584379,0.0324725927510973,0.395191885637225,0.107912338784371,1,1.66666666666667
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,receiver_impedance_ohm,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0.666666666666667,2,3,0.207659600802048,0.938508055279603,1,1,1,0.206549314377238,1,NaN,0,0,NaN,NaN,0.666666666666667,2,3,0.207659600802048,0.938508055279603,NaN,0.333333333333333,0,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.0781772003109735,0.016937162822326,0.631475444888644,0.0809613917586647,1,1
M3_M4_q750_K3_qs70,A_stage4a1_quick61,P0_no_prior,final03,parameter_out,joint_parameter_set,detail,3,0,0,3,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,3,0,0.561497031755045,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,3,0,0.561497031755045,NaN,0,0,0.666666666666667,2,3,0.207659600802048,0.938508055279603,0.333333333333333,1,3,0.0614919447203964,0.792340399197952,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0,0,3,0,0.561497031755045,0.218062370975994,0.00188022724433416,2.15870137897098,0.203158448338212,NaN,0
M0_M0_q900_K5_qs00,A_stage4a1_quick61,P0_no_prior,final04,in_library_continuous,,detail,42,1,42,42,0.357142857142857,15,42,0.229891883156188,0.508336342805442,0.904761904761905,38,42,0.77934894191429,0.962337751194426,NaN,0,0.69047619047619,29,42,0.53974006063911,0.809288971412051,0,0,24,0,0.13797620467498,0.904761904761905,38,42,0.77934894191429,0.962337751194426,1,15,15,0.796116698964152,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0.0476190476190476,2,42,0.0131575249089056,0.157898523969588,0,0,42,0,0.0837987908657036,0,0,42,0,0.0837987908657036,0,0,42,0,0.0837987908657036,0.0476190476190476,2,42,0.0131575249089056,0.157898523969588,0.100955162330892,0.0336966188258588,NaN,0.0948758303227582,NaN,1.45238095238095
M0_M0_q900_K5_qs00,A_stage4a1_quick61,P0_no_prior,final04,in_library_grid,,detail,14,1,14,14,0.428571428571429,6,14,0.213807989044742,0.674093554203492,1,14,14,0.784689197262365,1,NaN,0,1,14,14,0.784689197262365,1,0,0,8,0,0.324407564883879,1,14,14,0.784689197262365,1,1,6,6,0.609665712097836,1,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0,14,0,0.215310802737635,0,0.0882953437770115,NaN,0.00638193759909078,NaN,1.57142857142857
M0_M0_q900_K5_qs00,A_stage4a1_quick61,P0_no_prior,final04,structure_out,structure_key_01,detail,7,0,0,7,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.285714285714286,2,7,0.0822189240040569,0.64106554816738,0,0,2,0,0.657619772493346,0.285714285714286,2,7,0.0822189240040569,0.64106554816738,NaN,0,0,NaN,NaN,0.285714285714286,NaN,0,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.714285714285714,5,7,0.35893445183262,0.917781075995943,0.0928752692139124,0.00519080691549603,NaN,0.0937326813471363,NaN,0.285714285714286
M0_M0_q900_K5_qs00,A_stage4a1_quick61,P0_no_prior,final04,structure_out,structure_key_02,detail,7,0,0,7,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.428571428571429,3,7,0.15821985525147,0.749541635472342,0,0,2,0,0.657619772493346,0.428571428571429,3,7,0.15821985525147,0.749541635472342,NaN,0,0,NaN,NaN,0.285714285714286,NaN,0,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0,0,7,0,0.354330435066686,0.571428571428571,4,7,0.250458364527658,0.84178014474853,0.128507641106904,0.00913329214766925,NaN,0.129461638844219,NaN,0.571428571428571
M0_M0_q900_K5_qs00,A_stage4a1_quick61,P0_no_prior,final04,structure_out,structure_key_03,detail,6,0,0,6,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0.5,3,6,0.187616306482651,0.812383693517349,0,0,3,0,0.561497031755045,0.5,3,6,0.187616306482651,0.812383693517349,NaN,0,0,NaN,NaN,0.5,NaN,0,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0,0,6,0,0.390334287902164,0.5,3,6,0.187616306482651,0.812383693517349,0.107822022918657,0.00501734984283672,NaN,0.108651839456031,NaN,0.5
M0_M0_q900_K5_qs00,A_stage4a1_quick61,P0_no_prior,final04,parameter_out,main_length_scale,detail,4,0,0,4,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,2,0,0.657619772493346,0,0,4,0,0.489890836454596,NaN,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,4,0,0.489890836454596,NaN,0,0,1,4,4,0.510109163545404,1,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0,0,4,0,0.489890836454596,0.31645626320946,0.00204071623457795,NaN,NaN,NaN,0
