mode,snr_db,feature,n,accuracy_mean,accuracy_std,accuracy_ci_low,accuracy_ci_high,group_accuracy_mean,group_accuracy_std,group_accuracy_ci_low,group_accuracy_ci_high,numeric_tie_rate_mean,numeric_tie_rate_std,numeric_tie_rate_ci_low,numeric_tie_rate_ci_high,distance_gap_mean,distance_gap_std,group_intra_mean,group_inter_mean,intra_inter_ratio,d_intra_ge_inter_rate,nmse_mean,nmse_std,nmse_ci_low,nmse_ci_high,amplitude_rmse_db_mean,amplitude_rmse_db_std,raw_phase_rmse_deg_mean,raw_phase_rmse_deg_std,masked_phase_rmse_deg_mean,masked_phase_rmse_deg_std,weighted_phase_rmse_deg_mean,weighted_phase_rmse_deg_std,valid_phase_fraction_mean,valid_phase_fraction_std
fixed_received_snr,0,amplitude_db_standardized,50,0.51666666666666661,0.069416093986253563,0.49742550708045086,0.53590782625288236,0.67000000000000004,0.023570226039551594,0.66346666666666665,0.67653333333333343,0.65666666666666673,0.039982989580349203,0.64558394738543134,0.66774938594790212,0.033169067607864262,0.0030999581489749295,1.1421009095560706,1.178201642987319,0.96935946096653258,0,1.0007872234987851,0.010614009737221264,0.99784517010056362,1.0037292768970068,7.0741127837133471,0.04404770408790655,1497.9886638391615,394.26786071893144,1499.8998356442057,395.29852805778631,62.435449350558663,7.3624595095783407,0.99426287414017478,0.00016049658651091117
fixed_received_snr,0,phase,50,0.20000000000000001,0.095238095238095233,0.17360134683570225,0.22639865316429778,0.20000000000000001,0.095238095238095233,0.17360134683570225,0.22639865316429778,0.023333333333333331,0.058418305458977596,0.0071406051986290277,0.039526061468037638,0.062056107990681404,0.017799087530919244,8.3221592435508978,8.1961991870723647,1.0153681058260768,1,1.0007872234987851,0.010614009737221264,0.99784517010056362,1.0037292768970068,7.0741127837133471,0.04404770408790655,1497.9886638391615,394.26786071893144,1499.8998356442057,395.29852805778631,62.435449350558663,7.3624595095783407,0.99426287414017478,0.00016049658651091117
fixed_received_snr,0,phase_masked,50,0.20666666666666664,0.12848321488792419,0.17105293648043401,0.24228039685289926,0.20666666666666664,0.12848321488792419,0.17105293648043401,0.24228039685289926,0.019999999999999997,0.054710120443219323,0.0048351283113462051,0.035164871688653787,0.058448557737309476,0.022623731477829541,8.3327768646900306,8.1985616516456936,1.0163705804441192,1,1.0007872234987851,0.010614009737221264,0.99784517010056362,1.0037292768970068,7.0741127837133471,0.04404770408790655,1497.9886638391615,394.26786071893144,1499.8998356442057,395.29852805778631,62.435449350558663,7.3624595095783407,0.99426287414017478,0.00016049658651091117
fixed_received_snr,0,phase_weighted,50,0.54000000000000004,0.1891621339622972,0.4875669315539643,0.59243306844603572,0.62666666666666671,0.17994708216848748,0.57678788026068717,0.67654545307264624,0.28000000000000003,0.15591148136899904,0.2367835422295832,0.32321645777041685,0.029506750458054037,0.012155454732128876,0.34686360750310369,0.33859877360886464,1.0244089303872856,0.52000000000000002,1.0007872234987851,0.010614009737221264,0.99784517010056362,1.0037292768970068,7.0741127837133471,0.04404770408790655,1497.9886638391615,394.26786071893144,1499.8998356442057,395.29852805778631,62.435449350558663,7.3624595095783407,0.99426287414017478,0.00016049658651091117
fixed_received_snr,0,complex,50,0.81000000000000005,0.089150691556424091,0.78528868904956906,0.83471131095043105,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0010468258657551951,3.7163325860485408e-05,0.018082260653338563,0.019618193040310917,0.92170877390102324,0,1.0007872234987851,0.010614009737221264,0.99784517010056362,1.0037292768970068,7.0741127837133471,0.04404770408790655,1497.9886638391615,394.26786071893144,1499.8998356442057,395.29852805778631,62.435449350558663,7.3624595095783407,0.99426287414017478,0.00016049658651091117
fixed_received_snr,0,cir,50,0.83333333333333348,0.089087080637474808,0.80863965443006391,0.85802701223660305,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.00069260339456736443,2.4588087175144997e-05,0.011963627877038854,0.012979835080015798,0.92170877390102346,0,1.0007872234987851,0.010614009737221264,0.99784517010056362,1.0037292768970068,7.0741127837133471,0.04404770408790655,1497.9886638391615,394.26786071893144,1499.8998356442057,395.29852805778631,62.435449350558663,7.3624595095783407,0.99426287414017478,0.00016049658651091117
fixed_received_snr,0,amp_phase_joint,50,0.20000000000000001,0.095238095238095233,0.17360134683570225,0.22639865316429778,0.20000000000000001,0.095238095238095233,0.17360134683570225,0.22639865316429778,0.023333333333333331,0.058418305458977596,0.0071406051986290277,0.039526061468037638,0.043879462689760534,0.012585622968360308,5.8846621995738113,5.795597397008077,1.0153676655683008,1,1.0007872234987851,0.010614009737221264,0.99784517010056362,1.0037292768970068,7.0741127837133471,0.04404770408790655,1497.9886638391615,394.26786071893144,1499.8998356442057,395.29852805778631,62.435449350558663,7.3624595095783407,0.99426287414017478,0.00016049658651091117
fixed_noise_power,30,amplitude,50,0.85333333333333317,0.1243577605447676,0.81886312074977696,0.88780354591688937,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.0032383259066398442,7.6292257416261232e-06,0.00076704273500694225,0.005362355343685646,0.14304213090058659,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,30,amplitude_raw_db,50,0.84333333333333338,0.11373877059520178,0.81180655459243156,0.8748601120742352,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,2.3859014309476687,0.026374773949626118,0.80838917921686171,4.132069987511259,0.19563782357514076,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
fixed_noise_power,30,amplitude_db_standardized,50,0.87333333333333341,0.10942024088643865,0.84300358995602587,0.90366307671064094,1,0,1,1,0.33333333333333326,5.6074730667277685e-17,0.33333333333333326,0.33333333333333326,0.29254340674557328,0.0017136591781174854,0.13169898124313087,0.52185585729792838,0.25236658629270436,0,0.0022133905799471974,2.2351846751143482e-05,0.0022071949641225652,0.0022195861957718297,0.80838917921686171,0.019893147701525365,109.19639824489857,68.687031694693204,108.95764031058428,69.465572161485042,3.2979723457544838,0.36294193091700894,0.99340397843465311,0.00030453012685786711
