mode,scenario,input_mode,measurement_kind,observation_mode,feature,pilot_spacing,snr_db,noise_kind,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,cfr_nmse,amplitude_rmse_db,weighted_phase_rmse_deg,circular_delay_error_s,true_circular_delay_s,hat_circular_delay_s,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00718900162803627,0.00718900162803627,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361922,0.076983
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361922,0.098314
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00655924323097644,0.00655924323097644,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361922,0.118507
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361922,0.130551
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00718900162803627,0.00718900162803627,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361923,0.175249
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361923,0.19067
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00655924323097644,0.00655924323097644,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361923,0.198719
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20361923,0.204124
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.87245681597941e-18,8.87245681597941e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362022,0.220058
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,1.866008879797e-16,1.866008879797e-16,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362022,0.224359
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.06803358412504e-18,8.06803358412504e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362022,0.23025
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,1,T3,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,20362022,0.236184
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.87245681597941e-18,8.87245681597941e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362023,0.249667
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,1.866008879797e-16,1.866008879797e-16,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362023,0.254298
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,2,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.06803358412504e-18,8.06803358412504e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362023,0.259882
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,2,T3,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,20362023,0.261963
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00474061810367069,0.00474061810367069,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362122,0.32106
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362122,0.329451
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00580358958531692,0.00580358958531692,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362122,0.339901
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,1,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.666666666666667,0.727272727272727,20362122,0.356723
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00474061810367069,0.00474061810367069,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362123,0.375085
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362123,0.380103
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00580358958531692,0.00580358958531692,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362123,0.385881
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,2,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.666666666666667,0.727272727272727,20362123,0.387402
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.87245681597941e-18,8.87245681597941e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362222,0.396556
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,1.866008879797e-16,1.866008879797e-16,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362222,0.40043
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.06803358412504e-18,8.06803358412504e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362222,0.406364
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,1,T5,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,20362222,0.408627
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.87245681597941e-18,8.87245681597941e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362223,0.419645
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,1.866008879797e-16,1.866008879797e-16,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362223,0.423649
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,cir,1,Inf,none,2,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.06803358412504e-18,8.06803358412504e-18,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,1,1,1,20362223,0.429102
formal,ideal_true_cfr,ideal_true_cfr,siso_forward,ordinary_ofdm_cfr,toa,1,Inf,none,2,T5,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,1,1793,0.8,0.8,0.8,20362223,0.430505
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00718900162803627,0.00718900162803627,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362922,0.469919
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362922,0.477613
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00655924323097644,0.00655924323097644,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362922,0.489435
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362922,0.49819
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00718900162803627,0.00718900162803627,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362923,0.521886
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362923,0.529098
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00655924323097644,0.00655924323097644,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362923,0.540001
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20362923,0.542175
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,9.87332036235992e-18,9.87332036235992e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363022,0.563256
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,2.10663375138789e-16,2.10663375138789e-16,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363022,0.570917
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,1,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.94600280257341e-18,8.94600280257341e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363022,0.581492
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,1,T3,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,0.8,0.8,0.8,20363022,0.58368
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,9.87332036235992e-18,9.87332036235992e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363023,0.602275
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,2.10663375138789e-16,2.10663375138789e-16,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363023,0.609278
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,2,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.94600280257341e-18,8.94600280257341e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363023,0.61919
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,2,T3,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,0.8,0.8,0.8,20363023,0.621347
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00474061810367069,0.00474061810367069,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363122,0.641551
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363122,0.648751
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00580358958531692,0.00580358958531692,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363122,0.659141
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,1,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,0.8,0.666666666666667,0.727272727272727,20363122,0.661329
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00474061810367069,0.00474061810367069,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363123,0.681949
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.0920227760032037,0.0920227760032037,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363123,0.68872
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00580358958531692,0.00580358958531692,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363123,0.698392
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,2,T4,T2,"{T4}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,0.8,0.666666666666667,0.727272727272727,20363123,0.700545
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,9.87332036235992e-18,9.87332036235992e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363222,0.717952
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,2.10663375138789e-16,2.10663375138789e-16,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363222,0.724498
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,1,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.94600280257341e-18,8.94600280257341e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363222,0.733997
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,1,T5,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,0.8,0.8,0.8,20363222,0.736144
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,9.87332036235992e-18,9.87332036235992e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363223,0.752947
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,2.10663375138789e-16,2.10663375138789e-16,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363223,0.759709
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,cir,1,Inf,none,2,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0,8.94600280257341e-18,8.94600280257341e-18,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,1,1,1,20363223,0.769543
formal,ideal_true_cfr,ideal_true_cfr,bidirectional_endpoint_fixed,ordinary_ofdm_cfr,toa,1,Inf,none,2,T5,T2,"{T3,T5}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28125e-07,3.28125e-07,2,1793,0.8,0.8,0.8,20363223,0.771603
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00720094767657497,0.00720094767657497,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363922,0.78759
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.0756686468514635,0.0756686468514635,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363922,0.794845
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,cir,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00628500435068039,0.00628500435068039,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363922,0.804989
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,toa,1,Inf,none,1,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363922,0.809467
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00720094767657497,0.00720094767657497,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363923,0.825955
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.0756686468514635,0.0756686468514635,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363923,0.835589
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,cir,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0,0.00628500435068039,0.00628500435068039,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363923,0.852331
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,toa,1,Inf,none,2,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20363923,0.854833
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0,0.00720094767657497,0.00720094767657497,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20364022,0.877402
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0,0.0756686468514635,0.0756686468514635,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20364022,0.888972
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,cir,1,Inf,none,1,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0,0.00628500435068039,0.00628500435068039,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20364022,0.905811
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,toa,1,Inf,none,1,T3,T2,"{T3}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,0.8,0.8,0.8,20364022,0.908619
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0,0.00720094767657497,0.00720094767657497,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20364023,0.931018
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0,0.0756686468514635,0.0756686468514635,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20364023,0.939456
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,cir,1,Inf,none,2,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0,0.00628500435068039,0.00628500435068039,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,1,1,1,20364023,0.949164
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,toa,1,Inf,none,2,T3,T2,"{T3}","{T2}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.421875e-07,2.421875e-07,2,1793,0.8,0.8,0.8,20364023,0.951344
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00387573112999517,0.00387573112999517,0,0,0,0,3.046875e-07,3.046875e-07,2,1793,1,1,1,20364122,0.966684
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.0663881943571516,0.0663881943571516,0,0,0,0,3.046875e-07,3.046875e-07,2,1793,1,1,1,20364122,0.973992
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,cir,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00434016916308548,0.00434016916308548,0,0,0,0,3.046875e-07,3.046875e-07,2,1793,1,1,1,20364122,0.984055
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,toa,1,Inf,none,1,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,7.73398041922787e-08,7.73398041922787e-08,0,0,0,0,3.046875e-07,3.046875e-07,2,1793,1,1,1,20364122,0.988211
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amplitude,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.00387573112999517,0.00387573112999517,0,0,0,0,3.046875e-07,3.046875e-07,2,1793,1,1,1,20364123,1.004106
formal,ideal_true_cfr,ideal_true_cfr,dual_receiver_complete,ordinary_ofdm_cfr,amp_phase_joint_weighted,1,Inf,none,2,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0,0.0663881943571516,0.0663881943571516,0,0,0,0,3.046875e-07,3.046875e-07,2,1793,1,1,1,20364123,1.011086
