measurement_kind,condition,snr_db,method,true_id,predicted_id,count
dual_receiver_complete,joint,20,nominal_nearest,T3,T2,35
dual_receiver_complete,joint,20,nominal_nearest,T3,T3,63
dual_receiver_complete,joint,20,nominal_nearest,T3,T4,0
dual_receiver_complete,joint,20,nominal_nearest,T3,T5,2
dual_receiver_complete,joint,20,nominal_nearest,T4,T2,12
dual_receiver_complete,joint,20,nominal_nearest,T4,T3,0
dual_receiver_complete,joint,20,nominal_nearest,T4,T4,77
dual_receiver_complete,joint,20,nominal_nearest,T4,T5,11
dual_receiver_complete,joint,20,nominal_nearest,T5,T2,29
dual_receiver_complete,joint,20,nominal_nearest,T5,T3,0
dual_receiver_complete,joint,20,nominal_nearest,T5,T4,0
dual_receiver_complete,joint,20,nominal_nearest,T5,T5,71
dual_receiver_complete,joint,20,nuisance_aware_joint,T2,T2,72
dual_receiver_complete,joint,20,nuisance_aware_joint,T2,T3,28
dual_receiver_complete,joint,20,nuisance_aware_joint,T2,T4,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T2,T5,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T3,T2,6
dual_receiver_complete,joint,20,nuisance_aware_joint,T3,T3,94
dual_receiver_complete,joint,20,nuisance_aware_joint,T3,T4,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T3,T5,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T4,T2,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T4,T3,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T4,T4,100
dual_receiver_complete,joint,20,nuisance_aware_joint,T4,T5,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T5,T2,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T5,T3,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T5,T4,0
dual_receiver_complete,joint,20,nuisance_aware_joint,T5,T5,100
siso_forward_asymmetric,noise_only,30,nominal_nearest,T2,T2,100
siso_forward_asymmetric,noise_only,30,nominal_nearest,T2,T3,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T2,T4,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T2,T5,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T3,T2,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T3,T3,97
siso_forward_asymmetric,noise_only,30,nominal_nearest,T3,T4,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T3,T5,3
siso_forward_asymmetric,noise_only,30,nominal_nearest,T4,T2,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T4,T3,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T4,T4,100
siso_forward_asymmetric,noise_only,30,nominal_nearest,T4,T5,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T5,T2,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T5,T3,3
siso_forward_asymmetric,noise_only,30,nominal_nearest,T5,T4,0
siso_forward_asymmetric,noise_only,30,nominal_nearest,T5,T5,97
siso_forward_asymmetric,noise_only,20,nominal_nearest,T2,T2,100
siso_forward_asymmetric,noise_only,20,nominal_nearest,T2,T3,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T2,T4,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T2,T5,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T3,T2,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T3,T3,78
siso_forward_asymmetric,noise_only,20,nominal_nearest,T3,T4,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T3,T5,22
siso_forward_asymmetric,noise_only,20,nominal_nearest,T4,T2,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T4,T3,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T4,T4,100
siso_forward_asymmetric,noise_only,20,nominal_nearest,T4,T5,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T5,T2,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T5,T3,26
siso_forward_asymmetric,noise_only,20,nominal_nearest,T5,T4,0
siso_forward_asymmetric,noise_only,20,nominal_nearest,T5,T5,74
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T2,T2,100
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T2,T3,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T2,T4,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T2,T5,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T3,T2,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T3,T3,78
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T3,T4,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T3,T5,22
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T4,T2,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T4,T3,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T4,T4,100
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T4,T5,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T5,T2,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T5,T3,26
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T5,T4,0
siso_forward_asymmetric,noise_only,20,nuisance_aware_joint,T5,T5,74
siso_forward_asymmetric,noise_only,10,nominal_nearest,T2,T2,100
siso_forward_asymmetric,noise_only,10,nominal_nearest,T2,T3,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T2,T4,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T2,T5,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T3,T2,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T3,T3,68
siso_forward_asymmetric,noise_only,10,nominal_nearest,T3,T4,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T3,T5,32
siso_forward_asymmetric,noise_only,10,nominal_nearest,T4,T2,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T4,T3,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T4,T4,100
siso_forward_asymmetric,noise_only,10,nominal_nearest,T4,T5,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T5,T2,1
siso_forward_asymmetric,noise_only,10,nominal_nearest,T5,T3,41
siso_forward_asymmetric,noise_only,10,nominal_nearest,T5,T4,0
siso_forward_asymmetric,noise_only,10,nominal_nearest,T5,T5,58
siso_forward_asymmetric,noise_only,0,nominal_nearest,T2,T2,79
siso_forward_asymmetric,noise_only,0,nominal_nearest,T2,T3,8
siso_forward_asymmetric,noise_only,0,nominal_nearest,T2,T4,2
siso_forward_asymmetric,noise_only,0,nominal_nearest,T2,T5,11
siso_forward_asymmetric,noise_only,0,nominal_nearest,T3,T2,1
siso_forward_asymmetric,noise_only,0,nominal_nearest,T3,T3,52
siso_forward_asymmetric,noise_only,0,nominal_nearest,T3,T4,13
siso_forward_asymmetric,noise_only,0,nominal_nearest,T3,T5,34
siso_forward_asymmetric,noise_only,0,nominal_nearest,T4,T2,0
siso_forward_asymmetric,noise_only,0,nominal_nearest,T4,T3,6
siso_forward_asymmetric,noise_only,0,nominal_nearest,T4,T4,75
siso_forward_asymmetric,noise_only,0,nominal_nearest,T4,T5,19
siso_forward_asymmetric,noise_only,0,nominal_nearest,T5,T2,2
siso_forward_asymmetric,noise_only,0,nominal_nearest,T5,T3,42
siso_forward_asymmetric,noise_only,0,nominal_nearest,T5,T4,16
siso_forward_asymmetric,noise_only,0,nominal_nearest,T5,T5,40
siso_forward_asymmetric,length,20,nominal_nearest,T2,T2,56
siso_forward_asymmetric,length,20,nominal_nearest,T2,T3,19
siso_forward_asymmetric,length,20,nominal_nearest,T2,T4,15
siso_forward_asymmetric,length,20,nominal_nearest,T2,T5,10
siso_forward_asymmetric,length,20,nominal_nearest,T3,T2,13
siso_forward_asymmetric,length,20,nominal_nearest,T3,T3,55
siso_forward_asymmetric,length,20,nominal_nearest,T3,T4,15
siso_forward_asymmetric,length,20,nominal_nearest,T3,T5,17
siso_forward_asymmetric,length,20,nominal_nearest,T4,T2,0
siso_forward_asymmetric,length,20,nominal_nearest,T4,T3,14
siso_forward_asymmetric,length,20,nominal_nearest,T4,T4,76
siso_forward_asymmetric,length,20,nominal_nearest,T4,T5,10
siso_forward_asymmetric,length,20,nominal_nearest,T5,T2,13
siso_forward_asymmetric,length,20,nominal_nearest,T5,T3,54
siso_forward_asymmetric,length,20,nominal_nearest,T5,T4,15
siso_forward_asymmetric,length,20,nominal_nearest,T5,T5,18
siso_forward_asymmetric,length,20,nuisance_aware_joint,T2,T2,82
siso_forward_asymmetric,length,20,nuisance_aware_joint,T2,T3,0
siso_forward_asymmetric,length,20,nuisance_aware_joint,T2,T4,0
siso_forward_asymmetric,length,20,nuisance_aware_joint,T2,T5,18
siso_forward_asymmetric,length,20,nuisance_aware_joint,T3,T2,5
siso_forward_asymmetric,length,20,nuisance_aware_joint,T3,T3,50
siso_forward_asymmetric,length,20,nuisance_aware_joint,T3,T4,11
siso_forward_asymmetric,length,20,nuisance_aware_joint,T3,T5,34
siso_forward_asymmetric,length,20,nuisance_aware_joint,T4,T2,0
siso_forward_asymmetric,length,20,nuisance_aware_joint,T4,T3,0
siso_forward_asymmetric,length,20,nuisance_aware_joint,T4,T4,94
siso_forward_asymmetric,length,20,nuisance_aware_joint,T4,T5,6
siso_forward_asymmetric,length,20,nuisance_aware_joint,T5,T2,5
siso_forward_asymmetric,length,20,nuisance_aware_joint,T5,T3,44
siso_forward_asymmetric,length,20,nuisance_aware_joint,T5,T4,11
siso_forward_asymmetric,length,20,nuisance_aware_joint,T5,T5,40
siso_forward_asymmetric,load,20,nominal_nearest,T2,T2,100
siso_forward_asymmetric,load,20,nominal_nearest,T2,T3,0
siso_forward_asymmetric,load,20,nominal_nearest,T2,T4,0
siso_forward_asymmetric,load,20,nominal_nearest,T2,T5,0
siso_forward_asymmetric,load,20,nominal_nearest,T3,T2,0
siso_forward_asymmetric,load,20,nominal_nearest,T3,T3,80
siso_forward_asymmetric,load,20,nominal_nearest,T3,T4,0
siso_forward_asymmetric,load,20,nominal_nearest,T3,T5,20
siso_forward_asymmetric,load,20,nominal_nearest,T4,T2,0
siso_forward_asymmetric,load,20,nominal_nearest,T4,T3,0
siso_forward_asymmetric,load,20,nominal_nearest,T4,T4,100
siso_forward_asymmetric,load,20,nominal_nearest,T4,T5,0
siso_forward_asymmetric,load,20,nominal_nearest,T5,T2,0
siso_forward_asymmetric,load,20,nominal_nearest,T5,T3,21
siso_forward_asymmetric,load,20,nominal_nearest,T5,T4,0
siso_forward_asymmetric,load,20,nominal_nearest,T5,T5,79
siso_forward_asymmetric,load,20,nuisance_aware_joint,T2,T2,100
siso_forward_asymmetric,load,20,nuisance_aware_joint,T2,T3,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T2,T4,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T2,T5,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T3,T2,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T3,T3,80
siso_forward_asymmetric,load,20,nuisance_aware_joint,T3,T4,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T3,T5,20
siso_forward_asymmetric,load,20,nuisance_aware_joint,T4,T2,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T4,T3,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T4,T4,100
siso_forward_asymmetric,load,20,nuisance_aware_joint,T4,T5,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T5,T2,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T5,T3,21
siso_forward_asymmetric,load,20,nuisance_aware_joint,T5,T4,0
siso_forward_asymmetric,load,20,nuisance_aware_joint,T5,T5,79
siso_forward_asymmetric,endpoint,20,nominal_nearest,T2,T2,100
siso_forward_asymmetric,endpoint,20,nominal_nearest,T2,T3,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T2,T4,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T2,T5,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T3,T2,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T3,T3,74
siso_forward_asymmetric,endpoint,20,nominal_nearest,T3,T4,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T3,T5,26
siso_forward_asymmetric,endpoint,20,nominal_nearest,T4,T2,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T4,T3,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T4,T4,100
siso_forward_asymmetric,endpoint,20,nominal_nearest,T4,T5,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T5,T2,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T5,T3,21
siso_forward_asymmetric,endpoint,20,nominal_nearest,T5,T4,0
siso_forward_asymmetric,endpoint,20,nominal_nearest,T5,T5,79
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T2,T2,100
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T2,T3,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T2,T4,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T2,T5,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T3,T2,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T3,T3,74
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T3,T4,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T3,T5,26
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T4,T2,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T4,T3,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T4,T4,100
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T4,T5,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T5,T2,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T5,T3,21
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T5,T4,0
siso_forward_asymmetric,endpoint,20,nuisance_aware_joint,T5,T5,79
siso_forward_asymmetric,joint,20,nominal_nearest,T2,T2,58
siso_forward_asymmetric,joint,20,nominal_nearest,T2,T3,15
siso_forward_asymmetric,joint,20,nominal_nearest,T2,T4,15
siso_forward_asymmetric,joint,20,nominal_nearest,T2,T5,12
siso_forward_asymmetric,joint,20,nominal_nearest,T3,T2,17
siso_forward_asymmetric,joint,20,nominal_nearest,T3,T3,50
siso_forward_asymmetric,joint,20,nominal_nearest,T3,T4,13
siso_forward_asymmetric,joint,20,nominal_nearest,T3,T5,20
siso_forward_asymmetric,joint,20,nominal_nearest,T4,T2,0
siso_forward_asymmetric,joint,20,nominal_nearest,T4,T3,10
siso_forward_asymmetric,joint,20,nominal_nearest,T4,T4,77
siso_forward_asymmetric,joint,20,nominal_nearest,T4,T5,13
siso_forward_asymmetric,joint,20,nominal_nearest,T5,T2,13
siso_forward_asymmetric,joint,20,nominal_nearest,T5,T3,48
siso_forward_asymmetric,joint,20,nominal_nearest,T5,T4,19
siso_forward_asymmetric,joint,20,nominal_nearest,T5,T5,20
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T2,T2,79
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T2,T3,0
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T2,T4,0
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T2,T5,21
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T3,T2,8
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T3,T3,45
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T3,T4,11
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T3,T5,36
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T4,T2,0
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T4,T3,0
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T4,T4,92
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T4,T5,8
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T5,T2,3
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T5,T3,40
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T5,T4,19
siso_forward_asymmetric,joint,20,nuisance_aware_joint,T5,T5,38
siso_forward,noise_only,30,nominal_nearest,T2,T2,100
siso_forward,noise_only,30,nominal_nearest,T2,T3,0
siso_forward,noise_only,30,nominal_nearest,T2,T4,0
siso_forward,noise_only,30,nominal_nearest,T2,T5,0
siso_forward,noise_only,30,nominal_nearest,T3,T2,0
siso_forward,noise_only,30,nominal_nearest,T3,T3,47
siso_forward,noise_only,30,nominal_nearest,T3,T4,0
siso_forward,noise_only,30,nominal_nearest,T3,T5,53
siso_forward,noise_only,30,nominal_nearest,T4,T2,0
siso_forward,noise_only,30,nominal_nearest,T4,T3,0
siso_forward,noise_only,30,nominal_nearest,T4,T4,100
siso_forward,noise_only,30,nominal_nearest,T4,T5,0
siso_forward,noise_only,30,nominal_nearest,T5,T2,0
siso_forward,noise_only,30,nominal_nearest,T5,T3,52
siso_forward,noise_only,30,nominal_nearest,T5,T4,0
siso_forward,noise_only,30,nominal_nearest,T5,T5,48
siso_forward,noise_only,20,nominal_nearest,T2,T2,100
siso_forward,noise_only,20,nominal_nearest,T2,T3,0
siso_forward,noise_only,20,nominal_nearest,T2,T4,0
siso_forward,noise_only,20,nominal_nearest,T2,T5,0
siso_forward,noise_only,20,nominal_nearest,T3,T2,0
siso_forward,noise_only,20,nominal_nearest,T3,T3,54
siso_forward,noise_only,20,nominal_nearest,T3,T4,0
siso_forward,noise_only,20,nominal_nearest,T3,T5,46
siso_forward,noise_only,20,nominal_nearest,T4,T2,0
siso_forward,noise_only,20,nominal_nearest,T4,T3,0
siso_forward,noise_only,20,nominal_nearest,T4,T4,100
siso_forward,noise_only,20,nominal_nearest,T4,T5,0
siso_forward,noise_only,20,nominal_nearest,T5,T2,0
siso_forward,noise_only,20,nominal_nearest,T5,T3,54
siso_forward,noise_only,20,nominal_nearest,T5,T4,0
siso_forward,noise_only,20,nominal_nearest,T5,T5,46
siso_forward,noise_only,20,nuisance_aware_joint,T2,T2,100
siso_forward,noise_only,20,nuisance_aware_joint,T2,T3,0
siso_forward,noise_only,20,nuisance_aware_joint,T2,T4,0
siso_forward,noise_only,20,nuisance_aware_joint,T2,T5,0
siso_forward,noise_only,20,nuisance_aware_joint,T3,T2,0
siso_forward,noise_only,20,nuisance_aware_joint,T3,T3,61
siso_forward,noise_only,20,nuisance_aware_joint,T3,T4,0
siso_forward,noise_only,20,nuisance_aware_joint,T3,T5,39
siso_forward,noise_only,20,nuisance_aware_joint,T4,T2,0
siso_forward,noise_only,20,nuisance_aware_joint,T4,T3,0
siso_forward,noise_only,20,nuisance_aware_joint,T4,T4,100
siso_forward,noise_only,20,nuisance_aware_joint,T4,T5,0
siso_forward,noise_only,20,nuisance_aware_joint,T5,T2,0
siso_forward,noise_only,20,nuisance_aware_joint,T5,T3,66
siso_forward,noise_only,20,nuisance_aware_joint,T5,T4,0
siso_forward,noise_only,20,nuisance_aware_joint,T5,T5,34
siso_forward,noise_only,10,nominal_nearest,T2,T2,100
siso_forward,noise_only,10,nominal_nearest,T2,T3,0
siso_forward,noise_only,10,nominal_nearest,T2,T4,0
siso_forward,noise_only,10,nominal_nearest,T2,T5,0
siso_forward,noise_only,10,nominal_nearest,T3,T2,0
siso_forward,noise_only,10,nominal_nearest,T3,T3,68
siso_forward,noise_only,10,nominal_nearest,T3,T4,0
siso_forward,noise_only,10,nominal_nearest,T3,T5,32
siso_forward,noise_only,10,nominal_nearest,T4,T2,0
siso_forward,noise_only,10,nominal_nearest,T4,T3,0
siso_forward,noise_only,10,nominal_nearest,T4,T4,100
siso_forward,noise_only,10,nominal_nearest,T4,T5,0
siso_forward,noise_only,10,nominal_nearest,T5,T2,0
siso_forward,noise_only,10,nominal_nearest,T5,T3,57
siso_forward,noise_only,10,nominal_nearest,T5,T4,0
siso_forward,noise_only,10,nominal_nearest,T5,T5,43
siso_forward,noise_only,0,nominal_nearest,T2,T2,85
siso_forward,noise_only,0,nominal_nearest,T2,T3,9
siso_forward,noise_only,0,nominal_nearest,T2,T4,1
siso_forward,noise_only,0,nominal_nearest,T2,T5,5
siso_forward,noise_only,0,nominal_nearest,T3,T2,0
siso_forward,noise_only,0,nominal_nearest,T3,T3,63
siso_forward,noise_only,0,nominal_nearest,T3,T4,15
siso_forward,noise_only,0,nominal_nearest,T3,T5,22
siso_forward,noise_only,0,nominal_nearest,T4,T2,0
siso_forward,noise_only,0,nominal_nearest,T4,T3,14
siso_forward,noise_only,0,nominal_nearest,T4,T4,76
siso_forward,noise_only,0,nominal_nearest,T4,T5,10
siso_forward,noise_only,0,nominal_nearest,T5,T2,2
siso_forward,noise_only,0,nominal_nearest,T5,T3,63
siso_forward,noise_only,0,nominal_nearest,T5,T4,12
siso_forward,noise_only,0,nominal_nearest,T5,T5,23
siso_forward,length,20,nominal_nearest,T2,T2,67
siso_forward,length,20,nominal_nearest,T2,T3,16
siso_forward,length,20,nominal_nearest,T2,T4,6
siso_forward,length,20,nominal_nearest,T2,T5,11
siso_forward,length,20,nominal_nearest,T3,T2,7
siso_forward,length,20,nominal_nearest,T3,T3,54
siso_forward,length,20,nominal_nearest,T3,T4,21
siso_forward,length,20,nominal_nearest,T3,T5,18
siso_forward,length,20,nominal_nearest,T4,T2,0
siso_forward,length,20,nominal_nearest,T4,T3,15
siso_forward,length,20,nominal_nearest,T4,T4,76
siso_forward,length,20,nominal_nearest,T4,T5,9
siso_forward,length,20,nominal_nearest,T5,T2,9
siso_forward,length,20,nominal_nearest,T5,T3,55
siso_forward,length,20,nominal_nearest,T5,T4,19
siso_forward,length,20,nominal_nearest,T5,T5,17
siso_forward,length,20,nuisance_aware_joint,T2,T2,86
siso_forward,length,20,nuisance_aware_joint,T2,T3,14
siso_forward,length,20,nuisance_aware_joint,T2,T4,0
siso_forward,length,20,nuisance_aware_joint,T2,T5,0
siso_forward,length,20,nuisance_aware_joint,T3,T2,0
siso_forward,length,20,nuisance_aware_joint,T3,T3,73
siso_forward,length,20,nuisance_aware_joint,T3,T4,14
siso_forward,length,20,nuisance_aware_joint,T3,T5,13
siso_forward,length,20,nuisance_aware_joint,T4,T2,0
siso_forward,length,20,nuisance_aware_joint,T4,T3,2
siso_forward,length,20,nuisance_aware_joint,T4,T4,97
siso_forward,length,20,nuisance_aware_joint,T4,T5,1
siso_forward,length,20,nuisance_aware_joint,T5,T2,0
siso_forward,length,20,nuisance_aware_joint,T5,T3,74
siso_forward,length,20,nuisance_aware_joint,T5,T4,16
siso_forward,length,20,nuisance_aware_joint,T5,T5,10
siso_forward,load,20,nominal_nearest,T2,T2,100
siso_forward,load,20,nominal_nearest,T2,T3,0
siso_forward,load,20,nominal_nearest,T2,T4,0
siso_forward,load,20,nominal_nearest,T2,T5,0
siso_forward,load,20,nominal_nearest,T3,T2,0
siso_forward,load,20,nominal_nearest,T3,T3,48
siso_forward,load,20,nominal_nearest,T3,T4,0
siso_forward,load,20,nominal_nearest,T3,T5,52
siso_forward,load,20,nominal_nearest,T4,T2,0
siso_forward,load,20,nominal_nearest,T4,T3,0
siso_forward,load,20,nominal_nearest,T4,T4,100
siso_forward,load,20,nominal_nearest,T4,T5,0
siso_forward,load,20,nominal_nearest,T5,T2,0
siso_forward,load,20,nominal_nearest,T5,T3,52
siso_forward,load,20,nominal_nearest,T5,T4,0
siso_forward,load,20,nominal_nearest,T5,T5,48
siso_forward,load,20,nuisance_aware_joint,T2,T2,100
siso_forward,load,20,nuisance_aware_joint,T2,T3,0
siso_forward,load,20,nuisance_aware_joint,T2,T4,0
siso_forward,load,20,nuisance_aware_joint,T2,T5,0
siso_forward,load,20,nuisance_aware_joint,T3,T2,0
siso_forward,load,20,nuisance_aware_joint,T3,T3,57
siso_forward,load,20,nuisance_aware_joint,T3,T4,0
siso_forward,load,20,nuisance_aware_joint,T3,T5,43
siso_forward,load,20,nuisance_aware_joint,T4,T2,0
siso_forward,load,20,nuisance_aware_joint,T4,T3,0
siso_forward,load,20,nuisance_aware_joint,T4,T4,100
siso_forward,load,20,nuisance_aware_joint,T4,T5,0
siso_forward,load,20,nuisance_aware_joint,T5,T2,0
siso_forward,load,20,nuisance_aware_joint,T5,T3,63
siso_forward,load,20,nuisance_aware_joint,T5,T4,0
siso_forward,load,20,nuisance_aware_joint,T5,T5,37
siso_forward,endpoint,20,nominal_nearest,T2,T2,100
siso_forward,endpoint,20,nominal_nearest,T2,T3,0
siso_forward,endpoint,20,nominal_nearest,T2,T4,0
siso_forward,endpoint,20,nominal_nearest,T2,T5,0
siso_forward,endpoint,20,nominal_nearest,T3,T2,0
siso_forward,endpoint,20,nominal_nearest,T3,T3,51
siso_forward,endpoint,20,nominal_nearest,T3,T4,0
siso_forward,endpoint,20,nominal_nearest,T3,T5,49
siso_forward,endpoint,20,nominal_nearest,T4,T2,0
siso_forward,endpoint,20,nominal_nearest,T4,T3,0
siso_forward,endpoint,20,nominal_nearest,T4,T4,100
siso_forward,endpoint,20,nominal_nearest,T4,T5,0
siso_forward,endpoint,20,nominal_nearest,T5,T2,0
siso_forward,endpoint,20,nominal_nearest,T5,T3,47
siso_forward,endpoint,20,nominal_nearest,T5,T4,0
siso_forward,endpoint,20,nominal_nearest,T5,T5,53
siso_forward,endpoint,20,nuisance_aware_joint,T2,T2,100
siso_forward,endpoint,20,nuisance_aware_joint,T2,T3,0
siso_forward,endpoint,20,nuisance_aware_joint,T2,T4,0
siso_forward,endpoint,20,nuisance_aware_joint,T2,T5,0
siso_forward,endpoint,20,nuisance_aware_joint,T3,T2,0
siso_forward,endpoint,20,nuisance_aware_joint,T3,T3,59
siso_forward,endpoint,20,nuisance_aware_joint,T3,T4,0
siso_forward,endpoint,20,nuisance_aware_joint,T3,T5,41
siso_forward,endpoint,20,nuisance_aware_joint,T4,T2,0
siso_forward,endpoint,20,nuisance_aware_joint,T4,T3,0
siso_forward,endpoint,20,nuisance_aware_joint,T4,T4,100
siso_forward,endpoint,20,nuisance_aware_joint,T4,T5,0
siso_forward,endpoint,20,nuisance_aware_joint,T5,T2,0
siso_forward,endpoint,20,nuisance_aware_joint,T5,T3,49
siso_forward,endpoint,20,nuisance_aware_joint,T5,T4,0
siso_forward,endpoint,20,nuisance_aware_joint,T5,T5,51
siso_forward,joint,20,nominal_nearest,T2,T2,74
siso_forward,joint,20,nominal_nearest,T2,T3,15
siso_forward,joint,20,nominal_nearest,T2,T4,1
siso_forward,joint,20,nominal_nearest,T2,T5,10
siso_forward,joint,20,nominal_nearest,T3,T2,2
siso_forward,joint,20,nominal_nearest,T3,T3,49
siso_forward,joint,20,nominal_nearest,T3,T4,27
siso_forward,joint,20,nominal_nearest,T3,T5,22
siso_forward,joint,20,nominal_nearest,T4,T2,0
siso_forward,joint,20,nominal_nearest,T4,T3,13
siso_forward,joint,20,nominal_nearest,T4,T4,77
siso_forward,joint,20,nominal_nearest,T4,T5,10
siso_forward,joint,20,nominal_nearest,T5,T2,5
siso_forward,joint,20,nominal_nearest,T5,T3,49
siso_forward,joint,20,nominal_nearest,T5,T4,26
siso_forward,joint,20,nominal_nearest,T5,T5,20
siso_forward,joint,20,nuisance_aware_joint,T2,T2,85
siso_forward,joint,20,nuisance_aware_joint,T2,T3,14
siso_forward,joint,20,nuisance_aware_joint,T2,T4,0
siso_forward,joint,20,nuisance_aware_joint,T2,T5,1
siso_forward,joint,20,nuisance_aware_joint,T3,T2,0
siso_forward,joint,20,nuisance_aware_joint,T3,T3,63
siso_forward,joint,20,nuisance_aware_joint,T3,T4,19
siso_forward,joint,20,nuisance_aware_joint,T3,T5,18
