sample_id,replicate_id,grid_id,topology_id,category,outlier_dimension,outlier_severity,eta,in_distance,ext_distance,lambda,relative_improvement,extended_outside,boundary_hit,outward_decrease,minimum_boundary_distance,minimum_sensitivity,condition_number,effective_rank,optimization_converged,experiment_scientific_hash
final02_test_in_06,final02,B_ofdm_active_subcarriers,G006,parameter_in_domain,,,0.5,0.0403772196133161,0.00625003215383039,0.00159125696177804,0.845208951618492,0,1,0,0,0.600140653971234,274.672705758225,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_in_07,final02,B_ofdm_active_subcarriers,G004,parameter_in_domain,,,0.5,0.0444859862717241,0.00980629227568912,0.00188283960637178,0.77956446291713,1,1,0,0.000126347510004399,0.613302430619327,222.166126539071,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_in_07,final02,B_ofdm_active_subcarriers,G007,parameter_in_domain,,,0.5,0.0444156167647156,0.00797568866956602,0.00190913540283624,0.820430532066315,1,1,0,0.000118801146178349,0.605071387232761,184.017556690093,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_main_length_scale_medium,final02,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,main_length_scale,medium,0.5,0.211451149895495,0.0951141406737274,0.0356648890360253,0.55018385702189,1,1,1,2.57215438059788e-06,0.62944000385664,286.075512295915,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_main_length_scale_medium,final02,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,main_length_scale,medium,0.5,0.211038388387507,0.0940253661802987,0.0356964318878571,0.554463209754026,1,1,1,2.07499817772572e-06,0.611117747627402,231.18128217948,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_branch_length_scale_far,final02,B_ofdm_active_subcarriers,G003,parameter_out_of_domain,branch_length_scale,far,0.5,0.0792200182740713,0.0251769085636322,0.00564193457052269,0.682190068712029,1,1,1,0.000150116090317231,0.856894939261397,289.10565938232,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_branch_load_scale_near,final02,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,branch_load_scale,near,0.5,0.0626657320266659,0.0330144554778561,0.00283703969993856,0.473165725339637,1,1,1,0.000114613995337742,0.831521496767633,232.978499994394,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_branch_load_scale_near,final02,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,branch_load_scale,near,0.5,0.0624029059124473,0.0350477955053892,0.00266577469653017,0.438362765429539,1,1,1,8.82365787411299e-05,0.616048443941274,166.507084035576,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_source_impedance_ohm_medium,final02,B_ofdm_active_subcarriers,G002,parameter_out_of_domain,source_impedance_ohm,medium,0.5,0.0340618209843229,0.00722611445577188,0.00110799091864014,0.787852961241104,1,1,1,0.000138973218811733,0.746086242955243,216.476368932167,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_source_impedance_ohm_medium,final02,B_ofdm_active_subcarriers,G005,parameter_out_of_domain,source_impedance_ohm,medium,0.5,0.0337275025098627,0.00663636609554031,0.00109350307059875,0.803235768957309,1,1,1,0.000148645629642896,0.738351797266374,186.812798815162,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_receiver_impedance_ohm_far,final02,B_ofdm_active_subcarriers,G006,parameter_out_of_domain,receiver_impedance_ohm,far,0.5,0.0478328786754796,0.0148920707219888,0.00206621051199443,0.688664551767578,1,1,1,0,0.692799347126189,305.123984302984,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_joint_parameter_set_near,final02,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,joint_parameter_set,near,0.5,0.046588854310355,0.00684941151587398,0.00212360690783769,0.852981756728785,1,1,1,2.14991491276351e-08,0.549171179033233,241.360116833949,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final02_test_out_joint_parameter_set_near,final02,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,joint_parameter_set,near,0.5,0.046428252591712,0.00609235166847316,0.00211846588986747,0.86877921676446,1,1,1,5.87362474213649e-07,0.538574270050889,200.986175811591,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_01,final03,B_ofdm_active_subcarriers,G001,parameter_in_domain,,,0.5,0.0213114338117018,0.000706265104772884,0.000453678400712329,0.966859803428527,1,1,0,0.000162144623814697,0,Inf,3,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_02,final03,B_ofdm_active_subcarriers,G002,parameter_in_domain,,,0.5,0.035212072249233,0.00268822484538979,0.00123266347926583,0.923656158964856,0,1,0,0.00354660261487671,0.794986816850733,214.882556255253,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_02,final03,B_ofdm_active_subcarriers,G005,parameter_in_domain,,,0.5,0.0352116821313463,0.00272381402074764,0.00123244339569935,0.922644592453438,0,1,0,0.00354660261487671,0.782673010366811,199.064277804185,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_03,final03,B_ofdm_active_subcarriers,G003,parameter_in_domain,,,0.5,0.0134292878224622,0.00909462854710835,9.76335030086541e-05,0.322776556161141,1,1,1,0,0.676220601542685,227.602588555951,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_04,final03,B_ofdm_active_subcarriers,G004,parameter_in_domain,,,0.5,0.0232093655919986,0.0227719547691621,2.01127271742824e-05,0.0188463067240587,0,1,0,0.000468964087148294,0.657031289056251,252.656916907768,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_04,final03,B_ofdm_active_subcarriers,G007,parameter_in_domain,,,0.5,0.0232266318237172,0.0227408370035881,2.23307582507526e-05,0.0209154225974415,0,1,0,0.0002639243882399,0.642540253308463,203.37147453857,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_05,final03,B_ofdm_active_subcarriers,G002,parameter_in_domain,,,0.5,0.0261398218836652,0.00216317088254904,0.000678610979842632,0.917246150601429,0,1,0,0,0.737864542818506,208.206185969991,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_05,final03,B_ofdm_active_subcarriers,G005,parameter_in_domain,,,0.5,0.0261125813082285,0.0018180194227429,0.000678561707957374,0.93037764431583,0,1,0,0,0.727218042087813,181.200249250222,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_06,final03,B_ofdm_active_subcarriers,G006,parameter_in_domain,,,0.5,0.00789143329463629,0.00266090960639228,5.51942795103034e-05,0.662810352985727,0,1,0,0.000185758747952036,0.576786352598593,253.093389120334,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_07,final03,B_ofdm_active_subcarriers,G004,parameter_in_domain,,,0.5,0.0157090800814403,0.0129349859013998,7.94613367356944e-05,0.176591765111787,1,1,0,0.00466893663682129,0.527405523202887,229.44819509214,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_in_07,final03,B_ofdm_active_subcarriers,G007,parameter_in_domain,,,0.5,0.0156362040710788,0.0118246039791957,0.00010466961848761,0.243767609728845,0,1,0,0.000130587122399106,0.562601227784836,192.322830979776,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_main_length_scale_far,final03,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,main_length_scale,far,0.5,0.33924620307637,0.178935447475052,0.0830700919386368,0.472549888980651,1,1,1,0,0.605833522152276,269.092278633612,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_main_length_scale_far,final03,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,main_length_scale,far,0.5,0.33924620307637,0.178138925938858,0.0833545093670837,0.474897804827513,1,1,1,0,0.579401254335528,214.66577921986,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_branch_length_scale_near,final03,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,branch_length_scale,near,0.5,0.00983023196033509,0.00401974566192727,8.04751052074104e-05,0.591083335699708,1,1,1,2.81606618024454e-07,0.640351015636152,233.305607904441,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_branch_length_scale_near,final03,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,branch_length_scale,near,0.5,0.0100605820498616,0.00226137989936341,9.61014721327516e-05,0.775223750581135,1,1,1,6.42667156836029e-05,0.616497671195233,188.571463972074,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_branch_load_scale_medium,final03,B_ofdm_active_subcarriers,G002,parameter_out_of_domain,branch_load_scale,medium,0.5,0.0617602441426806,0.00671856371744533,0.00376918865813814,0.891215395735563,1,1,1,0,0.786346306046998,205.15063919978,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_branch_load_scale_medium,final03,B_ofdm_active_subcarriers,G005,parameter_out_of_domain,branch_load_scale,medium,0.5,0.0618392397867424,0.00616709986109569,0.0037860584567055,0.900272062152386,1,1,1,0,0.771016044459723,191.629223130809,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_source_impedance_ohm_far,final03,B_ofdm_active_subcarriers,G006,parameter_out_of_domain,source_impedance_ohm,far,0.5,0.0502206634139877,0.00506742109135582,0.00249643627722392,0.899096890646739,1,0,0,0.0733084801449528,0.654533587166768,286.977268604112,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_receiver_impedance_ohm_near,final03,B_ofdm_active_subcarriers,G004,parameter_out_of_domain,receiver_impedance_ohm,near,0.5,0.0136771078275827,0.00639921922176923,0.000146113271879064,0.532121900114292,1,1,1,0,0.694718487739345,252.144091666841,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_receiver_impedance_ohm_near,final03,B_ofdm_active_subcarriers,G007,parameter_out_of_domain,receiver_impedance_ohm,near,0.5,0.0135946055517367,0.0115109046398062,5.2312374480599e-05,0.153274098600901,1,1,1,0,0.668797989876444,201.701603446768,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_joint_parameter_set_medium,final03,B_ofdm_active_subcarriers,G002,parameter_out_of_domain,joint_parameter_set,medium,0.5,0.283816491332641,0.154081079872773,0.0568108215776111,0.457110194161892,1,1,1,0,0.638639143005111,220.976216987401,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final03_test_out_joint_parameter_set_medium,final03,B_ofdm_active_subcarriers,G005,parameter_out_of_domain,joint_parameter_set,medium,0.5,0.283816570496791,0.152742879652972,0.0572214584038776,0.461825363522385,1,1,1,0,0.627271894483327,187.980638220921,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_01,final04,B_ofdm_active_subcarriers,G001,parameter_in_domain,,,0.5,0.0395350320491928,0.00226119671460661,0.00155790574854855,0.942805238838915,1,1,1,0.00013212026542464,0,Inf,3,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_02,final04,B_ofdm_active_subcarriers,G002,parameter_in_domain,,,0.5,0.00982870952188993,0.00188383735838472,9.30546876728439e-05,0.80833319420037,1,1,0,5.25843040435348e-06,0.713287945624302,212.373197768683,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
final04_test_in_02,final04,B_ofdm_active_subcarriers,G005,parameter_in_domain,,,0.5,0.0205210261597876,0.00319990117673142,0.00041087314710984,0.844067194658817,0,1,0,0.000249564237802247,0.80078642874451,197.310514299866,5,0,421e76a3c0ee9d63a4141910dbbe38234900fe0ef8b1ae6829cf6d3d1635345b
