sample_id,grid_id,scenario_id,method_id,decision,decision_reason,best_template_id,best_topology_id,best_equivalence_class,accepted_topology_set,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class,prior_conditioned_equivalence_class_size,best_distance,second_distance,margin,rho,robust_best_score,robust_margin,candidate_count_before_prior,candidate_count_after_prior,parameter_template_count,composite_template_count,distance_evaluations,matching_time_s,residual_threshold,margin_threshold,rho_threshold,configuration_hash,calibration_hash
test_grid_G006_01,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,unique_given_prior,"prior removed members of a baseline observational class",G007_P185,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.0442830470507012,0.0920031243465479,0.0477200772958467,0.481321122132973,-0.131509235475546,0.318471237840511,7,4,243,972,972,0.007262,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_01,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,unique_given_prior,"prior removed members of a baseline observational class",G007_P025,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.0976298128549983,0.146064536706219,0.0484347238512204,0.668401893135045,0.427147666331674,0.0954604213150708,7,4,243,972,972,0.006924,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_02,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,unique_given_prior,"prior removed members of a baseline observational class",G007_P120,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.101260169841078,0.135056604610663,0.0337964347695848,0.749760962318267,0.3767450285818,0.190377086446175,7,4,243,972,972,0.006508,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G007_01,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,unique_given_prior,"prior removed members of a baseline observational class",G007_P122,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0,0.0926836453186807,0.0926836453186807,0,-0.674490759468325,0.773080986932256,7,4,243,972,972,0.007054,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_01,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,reject_low_margin,"absolute residual, margin and ratio joint rule failed",G005_P014,G005,"{G005}","","{G002,G005}",2,"{G005}",1,0.0820334734643789,0.0846098630059574,0.0025763895415785,0.969549772910439,0.256138244385055,0.10682427498705,7,4,243,972,972,0.007045,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_02,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,unique_topology,"singleton baseline class passed frozen rule",G003_P003,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.0989805794464819,0.118756030507466,0.0197754510609843,0.833478342301324,0.00605749513999948,0.60128381313479,7,4,243,972,972,0.00636,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_01,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G007_P026,G007,"{G007}","","{G004,G007}",2,"{G007}",1,0.406459229406934,0.435535458987538,0.029076229580605,0.933240270151299,2.29288821039762,0.0497428621503229,7,4,243,972,972,0.00629,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_02,A_stage4a1_quick61,P1_partial_consistent_prior,joint_abs_margin_ratio,unique_given_prior,"prior removed members of a baseline observational class",G005_P021,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,0.0692629993701932,0.118819607342272,0.0495566079720788,0.582925671266453,0.22756316657545,0.0903108745558765,7,4,243,972,972,0.009037,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P056,G001,"{G001}","","{G001}",1,"{G001}",1,0.196288381282162,0.243585449658209,0.0472970683760473,0.805829664935985,0.486458911045339,0.540117801081185,7,4,243,972,972,0.010073,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,0.25706404637811,0.268429285855853,0.011365239477743,0.957660210425759,0.845917213710871,0.342295519164116,7,4,243,972,972,0.011501,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G001_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_topology,"singleton baseline class passed frozen rule",G001_P110,G001,"{G001}","G001","{G001}",1,"{G001}",1,0,0.17286420118993,0.17286420118993,0,-0.674490759472606,1.21946032109029,7,4,243,972,972,0.014204,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G005_P002,G005,"{G005}","","{G002,G005}",2,"{G005}",1,0.167365356604459,0.176211630370765,0.00884627376630528,0.949797446691562,0.685421810715831,0.165430559908058,7,4,243,972,972,0.01268,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G005_P007,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,0.105673835163608,0.132067442848305,0.0263936076846967,0.800150535845439,0.368437613671822,0.229599328229562,7,4,243,972,972,0.014683,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G002_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G005_P122,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,9.34024024938993e-17,0.0988218812768828,0.0988218812768827,9.45159121503221e-16,-0.674490759463647,0.798191704427493,7,4,243,972,972,0.013305,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G003_P030,G003,"{G003}","","{G003}",1,"{G003}",1,0.134424223281358,0.16705933862945,0.0326351153480912,0.804649559751442,0.249752875423716,0.37186109962802,7,4,243,972,972,0.012525,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G003_P003,G003,"{G003}","","{G003}",1,"{G003}",1,0.194730161083048,0.209240910682988,0.0145107495999394,0.930650514024694,0.664390786650211,0.257375818619675,7,4,243,972,972,0.010952,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G003_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_topology,"singleton baseline class passed frozen rule",G003_P122,G003,"{G003}","G003","{G003}",1,"{G003}",1,0,0.120305081617247,0.120305081617247,0,-0.674490759471958,0.978457951129586,7,4,243,972,972,0.009205,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P157,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.0452312313803292,0.103859673053833,0.0586284416735037,0.435503309898244,-0.119882967487753,0.278611172989601,7,4,243,972,972,0.008044,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P194,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.0475392210172039,0.110900176430877,0.0633609554136731,0.428666775353653,-0.0915832949526872,0.289184028855369,7,4,243,972,972,0.009099,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G004_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P122,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,1.05897301478875e-16,0.0926836453186807,0.0926836453186806,1.14256729020118e-15,-0.674490759468324,0.773080986932254,7,4,243,972,972,0.007379,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G005_P003,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,0.130531608752197,0.148232688270729,0.0177010795185314,0.880585856426734,0.484765531884135,0.177397074480276,7,4,243,972,972,0.008653,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G005_P058,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,0.104292402025397,0.142264774198493,0.0379723721730962,0.733086616924238,0.401132573471433,0.118303677578425,7,4,243,972,972,0.007552,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G005_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G005_P122,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,0,0.0988218812768828,0.0988218812768828,0,-0.674490759463648,0.798191704427495,7,4,243,972,972,0.006872,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G006_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,reject_low_margin,"class-conditioned robust score or margin failed",G007_P012,G007,"{G007}","","{G004,G007}",2,"{G007}",1,0.12161620750904,0.15801613998743,0.0363999324783901,0.769644211774473,0.566136528069916,0.250583414829971,7,4,243,972,972,0.006296,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G006_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P014,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.0613571708650862,0.107685905917595,0.0463287350525084,0.569779028571012,0.0778470393752234,0.191027512569852,7,4,243,972,972,0.008078,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G006_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P185,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.0442830470507012,0.0920031243465479,0.0477200772958467,0.481321122132973,-0.131509235475546,0.318471237840511,7,4,243,972,972,0.007262,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P025,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.0976298128549983,0.146064536706219,0.0484347238512204,0.668401893135045,0.427147666331674,0.0954604213150708,7,4,243,972,972,0.006924,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G007_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P120,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0.101260169841078,0.135056604610663,0.0337964347695848,0.749760962318267,0.3767450285818,0.190377086446175,7,4,243,972,972,0.006508,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G007_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G007_P122,G007,"{G007}","G007","{G004,G007}",2,"{G007}",1,0,0.0926836453186807,0.0926836453186807,0,-0.674490759468325,0.773080986932256,7,4,243,972,972,0.007054,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G005_P014,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,0.0820334734643789,0.0846098630059574,0.0025763895415785,0.969549772910439,0.256138244385055,0.10682427498705,7,4,243,972,972,0.007045,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_structure_out_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_topology,"singleton baseline class passed frozen rule",G003_P003,G003,"{G003}","G003","{G003}",1,"{G003}",1,0.0989805794464819,0.118756030507466,0.0197754510609843,0.833478342301324,0.00605749513999948,0.60128381313479,7,4,243,972,972,0.00636,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_01,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G007_P026,G007,"{G007}","","{G004,G007}",2,"{G007}",1,0.406459229406934,0.435535458987538,0.029076229580605,0.933240270151299,2.29288821039762,0.0497428621503229,7,4,243,972,972,0.00629,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_parameter_out_02,A_stage4a1_quick61,P1_partial_consistent_prior,class_conditioned,unique_given_prior,"prior removed members of a baseline observational class",G005_P021,G005,"{G005}","G005","{G002,G005}",2,"{G005}",1,0.0692629993701932,0.118819607342272,0.0495566079720788,0.582925671266453,0.22756316657545,0.0903108745558765,7,4,243,972,972,0.009037,0.133827337751763,0.018679137750332,0.91719276362627,1382a7bbeffdb14f381bd896ff6d24e5e9717b5fe33515c5bf69f5b28732b179,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P056,G001,"{G001}","","{G001}",1,"{G001}",1,0.196288381282162,0.243585449658209,0.0472970683760473,0.805829664935985,0.486458911045339,2.10494540569321,7,4,243,972,972,0.006129,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G001_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G001_P003,G001,"{G001}","","{G001}",1,"{G001}",1,0.25706404637811,0.268429285855853,0.011365239477743,0.957660210425759,0.845917213710871,1.75059744800097,7,4,243,972,972,0.00536,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G001_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G001_P110,G001,"{G001}","G001","{G001}",1,"{G001}",1,0,0.17286420118993,0.17286420118993,0,-0.674490759472606,2.79406533561973,7,4,243,972,972,0.006607,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P002,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.167365356604459,0.175689852914696,0.00832449631023699,0.952618229379295,0.850852370623888,0.364294103744975,7,4,243,972,972,0.006998,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G002_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P007,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.105673835163608,0.13088185896233,0.0252080237987221,0.807398641802722,0.598036941901384,0.135175873002817,7,4,243,972,972,0.006085,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G002_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G002_P122,G002,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-0.674490759463648,0.950750523985764,7,4,243,972,972,0.005777,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P066,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.168876728431051,0.176342307603697,0.00746557917264559,0.957664276513943,0.621613975051735,0.600549994370337,7,4,243,972,972,0.007082,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G003_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_model_mismatch,"best residual exceeds frozen absolute threshold",G002_P003,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.213052692927238,0.215008101407968,0.00195540848072945,0.990905419521797,0.921766605269887,0.716268414393974,7,4,243,972,972,0.008367,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G003_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G002_P068,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.120594826386428,0.134419426032656,0.0138245996462281,0.897153260840686,0.303967191657628,0.467294026967034,7,4,243,972,972,0.007344,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P157,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0618562084068859,0.103859673053833,0.042003464646947,0.595574842357041,-0.00919454224011037,0.765973073650485,7,4,243,972,972,0.006965,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G004_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P230,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0692535488596312,0.110900176430877,0.0416466275712459,0.624467436281959,0.0703677643984635,0.708348824012264,7,4,243,972,972,0.00694,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G004_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P158,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.0437102876113934,0.0926836453186807,0.0489733577072874,0.471607341949376,-0.204363511924947,0.913534631831274,7,4,243,972,972,0.007585,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,reject_low_margin,"class margin below frozen threshold",G002_P003,G002,"{G002,G005}","","{G002,G005}",2,"{G002,G005}",2,0.130531608752197,0.147808370297663,0.0172767615454656,0.883113780961416,0.662162606364411,0.253103784927939,7,4,243,972,972,0.006682,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G005_02,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P058,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0.104292402025397,0.141340720983563,0.0370483189581656,0.737879369079969,0.519436251049858,0.326267153214065,7,4,243,972,972,0.00542,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_grid_G005_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,equivalence_class,"best observation class has multiple members",G005_P122,G005,"{G002,G005}","G002,G005","{G002,G005}",2,"{G002,G005}",2,0,0.0966310350221523,0.0966310350221523,0,-0.674490759463648,0.950750523985764,7,4,243,972,972,0.007168,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
test_cont_G006_01,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,baseline_abs_margin,unique_topology,"singleton baseline class passed frozen rule",G006_P012,G006,"{G006}","G006","{G006}",1,"{G006}",1,0.116019346489199,0.15801613998743,0.0419967934982315,0.7342246589348,0.57335863726282,0.416867371628994,7,4,243,972,972,0.00735,0.133827337751763,0.018679137750332,0.91719276362627,8aa442c18e9e2ba6dc33e8659e3d41cc38ed12b05bb8c307f03134e72bacfe33,8b9c2264b70a7310da9cde1503099518ba5adc9cae80aa756b63f241b8b23902
