scenario,feature,sample_count,strict_accuracy,group_accuracy,numeric_tie_rate,mean_distance_gap,group_intra_distance,group_inter_distance,intra_inter_ratio,d_intra_ge_inter,sample_d_intra_ge_inter_rate
branch_load_-10percent,phase_masked,6,0.83333333333333337,1,0.33333333333333331,0.1126631859964442,0.0122708892744665,0.1744981571800667,0.070321025005461946,0,0
branch_load_-10percent,phase_weighted,6,0.83333333333333337,1,0.33333333333333331,0.097248313079349794,0.010918354351153419,0.15612907482526775,0.069931589381239348,0,0
branch_load_-10percent,complex,6,0.66666666666666663,1,0.33333333333333331,0.0058104926163156144,0.0004120653261922423,0.0089533761966599946,0.046023457201090343,0,0
branch_load_-10percent,cir,6,0.83333333333333337,1,0.33333333333333331,0.0038443518084696608,0.00027263163152580833,0.0059237538443624197,0.046023457201090363,0,0
branch_load_-10percent,amp_phase_joint,6,0.83333333333333337,1,0.33333333333333331,0.07995268355835071,0.008679762661754558,0.12372749956389366,0.070152251458636114,0,0
branch_load_+10percent,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0035622244545198451,0.00025358476252143559,0.0053391331632006199,0.047495493139081135,0,0
branch_load_+10percent,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,2.883031624154341,0.21163431963235527,4.1015910579955719,0.051598103428619223,0,0
branch_load_+10percent,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.3590784042074624,0.023044735169447949,0.50535224947043988,0.045601330940144416,0,0
branch_load_+10percent,phase,6,0.83333333333333337,1,0.33333333333333331,0.10207864113958894,0.011785125179360026,0.16048081741813094,0.073436348150284006,0,0
branch_load_+10percent,phase_masked,6,0.83333333333333337,1,0.33333333333333331,0.10214331542368776,0.011798982572281234,0.16055934909515099,0.073486736454623378,0,0
branch_load_+10percent,phase_weighted,6,0.83333333333333337,1,0.33333333333333331,0.087876545139500509,0.010621622776779603,0.14381599225151673,0.073855644358408162,0,0
branch_load_+10percent,complex,6,0.83333333333333337,1,0.33333333333333331,0.0057601970942972721,0.0004001529007369783,0.0090126778751456194,0.044398890793654708,0,0
branch_load_+10percent,cir,6,0.83333333333333337,1,0.33333333333333331,0.0038110751667463378,0.0002647501045424312,0.0059629891605370465,0.044398890793654729,0,0
branch_load_+10percent,amp_phase_joint,6,0.83333333333333337,1,0.33333333333333331,0.072264474196476691,0.0083358326571144961,0.11361078840462686,0.073371840598678698,0,0
branch_load_-20percent,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0034080905063319476,0.00053182077064584771,0.0052895332194086006,0.10054209862875353,0,0
branch_load_-20percent,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,2.8907462397751718,0.46571254920470512,4.312902024524619,0.10798124941315757,0,0
branch_load_-20percent,amplitude_db_standardized,6,0.66666666666666663,1,0.33333333333333331,0.34168833326141207,0.047275948236678807,0.48878097170910428,0.096722153629202376,0,0
branch_load_-20percent,phase,6,0.83333333333333337,1,0.33333333333333331,0.1089535127774236,0.02508192127179763,0.18308581547959016,0.13699543684526277,0,0
branch_load_-20percent,phase_masked,6,0.83333333333333337,1,0.33333333333333331,0.10854887966360922,0.025023501575318602,0.18262276266929675,0.13702290563106048,0,0
branch_load_-20percent,phase_weighted,6,0.83333333333333337,1,0.33333333333333331,0.093550968839398729,0.022144163646224704,0.16328560110178547,0.13561614433118907,0,0
branch_load_-20percent,complex,6,0.83333333333333337,1,0.33333333333333331,0.0055810939949928187,0.0008371218332918958,0.0089562564017408256,0.093467828045787585,0,0
branch_load_-20percent,cir,6,0.83333333333333337,1,0.33333333333333331,0.0036925765523981805,0.00055385851875770331,0.0059256594524308539,0.093467828045787654,0,0
branch_load_-20percent,amp_phase_joint,6,0.83333333333333337,1,0.33333333333333331,0.077120496327067398,0.017740684613729032,0.12959192306467188,0.1368965302326417,0,0
branch_load_+20percent,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0034202302508998688,0.0005001266270439744,0.0053933695814320998,0.092729900944629115,0,0
branch_load_+20percent,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,2.671071939101429,0.41112079712156707,4.0414470431261726,0.10172613737963361,0,0
branch_load_+20percent,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.34893024535768241,0.045807676016848577,0.51368329371062815,0.089174938289220074,0,0
branch_load_+20percent,phase,6,0.83333333333333337,1,0.33333333333333331,0.087978809764246782,0.023127446758530238,0.15445385542831655,0.14973693401433996,0,0
branch_load_+20percent,phase_masked,6,0.83333333333333337,1,0.33333333333333331,0.087948725976959505,0.023157530545817512,0.15445385542831655,0.1499317092577539,0,0
branch_load_+20percent,phase_weighted,6,0.83333333333333337,1,0.33333333333333331,0.07529011890208169,0.020958855372695099,0.13865748736125877,0.15115559766411182,0,0
branch_load_+20percent,complex,6,1,1,0.33333333333333331,0.0054942303853100999,0.00078928872675900744,0.0090713033031525857,0.087009407621141149,0,0
branch_load_+20percent,cir,6,0.83333333333333337,1,0.33333333333333331,0.003635105646396805,0.00052221106616683608,0.0060017770542774235,0.087009407621141135,0,0
branch_load_+20percent,amp_phase_joint,6,0.83333333333333337,1,0.33333333333333331,0.062294546317426813,0.016358522223672487,0.10934994567501904,0.14959789986808916,0,0
branch_load_parallel_RLC,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0025656359552993953,0.0033365682148893336,0.0066003210824036179,0.5055160458457979,0,0
branch_load_parallel_RLC,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,2.0584878043002988,2.8236387353225658,5.2622945360526661,0.53657937919997611,0,0
branch_load_parallel_RLC,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.26902652275269046,0.29155779689387262,0.56481286763863159,0.51620246916968593,0,0
branch_load_parallel_RLC,phase,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.078401459780300595,0.14323013162656997,0.24326773080802119,0.58877571287744046,0,0.16666666666666666
branch_load_parallel_RLC,phase_masked,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.083947086858644382,0.13808096257916505,0.23498911184428314,0.58760578945745012,0,0.16666666666666666
branch_load_parallel_RLC,phase_weighted,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.080813813378153895,0.12044870717914942,0.20739849925913445,0.58075978181816323,0,0.16666666666666666
branch_load_parallel_RLC,complex,6,1,1,0.33333333333333331,0.0041617764485663471,0.0049183637941480167,0.010296496830082314,0.47767351122553564,0,0
branch_load_parallel_RLC,cir,6,0.83333333333333337,1,0.33333333333333331,0.0027535243348502055,0.0032540994361910046,0.0068123924808854742,0.47767351122553603,0,0
branch_load_parallel_RLC,amp_phase_joint,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.055475123372080416,0.10131118064958262,0.17213890801141571,0.58854318189856292,0,0.16666666666666666
joint_random_001,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0016079912026305046,0.0043300492264079027,0.0067555083146068652,0.64096571638368094,0,0
joint_random_001,amplitude_raw_db,6,0.66666666666666663,1,0.33333333333333331,1.8505663621147288,2.2733581322716945,4.6408017316402885,0.48986323134045578,0,0
joint_random_001,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.11203795065612508,0.52623486402390707,0.67201263172886916,0.78307287568401285,0,0
joint_random_001,phase,6,0.5,0.66666666666666663,0.16666666666666666,0.071944207857791931,0.26796425521669548,0.30662424263983384,0.87391738144935571,0,0.33333333333333331
joint_random_001,phase_masked,6,0.5,0.66666666666666663,0.16666666666666666,0.072259295866280479,0.26716210265097895,0.30612951325243959,0.87270939613938026,0,0.33333333333333331
joint_random_001,phase_weighted,6,0.5,0.66666666666666663,0.16666666666666666,0.06682609871071965,0.23501338822946569,0.27544783081116608,0.85320471588893965,0,0.33333333333333331
joint_random_001,complex,6,0.83333333333333337,1,0.33333333333333331,0.00099151364312229616,0.016302525950202526,0.017909681204964001,0.9102633242675463,0,0
joint_random_001,cir,6,0.83333333333333337,1,0.33333333333333331,0.00065600759156914611,0.010786115611489221,0.011849445455982072,0.91026332426754708,0,0
joint_random_001,amp_phase_joint,6,0.5,0.66666666666666663,0.16666666666666666,0.050875327607565989,0.18950597140900091,0.2168863807080913,0.87375689884399954,0,0.33333333333333331
joint_random_002,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0012039762156110759,0.0052331437006845295,0.0070482349491987686,0.74247577420491984,0,0
joint_random_002,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.3932903852049157,2.8444199549113853,4.6319202393831063,0.61409087547030261,0,0
joint_random_002,amplitude_db_standardized,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.069665266110279261,0.60683238683458263,0.66419066965763984,0.91364184195387321,0,0.16666666666666666
joint_random_002,phase,6,0.66666666666666663,0.66666666666666663,0,0.064515941926558018,0.35621083048083979,0.37219534424099415,0.95705342904610735,0,0.33333333333333331
joint_random_002,phase_masked,6,0.66666666666666663,0.66666666666666663,0,0.065146212237612341,0.35373008767406883,0.37034487174527753,0.95513699435634059,0,0.33333333333333331
joint_random_002,phase_weighted,6,0.5,0.5,0,0.068140868988455408,0.30730561023819553,0.32093949999947025,0.95751881659534832,0,0.5
joint_random_002,complex,6,0.66666666666666663,0.66666666666666663,0.33333333333333331,0.0012482981083503648,0.020198195629489768,0.021366100626128787,0.94533841167017729,0,0.33333333333333331
joint_random_002,cir,6,0.66666666666666663,0.66666666666666663,0.33333333333333331,0.00082590193417867461,0.013363577758969699,0.014136289813252795,0.94533841167017696,0,0.33333333333333331
joint_random_002,amp_phase_joint,6,0.66666666666666663,0.66666666666666663,0,0.045642000402949738,0.25191013957732572,0.26326374407067471,0.95687364952805254,0,0.33333333333333331
joint_random_003,amplitude,6,0.66666666666666663,1,0.33333333333333331,0.0014959838231971504,0.0050255602807390493,0.0072917249956484069,0.68921418234206977,0,0
joint_random_003,amplitude_raw_db,6,1,1,0.33333333333333331,1.709137386683296,2.4636028518739392,4.7405566696012782,0.51968640469414529,0,0
joint_random_003,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.12678605781044247,0.51070568834146113,0.66331144026357258,0.76993348424463748,0,0
joint_random_003,phase,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.0437277378084443,0.31390966593222469,0.28046427682969705,1.1192500858953822,1,0.66666666666666663
joint_random_003,phase_masked,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.04263468876421974,0.31262672788128526,0.28027438782298214,1.1154309543215788,1,0.66666666666666663
joint_random_003,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.034131277118440412,0.27598777967791893,0.24753782918807679,1.1149317281449784,1,0.66666666666666663
joint_random_003,complex,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.00094975158718983829,0.019709992577994703,0.020977039654784979,0.93959838482255742,0,0.16666666666666666
joint_random_003,cir,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.000628376881773812,0.013040571706325312,0.013878878377156871,0.93959838482255731,0,0.16666666666666666
joint_random_003,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.030918763662159472,0.22199647618174193,0.19841179212305604,1.1188673506061502,1,0.66666666666666663
joint_random_004,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0017853816451820486,0.0043679930444701807,0.0068901370918515318,0.63394864082398172,0,0
joint_random_004,amplitude_raw_db,6,1,1,0.33333333333333331,1.7692618254329997,2.3079531424165345,4.5619507524001772,0.50591364696391172,0,0
joint_random_004,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.20998780038257556,0.44728340733354205,0.68295263446400034,0.65492595644584073,0,0
joint_random_004,phase,6,0.5,0.5,0.33333333333333331,0.048285792489410555,0.24431828345473283,0.23605176746945086,1.0350199283568244,1,0.5
joint_random_004,phase_masked,6,0.5,0.5,0.33333333333333331,0.04841065569029069,0.24494316498198573,0.23624360048007567,1.0368245509475451,1,0.5
joint_random_004,phase_weighted,6,0.5,0.5,0.33333333333333331,0.049761711622104639,0.22148519782288681,0.21416493946024837,1.0341804703472353,1,0.5
joint_random_004,complex,6,0.5,0.66666666666666663,0.5,0.0026441730927869653,0.01579600468337081,0.018681668618918457,0.84553500041075524,0,0.33333333333333331
joint_random_004,cir,6,0.33333333333333331,0.66666666666666663,0.5,0.0017494440286558723,0.010450989818074545,0.012360209586826714,0.84553500041075502,0,0.33333333333333331
joint_random_004,amp_phase_joint,6,0.5,0.5,0.33333333333333331,0.034183546589047549,0.17278826533406319,0.16702179686558594,1.0345252450679712,1,0.5
joint_random_005,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0015521822711446582,0.0040056147838685901,0.0064563369833352917,0.62041600279038123,0,0
joint_random_005,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.6739071892240958,2.1598776348866267,4.4819101700646486,0.48191006801358355,0,0
joint_random_005,amplitude_db_standardized,6,1,1,0.33333333333333331,0.094574707974256614,0.48499575273534834,0.62335146638345529,0.77804541882155887,0,0
joint_random_005,phase,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.045340060271098361,0.23635362023962456,0.29164510654463255,0.81041517562186038,0,0.16666666666666666
joint_random_005,phase_masked,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.045939086089592185,0.23534926115835172,0.29123977328185352,0.80809450751284384,0,0.16666666666666666
joint_random_005,phase_weighted,6,0.83333333333333337,1,0.33333333333333331,0.045648823123933806,0.20451390108704015,0.27273373452020611,0.74986653721741292,0,0
joint_random_005,complex,6,0.66666666666666663,0.83333333333333337,0.5,0.0011866884724189184,0.014470195414973982,0.016415465533021031,0.88149771846957481,0,0.16666666666666666
joint_random_005,cir,6,0.66666666666666663,0.83333333333333337,0.5,0.00078513962176351764,0.0095738047676477787,0.010860838964245391,0.88149771846957536,0,0.16666666666666666
joint_random_005,amp_phase_joint,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.032069658530855083,0.16715266641930859,0.20629998964450455,0.81024078918930387,0,0.16666666666666666
joint_random_006,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0019667759326064704,0.0048127988630909911,0.0073844596432260066,0.6517469247063894,0,0
joint_random_006,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.5868747363020759,2.7079470021130434,4.6698967117207308,0.57987299704434747,0,0
joint_random_006,amplitude_db_standardized,6,0.83333333333333337,0.83333333333333337,0.16666666666666666,0.19792817966357457,0.50057012350558794,0.69600569667008338,0.71920406097317524,0,0.16666666666666666
joint_random_006,phase,6,0.5,0.5,0.16666666666666666,0.053201669671280157,0.31749327984115588,0.28718494237279241,1.1055359560913902,1,0.5
joint_random_006,phase_masked,6,0.5,0.5,0.16666666666666666,0.052955195339833616,0.31851235253859139,0.28693846804134587,1.1100371264709477,1,0.5
joint_random_006,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.049425490593196418,0.29554274829078137,0.25075162563640835,1.1786274467441358,1,0.66666666666666663
joint_random_006,complex,6,0.5,0.66666666666666663,0.33333333333333331,0.0023799532012609742,0.019225379866222612,0.021196420963472601,0.90701066464727009,0,0.33333333333333331
joint_random_006,cir,6,0.5,0.66666666666666663,0.33333333333333331,0.0015746302417887451,0.012719941102703658,0.014024025955251977,0.90701066464726976,0,0.33333333333333331
joint_random_006,amp_phase_joint,6,0.5,0.5,0.16666666666666666,0.037666319092173918,0.22452854590052185,0.20318291658795862,1.1050562206263175,1,0.5
joint_random_007,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0011213275750774287,0.0053597437252657148,0.0071098582824347424,0.75384677336076134,0,0
joint_random_007,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.2511095304140119,2.6967765453880248,4.373881278182961,0.61656372769869627,0,0
joint_random_007,amplitude_db_standardized,6,0.66666666666666663,0.83333333333333337,0.16666666666666666,0.072480221861292465,0.59451053243647978,0.67444310471271318,0.88148359480925886,0,0.16666666666666666
joint_random_007,phase,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.057832891088331471,0.36402458546570499,0.30290926406899471,1.2017611497771485,1,0.66666666666666663
joint_random_007,phase_masked,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.057092994321273551,0.36476448223276292,0.30290926406899471,1.2042037847666462,1,0.66666666666666663
joint_random_007,phase_weighted,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.054769328825980478,0.33281142787555501,0.28324493985100058,1.1749951404273227,1,0.66666666666666663
joint_random_007,complex,6,0.5,0.66666666666666663,0.33333333333333331,0.00090313631186572998,0.022147833983790614,0.023138142999232558,0.95720015147824133,0,0.33333333333333331
joint_random_007,cir,6,0.5,0.66666666666666663,0.33333333333333331,0.00059753517353528483,0.014653502078324719,0.015308712661291113,0.957200151478241,0,0.33333333333333331
joint_random_007,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.040908237061783266,0.25743341209302989,0.21428467520231873,1.2013617485710162,1,0.66666666666666663
joint_random_008,amplitude,6,1,1,0.33333333333333331,0.0011048648808048656,0.0053116709042009226,0.0071610252580995779,0.74174726561578352,0,0
joint_random_008,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.5268334856843826,2.6534039895377575,4.737996742185044,0.56002655424243175,0,0
joint_random_008,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.09601271210959722,0.55329714233569971,0.67432828608829387,0.82051599161784705,0,0
joint_random_008,phase,6,0.33333333333333331,0.5,0.5,0.050320389545396062,0.35437929485883762,0.34848362367011054,1.0169180724380558,1,0.5
joint_random_008,phase_masked,6,0.33333333333333331,0.5,0.5,0.04978473731498053,0.35605823968803235,0.3496269162688897,1.0183948177897049,1,0.5
joint_random_008,phase_weighted,6,0.33333333333333331,0.5,0.5,0.049484652374514514,0.32388167110496652,0.32032230209086704,1.0111118363937388,1,0.5
joint_random_008,complex,6,0.66666666666666663,0.83333333333333337,0.5,0.00029703299921385144,0.022324497448723155,0.023062048016081953,0.96801886082083954,0,0.16666666666666666
joint_random_008,cir,6,0.5,0.83333333333333337,0.5,0.00019652367245016856,0.014770386576034409,0.015258366519335931,0.96801886082083977,0,0.16666666666666666
joint_random_008,amp_phase_joint,6,0.33333333333333331,0.5,0.5,0.035577135381574553,0.2506124487113261,0.24649759337136343,1.0166932880913095,1,0.5
joint_random_009,amplitude,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.0014811200615834361,0.0048476551815403003,0.0072107598319257555,0.67228077131028952,0,0.16666666666666666
joint_random_009,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.2674180666976433,2.8962215735618861,4.8227680008084644,0.60053097579572112,0,0
joint_random_009,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.16597704574863886,0.48084176889139657,0.69376019900997876,0.69309506307449664,0,0
joint_random_009,phase,6,0.16666666666666666,0.33333333333333331,0.5,0.035494050913847254,0.29018199955413165,0.24814355770801613,1.1694117801582462,1,0.66666666666666663
joint_random_009,phase_masked,6,0.16666666666666666,0.33333333333333331,0.5,0.035295220063457616,0.29253983008459999,0.24869119439049392,1.1763176046565409,1,0.66666666666666663
joint_random_009,phase_weighted,6,0.16666666666666666,0.33333333333333331,0.5,0.039191581052378077,0.2665064657246598,0.22208126811023399,1.2000402735109319,1,0.66666666666666663
joint_random_009,complex,6,0.5,0.66666666666666663,0.66666666666666663,0.0013528288465843384,0.01804986125557757,0.020323164506336974,0.88814226002793195,0,0.33333333333333331
joint_random_009,cir,6,0.5,0.66666666666666663,0.66666666666666663,0.00089506180737808046,0.011942191711191902,0.013446259961570039,0.88814226002793151,0,0.33333333333333331
joint_random_009,amp_phase_joint,6,0.16666666666666666,0.33333333333333331,0.5,0.025093371368394974,0.20521957153459083,0.17557371015644643,1.1688513693293159,1,0.66666666666666663
joint_random_010,amplitude,6,1,1,0.33333333333333331,0.00085854965981974724,0.0061634302999348479,0.0076550597730376908,0.80514463409461623,0,0
joint_random_010,amplitude_raw_db,6,1,1,0.33333333333333331,1.3337290811068649,3.1791661169847245,4.8940822157420234,0.64959393341591232,0,0
joint_random_010,amplitude_db_standardized,6,0.66666666666666663,0.66666666666666663,0,0.059994094948936073,0.68411426631150929,0.74064227140052363,0.92367704724424893,0,0.33333333333333331
joint_random_010,phase,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.031550426172843385,0.44574429828839562,0.30194318951225113,1.4762522016424213,1,0.83333333333333337
joint_random_010,phase_masked,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.034174930315263363,0.44326165861581007,0.30179156191854983,1.4687675685758286,1,0.83333333333333337
joint_random_010,phase_weighted,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.033491885770682163,0.38252817521681254,0.26046100700764235,1.4686581289520566,1,0.83333333333333337
joint_random_010,complex,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.00063704329524313572,0.024334933420156208,0.024538824676344034,0.99169107490366559,0,0.83333333333333337
joint_random_010,cir,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.00042148208523054667,0.016100535958014327,0.016235434971095572,0.99169107490366537,0,0.83333333333333337
joint_random_010,amp_phase_joint,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.022310782969160378,0.31522066774439117,0.21358246118276683,1.4758733746150179,1,0.83333333333333337
joint_random_011,amplitude,6,1,1,0.33333333333333331,0.0019522698853982566,0.0037418574383508694,0.0065081437514051647,0.5749500289607109,0,0
joint_random_011,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.5882584790339511,2.4073448146589729,4.6322444199372512,0.51969296013347732,0,0
joint_random_011,amplitude_db_standardized,6,1,1,0.33333333333333331,0.15580828953855208,0.44883191453399718,0.64192975890691861,0.69919163009091612,0,0
joint_random_011,phase,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.030367091524396816,0.19166126183409557,0.19938910362922482,0.96124240665879312,0,0.66666666666666663
joint_random_011,phase_masked,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.029075485210768134,0.19078877999556595,0.19651298789165461,0.97087109632038859,0,0.66666666666666663
joint_random_011,phase_weighted,6,0.33333333333333331,0.5,0.33333333333333331,0.023089343888067836,0.17664722141551273,0.16580608100717739,1.0653844560011405,1,0.5
joint_random_011,complex,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.0013500384748496863,0.013238282705356761,0.015295725026699963,0.86548906196000752,0,0.16666666666666666
joint_random_011,cir,6,0.66666666666666663,0.83333333333333337,0.33333333333333331,0.00089321563505969216,0.0087587437795664039,0.010119993613473452,0.86548906196000741,0,0.16666666666666666
joint_random_011,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.021450915525021614,0.13555118392170504,0.1410978655998382,0.96068911705678195,0,0.66666666666666663
joint_random_012,amplitude,6,1,1,0.33333333333333331,0.0014915732297082877,0.0039935084487507039,0.006672514748452596,0.5985012546696622,0,0
joint_random_012,amplitude_raw_db,6,1,1,0.33333333333333331,1.5511747313495958,2.1066764344154518,4.4337353404986182,0.47514708764247865,0,0
joint_random_012,amplitude_db_standardized,6,0.66666666666666663,1,0.33333333333333331,0.1162472407339829,0.45068427398625532,0.64907995391025652,0.69434323348178473,0,0
joint_random_012,phase,6,0.5,0.66666666666666663,0.33333333333333331,0.052788434784986432,0.22672466579980988,0.2585940735926005,0.87675893979303265,0,0.33333333333333331
joint_random_012,phase_masked,6,0.5,0.66666666666666663,0.33333333333333331,0.052061922944733892,0.22764627715137567,0.25898397662152867,0.87899753537281977,0,0.33333333333333331
joint_random_012,phase_weighted,6,0.5,0.66666666666666663,0.33333333333333331,0.045357437722529814,0.20244411210332838,0.23523541133104017,0.86060219827377304,0,0.33333333333333331
joint_random_012,complex,6,0.83333333333333337,1,0.33333333333333331,0.0006291830223057567,0.014614854545983359,0.01731357577712932,0.84412687096614181,0,0
joint_random_012,cir,6,0.83333333333333337,1,0.33333333333333331,0.00041628155293884538,0.0096695144825772756,0.011455048778994649,0.8441268709661417,0,0
joint_random_012,amp_phase_joint,6,0.5,0.66666666666666663,0.33333333333333331,0.037347529383866727,0.16034715842500447,0.18296120688241577,0.87639976341025816,0,0.33333333333333331
joint_random_013,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0016079511969557996,0.004685434164106007,0.0069928207396542964,0.67003493133124992,0,0
joint_random_013,amplitude_raw_db,6,0.83333333333333337,1,0.33333333333333331,1.7306790165846042,2.3855550057616064,4.6349497924647585,0.51468842437946316,0,0
joint_random_013,amplitude_db_standardized,6,0.66666666666666663,1,0.33333333333333331,0.12483200828460628,0.52607201196902864,0.67106983151349586,0.78393035607420058,0,0
joint_random_013,phase,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.067325535394616123,0.28598811762392079,0.28880047638074358,0.99026193172508803,0,0.66666666666666663
joint_random_013,phase_masked,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.066737648042876671,0.28676698403162826,0.28899145543671162,0.99230263953056386,0,0.66666666666666663
joint_random_013,phase_weighted,6,0.5,0.5,0,0.059753369803228068,0.25646471164336332,0.26137482707068144,0.98121427574970599,0,0.5
joint_random_013,complex,6,0.83333333333333337,1,0.33333333333333331,0.0013146798963659309,0.018466859963152886,0.020203972834091501,0.91402122319193235,0,0
joint_random_013,cir,6,0.83333333333333337,1,0.33333333333333331,0.00086982160909410274,0.012218087378126461,0.01336740008668357,0.91402122319193257,0,0
joint_random_013,amp_phase_joint,6,0.33333333333333331,0.33333333333333331,0.16666666666666666,0.047607028977679842,0.20225381061816394,0.2043082174884551,0.98994457053394225,0,0.66666666666666663
joint_random_014,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0016157228548119163,0.0047125519657813522,0.0070848015795640087,0.66516357767515033,0,0
joint_random_014,amplitude_raw_db,6,1,1,0.33333333333333331,1.6336227177286888,2.383893050534009,4.5265680865348088,0.52664469084766019,0,0
joint_random_014,amplitude_db_standardized,6,0.83333333333333337,1,0.33333333333333331,0.13126980096073201,0.52743713219813404,0.69302705094648465,0.7610628351054981,0,0
joint_random_014,phase,6,0.5,0.5,0.33333333333333331,0.05935728202303369,0.30280490595867371,0.28203313669832952,1.073650101911827,1,0.5
joint_random_014,phase_masked,6,0.5,0.5,0.33333333333333331,0.058839079969122902,0.30337206858693316,0.28208209727267813,1.0754743796933515,1,0.5
joint_random_014,phase_weighted,6,0.5,0.5,0.33333333333333331,0.052825354808526126,0.27570648910411671,0.261492428226695,1.0543574472645882,1,0.5
joint_random_014,complex,6,0.33333333333333331,0.66666666666666663,0.5,0.0011138153590409827,0.018682247169225289,0.020344446774761427,0.91829713415465286,0,0.33333333333333331
joint_random_014,cir,6,0.5,0.66666666666666663,0.5,0.00073692514087481825,0.012360592368643205,0.013460340786124592,0.91829713415465319,0,0.33333333333333331
joint_random_014,amp_phase_joint,6,0.5,0.5,0.33333333333333331,0.041984455432215843,0.2141435573774024,0.19952654574538661,1.0732584808573209,1,0.5
joint_random_015,amplitude,6,0.83333333333333337,1,0.33333333333333331,0.0021301870496729341,0.0030885572354317093,0.0062317540113697523,0.49561603840534746,0,0
joint_random_015,amplitude_raw_db,6,1,1,0.33333333333333331,2.0678549012663852,1.5729047679521344,4.3797956822313884,0.35912743015235399,0,0
joint_random_015,amplitude_db_standardized,6,1,1,0.33333333333333331,0.18437144887425863,0.33311687986008498,0.57783006332033016,0.57649627633759137,0,0
joint_random_015,phase,6,0.66666666666666663,0.66666666666666663,0.5,0.054381946965780366,0.18358387089927178,0.21212049633597727,0.86546974040874214,0,0.33333333333333331
joint_random_015,phase_masked,6,0.66666666666666663,0.66666666666666663,0.5,0.054381946965780366,0.18355338177680758,0.21212049633597727,0.86532600548924665,0,0.33333333333333331
