frequency_hz,H_true_real,H_true_imag,H_hat_real,H_hat_imag
22156250,0.0763765519183203,-0.275743509904632,0.0763765519183203,-0.275743509904632
22171875,0.0651357828611656,-0.276201932123353,0.0651357828611656,-0.276201932123353
22187500,0.0540437730673618,-0.276244724600308,0.0540437730673618,-0.276244724600308
22203125,0.0431040350890136,-0.275888968458438,0.0431040350890136,-0.275888968458438
22218750,0.0323190745020948,-0.275149543062572,0.0323190745020948,-0.275149543062572
22234375,0.0216907761237445,-0.274039184840715,0.0216907761237445,-0.274039184840715
22250000,0.0112207607132583,-0.272568584521147,0.0112207607132583,-0.272568584521147
22265625,0.000910711936404657,-0.270746518027573,0.000910711936404657,-0.270746518027573
22281250,-0.0092373264708474,-0.268580007206728,-0.0092373264708474,-0.268580007206728
22296875,-0.0192206834831973,-0.266074507336594,-0.0192206834831973,-0.266074507336594
22312500,-0.0290358239168401,-0.263234118950393,-0.0290358239168401,-0.263234118950393
22328125,-0.0386781427048703,-0.260061821891998,-0.0386781427048703,-0.260061821891998
22343750,-0.0481417915746155,-0.256559729680337,-0.0481417915746155,-0.256559729680337
22359375,-0.0574195398690913,-0.252729362197862,-0.0574195398690913,-0.252729362197862
22375000,-0.0665026717063439,-0.248571934433373,-0.0665026717063439,-0.248571934433373
22390625,-0.0753809220350424,-0.244088658512333,-0.0753809220350424,-0.244088658512333
22406250,-0.0840424543665113,-0.23928105555877,-0.0840424543665113,-0.23928105555877
22421875,-0.092473882988437,-0.234151273084253,-0.092473882988437,-0.234151273084253
22437500,-0.100660342243381,-0.228702402637269,-0.100660342243381,-0.228702402637269
22453125,-0.108585604942526,-0.222938791431781,-0.108585604942526,-0.222938791431781
22468750,-0.116232251151546,-0.216866340682336,-0.116232251151546,-0.216866340682336
22484375,-0.123581887417106,-0.210492782494269,-0.123581887417106,-0.210492782494269
22500000,-0.130615415009981,-0.203827926489378,-0.130615415009981,-0.203827926489378
22515625,-0.137313343981542,-0.196883866992435,-0.137313343981542,-0.196883866992435
22531250,-0.143656147834203,-0.189675141659084,-0.143656147834203,-0.189675141659084
22546875,-0.14962465149468,-0.182218832973722,-0.14962465149468,-0.182218832973722
22562500,-0.155200443182789,-0.174534605143487,-0.155200443182789,-0.174534605143487
22578125,-0.160366298841474,-0.166644670581296,-0.160366298841474,-0.166644670581296
22593750,-0.165106606201294,-0.158573682381298,-0.165106606201294,-0.158573682381298
22609375,-0.169407774457224,-0.150348551867016,-0.169407774457224,-0.150348551867016
22625000,-0.173258615079552,-0.14199819330762,-0.173258615079552,-0.14199819330762
22640625,-0.176650679569391,-0.133553201077034,-0.176650679569391,-0.133553201077034
