split,scenario,measurement_kind,observation_mode,method,feature,snr_db,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,objective,cfr_nmse,theta_estimation_rmse,theta_boundary_hit,theta_true_label,theta_hat_label,parameter_regularization,lambda,grid_size,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s,trial_label
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423026,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,0,1,0.0126818067233915,0.0126818633216671,5.65982756547262e-08,0.0126818067233915,0.00409940530582363,0.00577350269189626,1,nominal_noise_20,receiver_impedance_ohm,0.0833333333333333,0.001,27,1,1793,0.8,0.8,0.8,20423026,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423026,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0128184733876528,0.0128184733876528,0,0.0128184733876528,0.00409940530582363,0,0,nominal_noise_20,nominal,0,0.01,27,1,1793,0.8,0.8,0.8,20423026,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423026,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0128184733876528,0.0128184733876528,0,0.0128184733876528,0.00409940530582363,0,0,nominal_noise_20,nominal,0,0.05,27,1,1793,0.8,0.8,0.8,20423026,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423027,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,0,1,0.0120453396014851,0.0120489941843503,3.65458286522014e-06,0.0120453396014851,0.00408331139577018,0.00577350269189626,1,nominal_noise_20,source_impedance_ohm,0.0833333333333333,0,27,1,1793,1,1,1,20423027,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423027,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0120600288648603,0.0120600288648603,0,0.0120600288648603,0.00408331139577018,0,0,nominal_noise_20,nominal,0,0.001,27,1,1793,1,1,1,20423027,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423027,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0120600288648603,0.0120600288648603,0,0.0120600288648603,0.00408331139577018,0,0,nominal_noise_20,nominal,0,0.01,27,1,1793,1,1,1,20423027,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423027,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0120600288648603,0.0120600288648603,0,0.0120600288648603,0.00408331139577018,0,0,nominal_noise_20,nominal,0,0.05,27,1,1793,1,1,1,20423027,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423028,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0119212907038449,0.0119212907038449,0,0.0119212907038449,0.00407176251195031,0.00577350269189626,1,nominal_noise_20,kG_scale,0.0833333333333333,0,27,1,1793,1,1,1,20423028,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423028,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0119243282059772,0.0119243282059772,0,0.0119243282059772,0.00407176251195031,0,0,nominal_noise_20,nominal,0,0.001,27,1,1793,1,1,1,20423028,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423028,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0119243282059772,0.0119243282059772,0,0.0119243282059772,0.00407176251195031,0,0,nominal_noise_20,nominal,0,0.01,27,1,1793,1,1,1,20423028,NaN,0
calibration,nominal_noise_20,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,20423028,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0119243282059772,0.0119243282059772,0,0.0119243282059772,0.00407176251195031,0,0,nominal_noise_20,nominal,0,0.05,27,1,1793,1,1,1,20423028,NaN,0
