split,scenario,scheme,flow,budget,truth_id,candidate_id,signature,rank,distance,fit_main_scale,fit_load_scale,generated,truth_candidate,in_candidate_set,decision_state
T,MIRROR_M3,H50,A,0,MIRROR_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,5.84015599420612,1.01241101914669,1.1999994404762,0,0,0,LOW_CONFIDENCE
T,MIRROR_M3,H50,A,0,MIRROR_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,3.81497597174488,1.01260101491421,1.1999994404762,0,0,0,LOW_CONFIDENCE
T,MIRROR_M3,H50,A,0,MIRROR_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,0.884582843068178,1.01250740502535,1.01861045489971,0,0,1,LOW_CONFIDENCE
T,MIRROR_M3,H50,A,0,MIRROR_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,5.87437720201488,1.01028666213149,1.1999994404762,0,0,0,LOW_CONFIDENCE
T,MIRROR_M3,H50,A,0,MIRROR_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,3.65736702164372,1.01053782185891,1.1999994404762,0,0,0,LOW_CONFIDENCE
T,MIRROR_M3,H50,A,0,MIRROR_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,0.870809018924855,1.01046680671668,1.04388516758128,0,0,1,LOW_CONFIDENCE
T,MIRROR_M3,H50,A,0,MIRROR_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,5.89284040881026,1.00741234420897,1.1999994404762,0,0,0,UNIQUE_CONFIDENT
T,MIRROR_M3,H50,A,0,MIRROR_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,3.85620199175595,1.00743254647352,1.1999994404762,0,0,0,UNIQUE_CONFIDENT
T,MIRROR_M3,H50,A,0,MIRROR_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,0.814294302856683,1.00758637281754,0.954887846479761,0,0,1,UNIQUE_CONFIDENT
T,MIRROR_M3,H50,A,0,MIRROR_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.10234154121495,0.997758632577085,1.1999994404762,0,0,0,UNIQUE_CONFIDENT
T,MIRROR_M3,H50,A,0,MIRROR_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,3.95300100231822,0.997780951380676,1.1999994404762,0,0,0,UNIQUE_CONFIDENT
T,MIRROR_M3,H50,A,0,MIRROR_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,0.909880694960084,0.997886880908253,0.800000562867359,0,0,1,UNIQUE_CONFIDENT
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.65146857584679,0.987334298907665,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.62026101195539,0.986994155847511,0.958806941848304,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.61600171532873,0.986729965196565,0.987073417703026,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.62984518187892,0.992026331441292,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.53677702947833,0.991727833321678,0.832473413584211,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.55248331698299,0.991415245772537,0.82100662979801,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.42312080272883,0.984048351843501,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.50607518254284,0.983812606252253,1.04500342741922,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.29523647632032,0.983601755604942,1.05829395714549,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.5128276454963,1.0096114044955,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.5374804707682,1.0093674549438,0.993750091455296,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.50205182449759,1.00951896329433,0.925453637544611,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.42809322216206,1.00630222687743,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.44628607759625,1.005959455203,0.979892451984254,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.37782311413824,1.00630851876313,0.931864764573142,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.42651210037284,1.00433854783825,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.51635664013554,1.00418944249163,1.03726930467611,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.42924813616348,1.00411504080049,1.02540948226114,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.47261026387494,0.988172422784614,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.47363968023282,0.987451942997243,1.11376157459298,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.4516255028153,0.987359746628802,1.1376069574418,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.36641367128956,1.00781555634267,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.37697381941883,1.00763780612726,1.03625421046011,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.36916036924691,1.00773491963071,0.942418352083725,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.26582397468483,1.01918781545152,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.43914021665606,1.01851966518277,1.0955450752785,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.28291559600004,1.01941538754242,1.00684258086777,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.64206213776208,1.00105055614953,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.56243038574243,1.00100619595212,0.917923657718199,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.63539575033167,1.00113817627721,0.912774731306308,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.53522681527495,0.980657827159247,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.57569216692974,0.980431575086778,1.13347069690537,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.44560723537221,0.98049177216511,1.16646531166658,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.57103570739745,1.00352957436816,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.50728789292737,1.00307507212819,0.872000108978306,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.52437504771695,1.00330379388781,0.851884463465525,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.45331664247711,1.00683842166443,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.50140555520717,1.00700598638724,0.981697334170991,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.45420971463945,1.00677840906545,0.938151966940148,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.46156742306048,0.985433868864081,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.44248753642723,0.984909856489418,1.01572084964188,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.39905777066901,0.984497594401314,1.09389307054304,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.45548687503905,1.00142203820235,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.53214607147479,1.00094978954434,0.956256573026016,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.39567162295884,1.00072380954457,0.897659168882005,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.53038491779456,1.0034535048857,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.63354701738487,1.00312660450426,1.034965049165,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.49413902867329,1.00341759298635,0.977688596169137,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.38579468202483,1.00759966738178,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.52777174727949,1.00750411764241,1.15692207326463,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.386539310233,1.00785108166507,1.09469180884205,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.57967638466952,1.01228027944559,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.63898638291907,1.01257098932042,0.987291899908706,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.59637339855502,1.01276955936957,0.906957724408955,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.48573904708571,0.987585448544558,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.54883112601383,0.987075236936537,1.07577745850251,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.42100154692174,0.986930543028635,1.11675671471261,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.44843690417417,0.986132881546302,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.51683214346798,0.98567995438487,1.12836161538063,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.36987642923821,0.985451933971395,1.12926755925914,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.67543596738093,1.00508541298493,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.62993613131597,1.00506653241399,0.900414803595151,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.64836935799828,1.00498334688667,0.838941713849193,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.58526714831595,1.00345847362666,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.578847183763,1.00296823010173,0.884997122994897,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.54433847046075,1.00304223382726,0.858281115612993,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.40187241720936,1.01570917373028,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.47904982817807,1.01583527410236,0.98535817224203,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.39551616489177,1.0164156195532,0.85193252829842,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.37794477351217,1.00511984571854,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.47532089161489,1.00518935045823,1.04565606695219,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.34899925895805,1.00548214730654,0.989574477880324,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.30877707826891,1.01621228055046,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.46593087444579,1.01585788064219,1.11331322361,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.2959859250847,1.01654960820376,1.03776680994727,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.42045767833748,1.00228594531291,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.47549130846681,1.00221063297172,1.13000601569659,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.47805180230382,1.0020199441681,1.13721003217594,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.54110749896514,1.00820963327278,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.57250222991118,1.00844149415595,0.925440574172829,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.48315331890004,1.00828288124878,0.89806716966236,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.64637785294467,0.993797201837543,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.5735296075904,0.993046793405362,0.833267184765171,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.55989878375456,0.99311286782149,0.803228302503133,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.39103949103951,0.990772496752186,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.44836006453678,0.990379411339014,1.13869695486058,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.38836608053873,0.990094093859894,1.14895155953651,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.37037672425358,0.993892750066658,1.1999994404762,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.43231221381826,0.993440525522308,1.15905030759819,0,0,0,REJECTED
T,ADD_M1_M3,H50,A,0,ADD_M1_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.34195444156594,0.993273771507824,1.16351275128258,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.25765722765771,0.999808776054342,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,3.99484714673131,0.99967362297348,1.16807829145643,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.43409390058103,0.999658234062706,0.976723907085983,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.22220258814818,1.00708879717159,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.01841023731771,1.00678448633432,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.3454584973376,1.00708455362629,1.01755362297551,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.56492390391068,0.998785293095594,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.31531219911164,0.99865072276061,0.98755894635628,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.58198165227016,0.998767642879584,0.800000562867359,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.54333748747404,0.98269885445994,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.19674187248149,0.982561533609912,1.03195804269456,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.61193228588298,0.982785634621712,0.920955781219949,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.30650504696726,1.01392607597552,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.12258244711229,1.01376247751335,1.13830934391212,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.41625685103603,1.01427555391121,0.890822129839026,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.20339508113629,0.999764355276784,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.01611910435416,0.999701055488111,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.34721481867244,0.999719659591515,1.04246288030314,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.50955542791885,0.9834688853017,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.17195076690088,0.983309624508621,1.0639826076537,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.59090293671519,0.983481616748383,0.930807924580548,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.57033353747548,0.998817288985736,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.22032504545071,0.998414480115578,1.0706292841781,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.67651158037884,0.998637801871268,0.850811165681026,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.59577861755641,0.995230004940654,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.27973529934901,0.995075208550122,0.948911553277549,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.63735440352103,0.995219699861112,0.800000562867359,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.3430950405042,1.01743007349663,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.13575126829741,1.01690614280267,1.17118110281822,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.50287109067799,1.01795197614773,0.932326302189474,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.45666837144094,1.00181557583087,1.1999994404762,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",2,4.22368031338964,1.00167680700482,1.06160922553967,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",1,3.65818174858401,1.00200718360156,0.863146974148304,0,0,0,REJECTED
T,ADD_M2_M3,H50,A,0,ADD_M2_M3,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,8.35014190759762,0.994137459855269,1.1999994404762,0,0,0,REJECTED
