run_budget,scheme,flow,split,scenario,n,correct_unique_k,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_low95,false_unique_high95,rejected_k,rejected_low95,rejected_high95,ambiguous_k,ambiguous_low95,ambiguous_high95,low_confidence_k,low_confidence_low95,low_confidence_high95,generated_k,generated_low95,generated_high95,not_generated_k,not_generated_low95,not_generated_high95,pruned_k,pruned_low95,pruned_high95,active_k,active_low95,active_high95,truth_in_set_k,truth_in_set_low95,truth_in_set_high95,nonempty_set_k,nonempty_set_low95,nonempty_set_high95,fit_pass_k,fit_pass_low95,fit_pass_high95,truncated_k,truncated_low95,truncated_high95,mean_set_size,mean_candidate_count,mean_profile_evaluations,mean_optimizer_evaluations,mean_forward_calls,mean_wall_clock_s
10,H50,C,T_grammar_out,MID50,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,1.4,10.0,22.0,955.1,956.1,0.3137159
10,H50,C,T_inlib,G001,20,19,0.763868806553258,0.9911185511992047,0,0.0,0.16112515805281938,1,0.008881448800795402,0.23613119344674205,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,19,0.763868806553258,0.9911185511992047,0,0.0,0.16112515805281938,1.0,10.0,20.0,880.1,881.1,0.28809625
10,H50,C,T_inlib,G002,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,1.0,10.0,22.0,874.7,875.7,0.3008587
10,H50,C,T_inlib,G003,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,15,0.531299122381256,0.8881382985923343,5,0.11186170140766569,0.468700877618744,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,16,0.5839825677481064,0.919342337420202,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,1.75,10.0,22.0,837.9,838.9,0.2859877
10,H50,C,T_old_out,ADD_M1_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,1.0,10.0,22.0,683.5,684.5,0.22644859999999997
10,H50,C,T_old_out,ADD_M2_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,8,0.49016247153664183,0.9433178485456247,2,0.05668215145437519,0.5098375284633583,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,1.8,10.0,22.0,686.3,687.3,0.2285136
10,H50,C,T_old_out,DOUBLE_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,1.0,10.0,22.0,900.2,901.2,0.3011955
10,H50,C,T_old_out,MIRROR_M3,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,6,0.31267376973365824,0.8318196702937638,4,0.16818032970623614,0.6873262302663417,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,7,0.39677814746114537,0.8922087325936989,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,10,0.7224672001371107,0.9999999999999999,1.6,10.0,22.0,877.4,878.4,0.290341
10,H50,C,T_reachable,EXT_021,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,0,0.0,0.2775327998628892,10,0.7224672001371107,0.9999999999999999,1.4,10.0,22.0,853.0,854.0,0.283013
10,H50,C,T_reachable,EXT_111,10,0,0.0,0.2775327998628892,0,0.0,0.2775327998628892,7,0.39677814746114537,0.8922087325936989,0,0.0,0.2775327998628892,3,0.10779126740630099,0.6032218525388546,3,0.10779126740630099,0.6032218525388546,7,0.39677814746114537,0.8922087325936989,0,0.0,0.2775327998628892,3,0.10779126740630099,0.6032218525388546,3,0.10779126740630099,0.6032218525388546,10,0.7224672001371107,0.9999999999999999,3,0.10779126740630099,0.6032218525388546,10,0.7224672001371107,0.9999999999999999,1.3,10.0,22.0,847.9,848.9,0.27752980000000005
