run_budget,scheme,flow,split,n,correct_unique_k,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_low95,false_unique_high95,rejected_k,rejected_low95,rejected_high95,ambiguous_k,ambiguous_low95,ambiguous_high95,low_confidence_k,low_confidence_low95,low_confidence_high95,generated_k,generated_low95,generated_high95,not_generated_k,not_generated_low95,not_generated_high95,pruned_k,pruned_low95,pruned_high95,active_k,active_low95,active_high95,truth_in_set_k,truth_in_set_low95,truth_in_set_high95,nonempty_set_k,nonempty_set_low95,nonempty_set_high95,fit_pass_k,fit_pass_low95,fit_pass_high95,truncated_k,truncated_low95,truncated_high95,mean_set_size,mean_candidate_count,mean_profile_evaluations,mean_optimizer_evaluations,mean_forward_calls,mean_wall_clock_s
17,Zin50,B,T_old_out,40,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,1.0,3.0,3.0,152.3,153.3,0.04643405
17,Zin50,B,T_reachable,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,161.85,162.85,0.05097215000000001
17,Zin50,C,T_domain,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,10,0.2992980081982123,0.7007019918017877,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,13.5,23.5,1421.9,1422.9,0.51849035
17,Zin50,C,T_grammar_out,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,12.0,22.0,1143.6,1144.6,0.41023115
17,Zin50,C,T_inlib,60,57,0.8629948352365147,0.9828504978356043,0,0.0,0.06017185214208986,3,0.01714950216439568,0.1370051647634852,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,57,0.8629948352365147,0.9828504978356043,0,0.0,0.06017185214208986,1.0,12.433333333333334,22.433333333333334,1033.6,1034.6,0.3695179666666667
17,Zin50,C,T_old_out,40,39,0.8711863103652591,0.9955731684973186,0,0.0,0.08762160119728664,1,0.0044268315026814095,0.1288136896347409,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,40,0.9123783988027135,1.0000000000000002,40,0.9123783988027135,1.0000000000000002,39,0.8711863103652591,0.9955731684973186,0,0.0,0.08762160119728664,1.0,13.0,23.5,1112.025,1113.025,0.40378247500000003
17,Zin50,C,T_reachable,20,19,0.763868806553258,0.9911185511992047,0,0.0,0.16112515805281938,1,0.008881448800795402,0.23613119344674205,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,19,0.763868806553258,0.9911185511992047,0,0.0,0.16112515805281938,1.0,14.0,25.0,1198.55,1199.55,0.43326824999999997
3,H50,B,T_domain,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,216.0,217.0,0.062018949999999996
3,H50,B,T_grammar_out,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,131.1,132.1,0.0387528
3,H50,B,T_inlib,60,41,0.5576623297382323,0.7869413244763347,0,0.0,0.06017185214208986,1,0.0029481597947862495,0.08855129727590061,0,0.0,0.06017185214208986,18,0.19898166138769108,0.42508707946914487,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,59,0.9114487027240993,0.9970518402052136,0,0.0,0.06017185214208986,1.0,3.0,3.0,119.78333333333333,120.78333333333333,0.03597011666666667
3,H50,B,T_old_out,40,0,0.0,0.08762160119728664,5,0.05459500250945401,0.261121198388511,30,0.5980603857923197,0.858128813609037,0,0.0,0.08762160119728664,5,0.05459500250945401,0.261121198388511,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,10,0.14187118639096302,0.40193961420768026,0,0.0,0.08762160119728664,1.0,3.0,3.0,112.875,113.875,0.0335949
3,H50,B,T_reachable,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,1.0,3.0,3.0,133.3,134.3,0.0393231
3,H50,C,T_domain,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,1.0,3.0,3.0,216.0,217.0,0.061329999999999996
3,H50,C,T_grammar_out,20,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,0,0.0,0.16112515805281938,20,0.8388748419471806,1.0,1.0,3.0,3.0,131.1,132.1,0.0385736
3,H50,C,T_inlib,60,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,1,0.0029481597947862495,0.08855129727590061,0,0.0,0.06017185214208986,59,0.9114487027240993,0.9970518402052136,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,0,0.0,0.06017185214208986,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,60,0.93982814785791,0.9999999999999998,59,0.9114487027240993,0.9970518402052136,60,0.93982814785791,0.9999999999999998,1.0,3.0,3.0,119.78333333333333,120.78333333333333,0.0354095
3,H50,C,T_old_out,40,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,30,0.5980603857923197,0.858128813609037,0,0.0,0.08762160119728664,10,0.14187118639096302,0.40193961420768026,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,0,0.0,0.08762160119728664,40,0.9123783988027135,1.0000000000000002,10,0.14187118639096302,0.40193961420768026,40,0.9123783988027135,1.0000000000000002,1.0,3.0,3.0,112.875,113.875,0.0333807
