method_id,category,nominal_row_count,unique_physical_scenario_count,duplicate_observation_count,effective_denominator,topology_set_accuracy,topology_set_ci_low,topology_set_ci_high,strict_unique_accuracy,strict_ci_low,strict_ci_high,false_unique_numerator,false_unique_denominator,false_unique_rate,ood_recall,ood_ci_low,ood_ci_high,ood_false_accept_rate,ood_fa_ci_low,ood_fa_ci_high,in_domain_false_alarm,in_fa_ci_low,in_fa_ci_high,indeterminate_rate,ind_ci_low,ind_ci_high,coverage,coverage_ci_low,coverage_ci_high,selective_risk,risk_ci_low,risk_ci_high,accepted_count
Stage4A5_1_M3_frozen_adapter_R,in_domain_interior,7,7,0,7,0.857142857142857,0.486872170725681,0.974320375655257,0.285714285714286,0.0822189240040568,0.641065548167381,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.55111512312578e-17,0.354330435066687,0.571428571428571,0.250458364527657,0.84178014474853,0.428571428571429,0.15821985525147,0.749541635472343,0,5.55111512312578e-17,0.561497031755045,6
Stage4A5_1_M3_frozen_adapter_R,in_domain_boundary,7,7,0,7,1,0.645669564933313,1,0.428571428571429,0.15821985525147,0.749541635472343,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.55111512312578e-17,0.354330435066687,0.571428571428571,0.250458364527657,0.84178014474853,0.428571428571429,0.15821985525147,0.749541635472343,0,5.55111512312578e-17,0.561497031755045,7
Stage4A5_1_M3_frozen_adapter_R,out_of_domain_near,7,7,0,7,0.714285714285714,0.358934451832619,0.917781075995943,0.285714285714286,0.0822189240040568,0.641065548167381,2,7,0.285714285714286,0.285714285714286,0.0822189240040568,0.641065548167381,0,5.55111512312578e-17,0.354330435066687,NaN,NaN,NaN,0.714285714285714,0.358934451832619,0.917781075995943,0.285714285714286,0.0822189240040568,0.641065548167381,0,0,0.657619772493347,5
Stage4A5_1_M3_frozen_adapter_R,out_of_domain_medium,7,7,0,7,0.571428571428571,0.250458364527657,0.84178014474853,0.428571428571429,0.15821985525147,0.749541635472343,3,7,0.428571428571429,0,5.55111512312578e-17,0.354330435066687,0,5.55111512312578e-17,0.354330435066687,NaN,NaN,NaN,1,0.645669564933313,1,0,5.55111512312578e-17,0.354330435066687,NaN,NaN,NaN,4
Stage4A5_1_M3_frozen_adapter_R,out_of_domain_far,7,7,0,7,0.571428571428571,0.250458364527657,0.84178014474853,0.142857142857143,0.0256796243447436,0.513127829274319,1,7,0.142857142857143,0,5.55111512312578e-17,0.354330435066687,0,5.55111512312578e-17,0.354330435066687,NaN,NaN,NaN,1,0.645669564933313,1,0,5.55111512312578e-17,0.354330435066687,NaN,NaN,NaN,4
