library,candidate_count,candidate_order,topology_id,pattern,physical_signature,is_in_candidate_library,selected_for_final_holdout,node_count,branch_count,grammar_family
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G008,"[0,1,3]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,9,4,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G009,"[0,2,0]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;",0,0,7,2,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G010,"[0,2,1]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;3,15,1,50;",0,0,8,3,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G011,"[0,2,2]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,0,9,4,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G012,"[0,2,3]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G013,"[0,3,0]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;2,15,1,50;",0,1,8,3,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G014,"[0,3,1]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G015,"[0,3,2]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G018,"[1,0,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;3,15,1,50;3,15,1,50;",0,0,8,3,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G019,"[1,0,3]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,9,4,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G021,"[1,1,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;3,15,1,50;",0,0,8,3,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G022,"[1,1,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,0,9,4,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G023,"[1,1,3]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G024,"[1,2,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;",0,0,8,3,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G025,"[1,2,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;",0,0,9,4,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G026,"[1,2,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G027,"[1,3,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;2,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G028,"[1,3,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G029,"[2,0,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;",0,0,7,2,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G030,"[2,0,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;3,15,1,50;",0,0,8,3,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G031,"[2,0,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;3,15,1,50;3,15,1,50;",0,0,9,4,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G032,"[2,0,3]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G033,"[2,1,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;",0,0,8,3,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G034,"[2,1,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;3,15,1,50;",0,0,9,4,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G035,"[2,1,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,1,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G036,"[2,2,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;2,15,1,50;",0,0,9,4,other_radial_count_pattern
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G037,"[2,2,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;",0,1,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G038,"[2,3,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;2,15,1,50;2,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G039,"[3,0,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;",0,1,8,3,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G040,"[3,0,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;3,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G041,"[3,0,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G042,"[3,1,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;2,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G043,"[3,1,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;2,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_medium,7,"G001,G002,G003,G004,G005,G006,G007",G044,"[3,2,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;2,15,1,50;2,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G004,"[0,0,3]","M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;3,15,1,50;3,15,1,50;",0,0,8,3,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G008,"[0,1,3]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,9,4,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G012,"[0,2,3]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G013,"[0,3,0]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;2,15,1,50;",0,1,8,3,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G014,"[0,3,1]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G015,"[0,3,2]","M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G019,"[1,0,3]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,9,4,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G023,"[1,1,3]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G026,"[1,2,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G027,"[1,3,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;2,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G028,"[1,3,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;2,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G032,"[2,0,3]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;3,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G035,"[2,1,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;3,15,1,50;3,15,1,50;",0,1,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G037,"[2,2,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;2,15,1,50;3,15,1,50;",0,1,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G038,"[2,3,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;2,15,1,50;2,15,1,50;2,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G039,"[3,0,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;",0,1,8,3,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G040,"[3,0,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;3,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G041,"[3,0,2]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;3,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G042,"[3,1,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;2,15,1,50;",0,1,9,4,three_or_more_at_one_node
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G043,"[3,1,1]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;2,15,1,50;3,15,1,50;",0,0,10,5,five_branch_total
scale_large,23,"G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023",G044,"[3,2,0]","M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;1,15,1,50;1,15,1,50;2,15,1,50;2,15,1,50;",0,0,10,5,five_branch_total
