library,truth_signature,truth_pattern,seed,true_main_scale,frequency_count,frequency_min_hz,frequency_max_hz,source_impedance_ohm,receiver_impedance_ohm,fixed_parameter_nearest_candidate,fixed_parameter_rms_distance,fixed_parameter_relative_distance,optimized_pair_nearest_candidate,optimized_pair_rms_distance,optimized_pair_relative_distance,optimized_truth_main_scale,optimized_truth_load_scale,optimized_candidate_main_scale,optimized_candidate_load_scale,same_parameter_numerical_equivalence,numerical_equivalence_tolerance,optimization_grid_count
scale_small,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;","[0,0,1]",560100001,0.996604030433735,61,2000000,30000000,50,50,G003,1.15405461155899e-16,4.19888937052088e-16,G003,8.22294594443606e-17,2.99182031548908e-16,1,1.2,1,1.2,1,1e-12,45
scale_medium,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;3,15,1,50;","[0,0,2]",560200001,0.990563310713345,61,2000000,30000000,50,50,G006,0.0527617480574878,0.232433833885279,G006,0.0416648971405116,0.183548349653865,1.1,0.9,1.1,1.2,0,1e-12,45
scale_large,"M=20,20,20,20,|T=0,0,0,0,|B=3,15,1,50;3,15,1,50;3,15,1,50;","[0,0,3]",560300001,1.00366196048363,61,2000000,30000000,50,50,G003,0.0442784159893407,0.227362997578596,G018,0.0405788437455241,0.208366251278656,1.1,1.1,1.1,1.2,0,1e-12,45
