method_id,category,metric_name,numerator,denominator,rate,ci_low,ci_high,evaluable_count,definition_version
W_GLRT_compatible,parameter_out,false_unique_unconditional,0,210,0,0,0.0179640507592832,210,stage4a7_1_independent_scenario_metrics_v1
W_GLRT_compatible,parameter_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
W_GLRT_compatible,parameter_out,parameter_ood_false_acceptance,177,210,0.842857142857143,0.787532454788261,0.885863624691088,210,stage4a7_1_independent_scenario_metrics_v1
W_GLRT_compatible,parameter_out,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
W_GLRT_compatible,parameter_out,average_candidate_set_size,290,210,1.38095238095238,NaN,NaN,210,stage4a7_1_independent_scenario_metrics_v1
C_set,all,topology_set_accuracy,357,427,0.836065573770492,0.797983128298436,0.868155178784594,427,stage4a7_1_independent_scenario_metrics_v1
C_set,all,accepted_coverage,446,500,0.892,0.861745326715193,0.91627719036295,500,stage4a7_1_independent_scenario_metrics_v1
C_set,all,topology_selective_risk,17,374,0.0454545454545455,0.0285704896799478,0.0715811954707595,374,stage4a7_1_independent_scenario_metrics_v1
C_set,all,unique_output_precision,36,51,0.705882352941177,0.570009244243136,0.812912735798645,51,stage4a7_1_independent_scenario_metrics_v1
C_set,all,singleton_rate,51,500,0.102,0.0784343521031695,0.131634622904226,500,stage4a7_1_independent_scenario_metrics_v1
C_set,all,ambiguous_set_rate,394,500,0.788,0.750047884182445,0.821560495711702,500,stage4a7_1_independent_scenario_metrics_v1
C_set,all,equivalence_class_rate,1,500,0.002,0.000353136394559275,0.0112407067051468,500,stage4a7_1_independent_scenario_metrics_v1
C_set,all,rejection_rate,54,500,0.108,0.0837228096370504,0.138254673284807,500,stage4a7_1_independent_scenario_metrics_v1
C_set,all,false_unique_unconditional,0,427,0,0,0.00891617726671204,427,stage4a7_1_independent_scenario_metrics_v1
C_set,all,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set,all,parameter_ood_false_acceptance,159,210,0.757142857142857,0.694864845766011,0.810182213843501,210,stage4a7_1_independent_scenario_metrics_v1
C_set,all,structure_ood_false_acceptance,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set,all,average_candidate_set_size,2468,500,4.936,NaN,NaN,500,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,topology_set_accuracy,200,210,0.952380952380952,0.914577132446397,0.973931583533299,210,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,accepted_coverage,208,210,0.990476190476191,0.965946171975922,0.997384330612591,210,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,topology_selective_risk,8,208,0.0384615384615385,0.0196156693553554,0.0740461612001462,208,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,unique_output_precision,28,35,0.8,0.641083869343344,0.899575535262014,35,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,singleton_rate,35,210,0.166666666666667,0.122346996335553,0.222962370837302,210,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,ambiguous_set_rate,172,210,0.819047619047619,0.761400184590254,0.865232278258585,210,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,equivalence_class_rate,1,210,0.00476190476190476,0.00084108827359458,0.0264756858117907,210,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,rejection_rate,2,210,0.00952380952380952,0.00261566938740944,0.0340538280240779,210,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,false_unique_unconditional,0,210,0,0,0.0179640507592832,210,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,in_domain_interior,average_candidate_set_size,1094,210,5.20952380952381,NaN,NaN,210,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,topology_set_accuracy,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,accepted_coverage,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,topology_selective_risk,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,singleton_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,ambiguous_set_rate,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,equivalence_class_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,rejection_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,false_unique_unconditional,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,symmetry_preserving_nominal,average_candidate_set_size,46,7,6.57142857142857,NaN,NaN,7,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,topology_set_accuracy,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,accepted_coverage,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,topology_selective_risk,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,singleton_rate,0,73,0,0,0.0499920079557311,73,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,ambiguous_set_rate,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,equivalence_class_rate,0,73,0,0,0.0499920079557311,73,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,rejection_rate,1,73,0.0136986301369863,0.00242225146648386,0.0735973727096382,73,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,false_unique_unconditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,structure_ood_false_acceptance,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set,structure_out,average_candidate_set_size,444,73,6.08219178082192,NaN,NaN,73,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,topology_set_accuracy,150,210,0.714285714285714,0.649765433471085,0.771107116203508,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,accepted_coverage,159,210,0.757142857142857,0.694864845766011,0.810182213843501,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,topology_selective_risk,9,159,0.0566037735849057,0.0300619781196325,0.104065159888532,159,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,unique_output_precision,8,16,0.5,0.27999563610326,0.72000436389674,16,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,singleton_rate,16,210,0.0761904761904762,0.0474393877162534,0.120168236260663,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,ambiguous_set_rate,143,210,0.680952380952381,0.615144819566316,0.740258666825563,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,equivalence_class_rate,0,210,0,0,0.0179640507592832,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,rejection_rate,51,210,0.242857142857143,0.189817786156499,0.305135154233989,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,false_unique_unconditional,0,210,0,0,0.0179640507592832,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,parameter_ood_false_acceptance,159,210,0.757142857142857,0.694864845766011,0.810182213843501,210,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set,parameter_out,average_candidate_set_size,884,210,4.20952380952381,NaN,NaN,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,topology_set_accuracy,357,427,0.836065573770492,0.797983128298436,0.868155178784594,427,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,accepted_coverage,446,500,0.892,0.861745326715193,0.91627719036295,500,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,topology_selective_risk,17,374,0.0454545454545455,0.0285704896799478,0.0715811954707595,374,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,unique_output_precision,36,51,0.705882352941177,0.570009244243136,0.812912735798645,51,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,singleton_rate,51,500,0.102,0.0784343521031695,0.131634622904226,500,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,ambiguous_set_rate,394,500,0.788,0.750047884182445,0.821560495711702,500,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,equivalence_class_rate,1,500,0.002,0.000353136394559275,0.0112407067051468,500,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,rejection_rate,54,500,0.108,0.0837228096370504,0.138254673284807,500,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,false_unique_unconditional,0,427,0,0,0.00891617726671204,427,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,parameter_ood_false_acceptance,159,210,0.757142857142857,0.694864845766011,0.810182213843501,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,structure_ood_false_acceptance,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,all,average_candidate_set_size,2468,500,4.936,NaN,NaN,500,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,topology_set_accuracy,200,210,0.952380952380952,0.914577132446397,0.973931583533299,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,accepted_coverage,208,210,0.990476190476191,0.965946171975922,0.997384330612591,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,topology_selective_risk,8,208,0.0384615384615385,0.0196156693553554,0.0740461612001462,208,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,unique_output_precision,28,35,0.8,0.641083869343344,0.899575535262014,35,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,singleton_rate,35,210,0.166666666666667,0.122346996335553,0.222962370837302,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,ambiguous_set_rate,172,210,0.819047619047619,0.761400184590254,0.865232278258585,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,equivalence_class_rate,1,210,0.00476190476190476,0.00084108827359458,0.0264756858117907,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,rejection_rate,2,210,0.00952380952380952,0.00261566938740944,0.0340538280240779,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,false_unique_unconditional,0,210,0,0,0.0179640507592832,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,in_domain_interior,average_candidate_set_size,1094,210,5.20952380952381,NaN,NaN,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,topology_set_accuracy,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,accepted_coverage,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,topology_selective_risk,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,singleton_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,ambiguous_set_rate,7,7,1,0.645669564933313,1,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,equivalence_class_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,rejection_rate,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,false_unique_unconditional,0,7,0,5.55111512312578e-17,0.354330435066687,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,false_unique_conditional,0,4,0,0,0.489890836454597,4,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,symmetry_preserving_nominal,average_candidate_set_size,46,7,6.57142857142857,NaN,NaN,7,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,topology_set_accuracy,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,accepted_coverage,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,topology_selective_risk,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,unique_output_precision,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,singleton_rate,0,73,0,0,0.0499920079557311,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,ambiguous_set_rate,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,equivalence_class_rate,0,73,0,0,0.0499920079557311,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,rejection_rate,1,73,0.0136986301369863,0.00242225146648386,0.0735973727096382,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,false_unique_unconditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,parameter_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,structure_ood_false_acceptance,72,73,0.986301369863014,0.926402627290362,0.997577748533516,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,structure_out,average_candidate_set_size,444,73,6.08219178082192,NaN,NaN,73,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,topology_set_accuracy,150,210,0.714285714285714,0.649765433471085,0.771107116203508,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,accepted_coverage,159,210,0.757142857142857,0.694864845766011,0.810182213843501,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,topology_selective_risk,9,159,0.0566037735849057,0.0300619781196325,0.104065159888532,159,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,unique_output_precision,8,16,0.5,0.27999563610326,0.72000436389674,16,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,singleton_rate,16,210,0.0761904761904762,0.0474393877162534,0.120168236260663,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,ambiguous_set_rate,143,210,0.680952380952381,0.615144819566316,0.740258666825563,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,equivalence_class_rate,0,210,0,0,0.0179640507592832,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,rejection_rate,51,210,0.242857142857143,0.189817786156499,0.305135154233989,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,false_unique_unconditional,0,210,0,0,0.0179640507592832,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,false_unique_conditional,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,parameter_ood_false_acceptance,159,210,0.757142857142857,0.694864845766011,0.810182213843501,210,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,structure_ood_false_acceptance,0,0,NaN,NaN,NaN,0,stage4a7_1_independent_scenario_metrics_v1
C_set_plus_I,parameter_out,average_candidate_set_size,884,210,4.20952380952381,NaN,NaN,210,stage4a7_1_independent_scenario_metrics_v1
