sample_id,method_id,decision,decision_reason,ranked_candidates,accepted_candidate_set,accepted_candidate_count,best_topology_id,best_residual,second_residual,noise_whitened_residual,margin,rho,stability,p_values,indistinguishability_component_count,calibration_hash,candidate_generation_hash,compatibility_hash
stage4a7_1_pilot_0001,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.153782401118666,0.216981039292679,NaN,0.0631986381740132,0.708736586474382,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0001,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.153782401118666,0.216981039292679,NaN,0.0631986381740132,0.708736586474382,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0001,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.153782401118666,0.216981039292679,1442590.64052315,0.0631986381740132,0.708736586474382,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0001,C_set,unique_topology,class-conditional empirical calibration set,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.153782401118666,0.216981039292679,NaN,0.0631986381740132,0.708736586474382,1,G001:0.60396039603960394;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0001,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.153782401118666,0.216981039292679,NaN,0.0631986381740132,0.708736586474382,1,G001:0.60396039603960394;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0002,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.157408546113671,0.220056895314949,NaN,0.0626483492012777,0.715308401891567,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0002,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.157408546113671,0.220056895314949,NaN,0.0626483492012777,0.715308401891567,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0002,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.157408546113671,0.220056895314949,1511424.47376681,0.0626483492012777,0.715308401891567,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0002,C_set,unique_topology,class-conditional empirical calibration set,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.157408546113671,0.220056895314949,NaN,0.0626483492012777,0.715308401891567,1,G001:0.60396039603960394;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0002,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.157408546113671,0.220056895314949,NaN,0.0626483492012777,0.715308401891567,1,G001:0.60396039603960394;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0003,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.107474924813519,0.199015577930086,NaN,0.0915406531165679,0.540032724728383,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0003,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.107474924813519,0.199015577930086,NaN,0.0915406531165679,0.540032724728383,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0003,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.107474924813519,0.199015577930086,704602.42728396,0.0915406531165679,0.540032724728383,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0003,C_set,unique_topology,class-conditional empirical calibration set,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.107474924813519,0.199015577930086,NaN,0.0915406531165679,0.540032724728383,1,G001:0.7722772277227723;G002:0.0099009900990099011;G003:0.039603960396039604;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0003,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G003,G002,G005,G004,G007,G006","G001",1,G001,0.107474924813519,0.199015577930086,NaN,0.0915406531165679,0.540032724728383,1,G001:0.7722772277227723;G002:0.0099009900990099011;G003:0.039603960396039604;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0004,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.187497432162514,0.224485795596558,NaN,0.0369883634340443,0.835230717664852,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0004,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.187497432162514,0.224485795596558,NaN,0.0369883634340443,0.835230717664852,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0004,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.187497432162514,0.224485795596558,2144472.51111972,0.0369883634340443,0.835230717664852,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0004,C_set,unique_topology,class-conditional empirical calibration set,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.187497432162514,0.224485795596558,NaN,0.0369883634340443,0.835230717664852,1,G001:0.45544554455445546;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0004,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.187497432162514,0.224485795596558,NaN,0.0369883634340443,0.835230717664852,1,G001:0.45544554455445546;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0005,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.255508733930139,0.27325792476431,NaN,0.0177491908341719,0.935046016138724,0.866666666666667,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0005,M3_frozen,reject_model_mismatch,best full-band residual exceeds calibration threshold,"G001,G005,G002,G003,G007,G004,G006","",0,G001,0.255508733930139,0.27325792476431,NaN,0.0177491908341719,0.935046016138724,0.866666666666667,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0005,W_GLRT_compatible,reject_model_mismatch,weighted residual exceeds independent calibration threshold,"G001,G005,G002,G003,G007,G004,G006","",0,G001,0.255508733930139,0.27325792476431,3982367.49998952,0.0177491908341719,0.935046016138724,0.866666666666667,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0005,C_set,unique_topology,class-conditional empirical calibration set,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.255508733930139,0.27325792476431,NaN,0.0177491908341719,0.935046016138724,0.866666666666667,G001:0.15841584158415842;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0005,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.255508733930139,0.27325792476431,NaN,0.0177491908341719,0.935046016138724,0.866666666666667,G001:0.15841584158415842;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0006,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.265650595969611,0.267009278214789,NaN,0.00135868224517821,0.994911479274214,0.5,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0006,M3_frozen,reject_model_mismatch,best full-band residual exceeds calibration threshold,"G001,G005,G002,G003,G007,G004,G006","",0,G001,0.265650595969611,0.267009278214789,NaN,0.00135868224517821,0.994911479274214,0.5,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0006,W_GLRT_compatible,reject_model_mismatch,weighted residual exceeds independent calibration threshold,"G001,G005,G002,G003,G007,G004,G006","",0,G001,0.265650595969611,0.267009278214789,4304784.58747957,0.00135868224517821,0.994911479274214,0.5,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0006,C_set,unique_topology,class-conditional empirical calibration set,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.265650595969611,0.267009278214789,NaN,0.00135868224517821,0.994911479274214,0.5,G001:0.11881188118811881;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0006,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.265650595969611,0.267009278214789,NaN,0.00135868224517821,0.994911479274214,0.5,G001:0.11881188118811881;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0007,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.146656724737648,0.214734790633666,NaN,0.0680780658960182,0.682966762415127,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0007,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.146656724737648,0.214734790633666,NaN,0.0680780658960182,0.682966762415127,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0007,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.146656724737648,0.214734790633666,1311999.88955724,0.0680780658960182,0.682966762415127,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0007,C_set,unique_topology,class-conditional empirical calibration set,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.146656724737648,0.214734790633666,NaN,0.0680780658960182,0.682966762415127,1,G001:0.64356435643564358;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0007,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.146656724737648,0.214734790633666,NaN,0.0680780658960182,0.682966762415127,1,G001:0.64356435643564358;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0008,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.198669156953875,0.244040861173041,NaN,0.0453717042191665,0.814081527159466,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0008,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.198669156953875,0.244040861173041,NaN,0.0453717042191665,0.814081527159466,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0008,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.198669156953875,0.244040861173041,2407635.46941056,0.0453717042191665,0.814081527159466,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0008,C_set,unique_topology,class-conditional empirical calibration set,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.198669156953875,0.244040861173041,NaN,0.0453717042191665,0.814081527159466,1,G001:0.40594059405940597;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0008,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G002,G005,G003,G004,G007,G006","G001",1,G001,0.198669156953875,0.244040861173041,NaN,0.0453717042191665,0.814081527159466,1,G001:0.40594059405940597;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0009,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.251744858066421,0.266731198557464,NaN,0.0149863404910431,0.943814819664756,0.9,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0009,M3_frozen,reject_model_mismatch,best full-band residual exceeds calibration threshold,"G001,G005,G002,G003,G007,G004,G006","",0,G001,0.251744858066421,0.266731198557464,NaN,0.0149863404910431,0.943814819664756,0.9,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0009,W_GLRT_compatible,reject_model_mismatch,weighted residual exceeds independent calibration threshold,"G001,G005,G002,G003,G007,G004,G006","",0,G001,0.251744858066421,0.266731198557464,3865903.88733583,0.0149863404910431,0.943814819664756,0.9,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0009,C_set,unique_topology,class-conditional empirical calibration set,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.251744858066421,0.266731198557464,NaN,0.0149863404910431,0.943814819664756,0.9,G001:0.18811881188118812;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0009,C_set_plus_I,unique_topology,empirical candidate set with calibrated residual-indistinguishability audit,"G001,G005,G002,G003,G007,G004,G006","G001",1,G001,0.251744858066421,0.266731198557464,NaN,0.0149863404910431,0.943814819664756,0.9,G001:0.18811881188118812;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,1,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0010,M0_min_residual,unique_topology,minimum exact composite residual; no rejection,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.192074249533744,0.238096387036206,NaN,0.0460221375024618,0.806707955227098,1,,NaN,not_applicable,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0010,M3_frozen,unique_topology,singleton baseline class passed all frozen rules,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.192074249533744,0.238096387036206,NaN,0.0460221375024618,0.806707955227098,1,,NaN,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0010,W_GLRT_compatible,unique_topology,GLRT-compatible weighted residual rank under explicit frozen covariance scale,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.192074249533744,0.238096387036206,2250443.55737101,0.0460221375024618,0.806707955227098,1,,NaN,443d32718afabef1e2ec14d3a87dd7bcc9205bb54979d13946adf4dd190daeb8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0010,C_set,unique_topology,class-conditional empirical calibration set,"G001,G005,G002,G003,G004,G007,G006","G001",1,G001,0.192074249533744,0.238096387036206,NaN,0.0460221375024618,0.806707955227098,1,G001:0.44554455445544555;G002:0.0099009900990099011;G003:0.0099009900990099011;G004:0.0099009900990099011;G005:0.0099009900990099011;G006:0.0099009900990099011;G007:0.0099009900990099011,NaN,aebc22fea851a881664e4192070369e2535c0ef2e4db1c33e21533705a8fcb20,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
