candidate_id,canonical_graph_key,generation_route,prior_cost,forward_model_compatible,scored_library_included,compatibility_reason,scientific_hash
ENWL13E_106,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--37[line],35--38[line],36--39[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_107,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--37[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_108,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--38[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_109,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--37[line],35--38[line],36--39[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_110,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--37[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_111,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--38[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_112,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],34--36[line],35--37[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_113,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],34--36[line],35--38[line],36--39[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_114,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],34--36[line],35--38[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_115,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],34--36[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_116,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--37[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_117,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--38[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_118,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--36[line],35--37[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_119,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--36[line],35--38[line],36--39[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_120,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--36[line],35--38[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_121,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--36[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_122,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--37[line],35--38[line],36--37[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_123,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--37[line],35--38[line],36--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_124,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--37[line],36--38[line],36--39[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_125,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--37[line],36--38[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_126,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--38[line],36--37[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_127,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--38[line],36--38[line],36--39[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_128,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--38[line],36--38[line],37--38[line],37--39[line]",engineering_edge_universe,4.2,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_129,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--37[line],35--38[line],36--39[line],37--39[line]",engineering_edge_universe,5,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_130,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--37[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,5,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13E_131,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--36[line],35--38[line],36--39[line],37--38[line],37--39[line]",engineering_edge_universe,5,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13K_001,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line]",optimization_topk_lazy_best_first,1,1,1,stable_single_path_first_level_branch,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13K_002,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],36--37[line],36--38[line],37--39[line]",optimization_topk_lazy_best_first,1.8,0,0,not_checked,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13K_003,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--37[line],36--38[line],37--39[line]",optimization_topk_lazy_best_first,1.8,1,1,stable_single_path_first_level_branch,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13K_004,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line]",optimization_topk_lazy_best_first,1.8,1,1,stable_single_path_first_level_branch,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13K_005,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line]",optimization_topk_lazy_best_first,1.8,1,1,stable_single_path_first_level_branch,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13K_006,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line]",optimization_topk_lazy_best_first,1.8,1,1,stable_single_path_first_level_branch,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
ENWL13K_007,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--37[line],37--39[line]",optimization_topk_lazy_best_first,1.8,1,1,stable_single_path_first_level_branch,291bc432a3363a3c39d7b58362e891ed0fe4b68e98257d70f61a781ac722c002
