sample_id,split,scheme,flow,budget,truth_id,candidate_id,signature,rank,distance,fit_main_scale,fit_load_scale,generated,truth_candidate,in_candidate_set
T_inlib_G001_001,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.06604730400494,1.01999447654713,1.1999994404762,0,1,1
T_inlib_G001_004,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.04065362350332,1.00033807986769,1.1999994404762,0,0,0
T_inlib_G001_004,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.06192674926587,1.00052760590602,1.1999994404762,0,1,1
T_inlib_G001_004,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.23810098433934,1.00073800166638,1.1999994404762,0,0,0
T_inlib_G001_004,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.04065362350332,1.00033807986769,1.1999994404762,0,0,0
T_inlib_G001_005,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.13617113784124,0.987100106095216,1.1999994404762,0,1,1
T_inlib_G001_005,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.24250304430842,0.987686495549367,1.1999994404762,0,0,0
T_inlib_G001_005,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.05996286559153,0.987055179314833,1.1999994404762,0,0,0
T_inlib_G001_005,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.13617113784124,0.987100106095216,1.1999994404762,0,1,1
T_inlib_G001_005,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.24250304430842,0.987686495549367,1.1999994404762,0,0,0
T_inlib_G001_005,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.05996286559153,0.987055179314833,1.1999994404762,0,0,0
T_inlib_G001_006,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.38661268045115,1.01091861141597,1.1999994404762,0,1,1
T_inlib_G001_006,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.10943940815257,1.01138731378084,1.1999994404762,0,0,0
T_inlib_G001_006,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.79827554304731,1.01121635123207,1.1999994404762,0,0,0
T_inlib_G001_006,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.38661268045115,1.01091861141597,1.1999994404762,0,1,1
T_inlib_G001_006,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.10943940815257,1.01138731378084,1.1999994404762,0,0,0
T_inlib_G001_006,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.79827554304731,1.01121635123207,1.1999994404762,0,0,0
T_inlib_G001_007,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.24041272897787,1.00929603103013,1.1999994404762,0,1,1
T_inlib_G001_007,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.22163076431467,1.00917131317488,1.1999994404762,0,0,0
T_inlib_G001_007,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.01225794592421,1.00943546972472,1.1999994404762,0,0,0
T_inlib_G001_007,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.24041272897787,1.00929603103013,1.1999994404762,0,1,1
T_inlib_G001_007,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.22163076431467,1.00917131317488,1.1999994404762,0,0,0
T_inlib_G001_007,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.01225794592421,1.00943546972472,1.1999994404762,0,0,0
T_inlib_G001_008,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.09822438522686,1.01150023394698,1.1999994404762,0,1,1
T_inlib_G001_008,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.80603845680244,1.01163699614509,1.1999994404762,0,0,0
T_inlib_G001_008,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.65412818858565,1.01120686329256,1.1999994404762,0,0,0
T_inlib_G001_008,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.09822438522686,1.01150023394698,1.1999994404762,0,1,1
T_inlib_G001_008,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.80603845680244,1.01163699614509,1.1999994404762,0,0,0
T_inlib_G001_008,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.65412818858565,1.01120686329256,1.1999994404762,0,0,0
T_inlib_G001_009,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.04717779544829,0.99886636052915,1.1999994404762,0,1,1
T_inlib_G001_009,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.95264045351107,0.999094757859078,1.1999994404762,0,0,0
T_inlib_G001_009,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.72742047292067,0.999096241156662,1.1999994404762,0,0,0
T_inlib_G001_009,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.04717779544829,0.99886636052915,1.1999994404762,0,1,1
T_inlib_G001_009,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.95264045351107,0.999094757859078,1.1999994404762,0,0,0
T_inlib_G001_009,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.72742047292067,0.999096241156662,1.1999994404762,0,0,0
T_inlib_G001_010,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.19665786613394,0.994215995113727,1.1999994404762,0,1,1
T_inlib_G001_010,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.00606167872268,0.994602272277881,1.1999994404762,0,0,0
T_inlib_G001_010,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.89821477069261,0.994723192861803,1.1999994404762,0,0,0
T_inlib_G001_010,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.19665786613394,0.994215995113727,1.1999994404762,0,1,1
T_inlib_G001_010,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.00606167872268,0.994602272277881,1.1999994404762,0,0,0
T_inlib_G001_010,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.89821477069261,0.994723192861803,1.1999994404762,0,0,0
T_inlib_G001_011,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.29454640425795,0.981214641629548,1.1999994404762,0,1,1
T_inlib_G001_011,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.10027881097985,0.981048694672407,1.1999994404762,0,0,0
T_inlib_G001_011,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.00074597877093,0.980897492354281,1.1999994404762,0,0,0
T_inlib_G001_011,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.29454640425795,0.981214641629548,1.1999994404762,0,1,1
T_inlib_G001_011,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.10027881097985,0.981048694672407,1.1999994404762,0,0,0
T_inlib_G001_011,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.00074597877093,0.980897492354281,1.1999994404762,0,0,0
T_inlib_G001_012,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.35685048945439,1.01156417994756,1.1999994404762,0,1,1
T_inlib_G001_012,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.2645701702414,1.01182735728438,1.1999994404762,0,0,0
T_inlib_G001_012,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.09301726845253,1.01191209746546,1.1999994404762,0,0,0
T_inlib_G001_012,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.35685048945439,1.01156417994756,1.1999994404762,0,1,1
T_inlib_G001_012,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.2645701702414,1.01182735728438,1.1999994404762,0,0,0
T_inlib_G001_012,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,6.09301726845253,1.01191209746546,1.1999994404762,0,0,0
T_inlib_G001_013,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.13039005396571,1.01813010262602,1.1999994404762,0,1,1
T_inlib_G001_013,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.03167365683718,1.0185120754501,1.1999994404762,0,0,0
T_inlib_G001_013,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.92595773778836,1.01837959373723,1.1999994404762,0,0,0
T_inlib_G001_013,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.13039005396571,1.01813010262602,1.1999994404762,0,1,1
T_inlib_G001_013,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.03167365683718,1.0185120754501,1.1999994404762,0,0,0
T_inlib_G001_013,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.92595773778836,1.01837959373723,1.1999994404762,0,0,0
T_inlib_G001_014,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.12353402539657,0.992348663504044,1.1999994404762,0,1,1
T_inlib_G001_014,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.23855076820807,0.992705090055434,1.1999994404762,0,0,0
T_inlib_G001_014,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.94704598363589,0.992666772802241,1.1999994404762,0,0,0
T_inlib_G001_014,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.12353402539657,0.992348663504044,1.1999994404762,0,1,1
T_inlib_G001_014,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.23855076820807,0.992705090055434,1.1999994404762,0,0,0
T_inlib_G001_014,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.94704598363589,0.992666772802241,1.1999994404762,0,0,0
T_inlib_G001_015,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.13409150257632,1.01110994835514,1.1999994404762,0,1,1
T_inlib_G001_015,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.03588270002571,1.01156930295209,1.1999994404762,0,0,0
T_inlib_G001_015,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.71114786157921,1.01120318069942,1.1999994404762,0,0,0
T_inlib_G001_015,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.13409150257632,1.01110994835514,1.1999994404762,0,1,1
T_inlib_G001_015,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.03588270002571,1.01156930295209,1.1999994404762,0,0,0
T_inlib_G001_015,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.71114786157921,1.01120318069942,1.1999994404762,0,0,0
T_inlib_G001_016,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,0.913249936016406,0.980269571232176,1.1999994404762,0,1,1
T_inlib_G001_016,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.32292855088776,0.979984310848489,1.1999994404762,0,0,0
T_inlib_G001_016,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.94684146822243,0.98012770935629,1.1999994404762,0,0,0
T_inlib_G001_016,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,0.913249936016406,0.980269571232176,1.1999994404762,0,1,1
T_inlib_G001_016,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.32292855088776,0.979984310848489,1.1999994404762,0,0,0
T_inlib_G001_016,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.94684146822243,0.98012770935629,1.1999994404762,0,0,0
T_inlib_G001_017,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.1818431740726,1.00473093426002,1.1999994404762,0,1,1
T_inlib_G001_017,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.11142544768567,1.00438838744415,1.1999994404762,0,0,0
T_inlib_G001_017,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.77944399499463,1.0045845730587,1.1999994404762,0,0,0
T_inlib_G001_017,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.1818431740726,1.00473093426002,1.1999994404762,0,1,1
T_inlib_G001_017,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.11142544768567,1.00438838744415,1.1999994404762,0,0,0
T_inlib_G001_017,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.77944399499463,1.0045845730587,1.1999994404762,0,0,0
T_inlib_G001_018,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.23666378619442,1.01758800262743,1.1999994404762,0,1,1
T_inlib_G001_018,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.14091632318723,1.01779744941341,1.1999994404762,0,0,0
T_inlib_G001_018,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.90950244428957,1.01739773550138,1.1999994404762,0,0,0
T_inlib_G001_018,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.23666378619442,1.01758800262743,1.1999994404762,0,1,1
T_inlib_G001_018,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,6.14091632318723,1.01779744941341,1.1999994404762,0,0,0
T_inlib_G001_018,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.90950244428957,1.01739773550138,1.1999994404762,0,0,0
T_inlib_G001_019,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,0.974048494161956,1.01659627689185,1.1999994404762,0,1,1
T_inlib_G001_019,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.98403155703813,1.01738114057175,1.1999994404762,0,0,0
T_inlib_G001_019,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.80610698309283,1.01663017380801,1.1999994404762,0,0,0
T_inlib_G001_019,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,0.974048494161956,1.01659627689185,1.1999994404762,0,1,1
T_inlib_G001_019,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.98403155703813,1.01738114057175,1.1999994404762,0,0,0
T_inlib_G001_019,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.80610698309283,1.01663017380801,1.1999994404762,0,0,0
T_inlib_G001_020,T_inlib,H50,B,0,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.14625883149789,1.00415345679166,1.1999994404762,0,1,1
T_inlib_G001_020,T_inlib,H50,B,0,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.98273264928479,1.00412773969762,1.1999994404762,0,0,0
T_inlib_G001_020,T_inlib,H50,B,0,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.79011435240518,1.00405000660817,1.1999994404762,0,0,0
T_inlib_G001_020,T_inlib,H50,C,3,G001,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",1,1.14625883149789,1.00415345679166,1.1999994404762,0,1,1
T_inlib_G001_020,T_inlib,H50,C,3,G001,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",3,5.98273264928479,1.00412773969762,1.1999994404762,0,0,0
T_inlib_G001_020,T_inlib,H50,C,3,G001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,5.79011435240518,1.00405000660817,1.1999994404762,0,0,0
T_inlib_G002_001,T_inlib,H50,B,0,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.10260801351275,0.983306220229836,1.1999994404762,0,0,0
T_inlib_G002_001,T_inlib,H50,B,0,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.826338747514616,0.982954560661784,1.16643657260249,0,1,1
T_inlib_G002_001,T_inlib,H50,B,0,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,3.97588970554719,0.982583115122076,1.1999994404762,0,0,0
T_inlib_G002_001,T_inlib,H50,C,3,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.10260801351275,0.983306220229836,1.1999994404762,0,0,0
T_inlib_G002_001,T_inlib,H50,C,3,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.826338747514616,0.982954560661784,1.16643657260249,0,1,1
T_inlib_G002_001,T_inlib,H50,C,3,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,3.97588970554719,0.982583115122076,1.1999994404762,0,0,0
T_inlib_G002_002,T_inlib,H50,B,0,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.16186197609852,1.01042424321143,1.1999994404762,0,0,0
T_inlib_G002_002,T_inlib,H50,B,0,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.835900071223349,1.01034249603301,1.12330292760873,0,1,1
T_inlib_G002_002,T_inlib,H50,B,0,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,3.77162021444763,1.01026511846635,1.1999994404762,0,0,0
T_inlib_G002_002,T_inlib,H50,C,3,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.16186197609852,1.01042424321143,1.1999994404762,0,0,0
T_inlib_G002_002,T_inlib,H50,C,3,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.835900071223349,1.01034249603301,1.12330292760873,0,1,1
T_inlib_G002_002,T_inlib,H50,C,3,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,3.77162021444763,1.01026511846635,1.1999994404762,0,0,0
T_inlib_G002_003,T_inlib,H50,B,0,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.36433676511548,0.988871176989966,1.1999994404762,0,0,0
T_inlib_G002_003,T_inlib,H50,B,0,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.822483582257456,0.988618902501035,1.10059942714033,0,1,1
T_inlib_G002_003,T_inlib,H50,B,0,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,3.96056969585319,0.988333082593622,1.1999994404762,0,0,0
T_inlib_G002_003,T_inlib,H50,C,3,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.36433676511548,0.988871176989966,1.1999994404762,0,0,0
T_inlib_G002_003,T_inlib,H50,C,3,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.822483582257456,0.988618902501035,1.10059942714033,0,1,1
T_inlib_G002_003,T_inlib,H50,C,3,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,3.96056969585319,0.988333082593622,1.1999994404762,0,0,0
T_inlib_G002_004,T_inlib,H50,B,0,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.4884294193824,1.00101332106083,1.1999994404762,0,0,0
T_inlib_G002_004,T_inlib,H50,B,0,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.821359084681765,1.0010351935819,0.906733051414171,0,1,1
T_inlib_G002_004,T_inlib,H50,B,0,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,4.10504312402228,1.00085866798012,1.13906787033808,0,0,0
T_inlib_G002_004,T_inlib,H50,C,3,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.4884294193824,1.00101332106083,1.1999994404762,0,0,0
T_inlib_G002_004,T_inlib,H50,C,3,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.821359084681765,1.0010351935819,0.906733051414171,0,1,1
T_inlib_G002_004,T_inlib,H50,C,3,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,4.10504312402228,1.00085866798012,1.13906787033808,0,0,0
T_inlib_G002_005,T_inlib,H50,B,0,G002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",3,6.25299565863142,1.00676762536543,1.1999994404762,0,0,0
T_inlib_G002_005,T_inlib,H50,B,0,G002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",1,0.812544751137649,1.0071529571271,0.86369611490335,0,1,1
T_inlib_G002_005,T_inlib,H50,B,0,G002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",2,3.96366026266866,1.00673269293867,1.16581536174341,0,0,0
