scheme,flow,budget,A_n,F_n,set_threshold,fit_threshold,calibration_identity,bank_identity,search_identity
H50,B,0,150,150,0,1.31144114284432,52e2d4dc0961bf71480c5689296e071625b66ce8601228146b3780852f2ab1e6,ae7f97bae32ff70dfd27c86c8ab872ab56b81711b19f1fd84526df531bcc5811,3402611123d6de65745e1838f77df00e7394b633ed5f8c9415990113e43f2f97
H50,C,3,150,150,0,1.31144114284432,f12fbec2faa1ff11f92a67fca28ebc293a8ce16ac3f7da014830a5473693022b,ae7f97bae32ff70dfd27c86c8ab872ab56b81711b19f1fd84526df531bcc5811,3402611123d6de65745e1838f77df00e7394b633ed5f8c9415990113e43f2f97
Zin50,B,0,150,150,0,1.20711206757417,f3a9eb56aa391ec9da05d60aa211d3465c3d66f3967ca6cfc387b1cb9d4e0097,ae7f97bae32ff70dfd27c86c8ab872ab56b81711b19f1fd84526df531bcc5811,3402611123d6de65745e1838f77df00e7394b633ed5f8c9415990113e43f2f97
Zin50,C,3,150,150,0,1.20711206757417,f26b2f2a41853928cfc0176ab1cff03e515c0f3182b233da66ed2509c7afa14a,ae7f97bae32ff70dfd27c86c8ab872ab56b81711b19f1fd84526df531bcc5811,3402611123d6de65745e1838f77df00e7394b633ed5f8c9415990113e43f2f97
H50_Zin50,B,0,150,150,0,1.19143277233943,eaae3cb88368c797d2668312607b867a8ab1c8fa8552235435fbb7dcbfbd2bd4,ae7f97bae32ff70dfd27c86c8ab872ab56b81711b19f1fd84526df531bcc5811,3402611123d6de65745e1838f77df00e7394b633ed5f8c9415990113e43f2f97
H50_Zin50,C,3,150,150,0,1.19143277233943,144df481155c7a32a41e07f1654c0bfe9b3be64c7fcf256f9a13a0a016d38d50,ae7f97bae32ff70dfd27c86c8ab872ab56b81711b19f1fd84526df531bcc5811,3402611123d6de65745e1838f77df00e7394b633ed5f8c9415990113e43f2f97
