stage_name,mode,status,selected_method,scientifically_unique_winner,source_tree_hash,data_provenance_hash,candidate_library_hash,configuration_hash,template_cache_hash,experiment_hash,runtime_environment_hash,parameter_calibration_hash,parameter_calibration_sample_count,parameter_calibration_status,final_reserved_status,stage4b_started
Stage 4A.7.2-R.2.1.1,formal,formal_completed,margin,0,62e69e4f1f42429ef07b292e005f942c9ec874e2a30ca638c2ff8eff7120fc84,27f59375b489154db5f46e51842ccf996be83ebf5aeaa584c4bf02b78a40f95c,13c62d03d47b73a54513ffac92365f6afa059d3d871bb59d3daa2a93f6957d5d,301041c636a82b510a29b03abd7a60ba0f78d8ea41fe4ca7b34e73888790ef74,7e7ea5274b4bdcc9409e7af3d5ec81d65aa1406c5caa797ecdbe8295d41d0c2e,f3ded2ebab251035aa5853fa60951f5cb86da2c4de60ac73c55ef5d2fbbcedd0,fb08c862e1ceea61e9961453a3bea1c2d432e111a074b96e30609422c7f8dee7,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3480,calibrated,manifest_only_not_materialized,0
