candidate_id,nearest_pair_key,same_theta_nearest_candidate,same_theta_distance,same_theta_template_i,same_theta_template_j,same_theta_numerically_equivalent,numerical_tolerance,noise_resolution_threshold,cross_theta_scope,cross_theta_profile_distance,cross_theta_template_i,cross_theta_template_j,same_theta_complex_distance,same_theta_magnitude_distance,same_theta_phase_distance_rad,cross_theta_complex_distance,cross_theta_magnitude_distance,cross_theta_phase_distance_rad,cross_theta_numerically_equivalent,source_formal_experiment_hash
R21C_071,R21C_059|R21C_071,R21C_059,0.0029903896698732,187,187,0,1e-10,NaN,nearest_same_theta_pairs_only,2.46495544555171,6,3,0.0029903896698732,0.00182165747584556,0.00864442366378044,0.00444162540005003,0.00334856204877805,0.0136558853909801,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_072,R21C_072|R21C_082,R21C_082,0.00202549610731005,21,21,0,1e-10,NaN,nearest_same_theta_pairs_only,1.77406210868179,6,3,0.00202549610731005,0.00181129581867401,0.00659320666049809,0.00333357016703847,0.0029581855807008,0.0120975976774432,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_073,R21C_073|R21C_085,R21C_085,0.00244955184449438,76,76,0,1e-10,NaN,nearest_same_theta_pairs_only,2.55577005472486,3,3,0.00244955184449438,0.00189089141484413,0.00540383944939253,0.00839928482263598,0.00723871902918844,0.0104348687141608,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_074,R21C_040|R21C_074,R21C_040,0.0055791178853341,102,102,0,1e-10,NaN,nearest_same_theta_pairs_only,2.37997080893055,9,3,0.0055791178853341,0.00206324949152691,0.0249499409368934,0.004393923891726,0.00266849903194095,0.0183395138346361,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_075,R21C_039|R21C_075,R21C_039,0.00484005435649775,48,48,0,1e-10,NaN,nearest_same_theta_pairs_only,1.60153314628328,9,3,0.00484005435649775,0.00183935036726197,0.030431098792034,0.00199851168668098,0.00155948032324527,0.0121438235511907,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_076,R21C_076|R21C_082,R21C_082,0.0106721221996877,21,21,0,1e-10,NaN,nearest_same_theta_pairs_only,1.77411329077779,3,3,0.0106721221996877,0.00373708518390955,0.0537459284993401,0.0138822096215932,0.00772494256149384,0.0682179227404889,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_077,R21C_001|R21C_077,R21C_001,0.0021973650226919,192,192,0,1e-10,NaN,nearest_same_theta_pairs_only,1.69493824474893,3,3,0.0021973650226919,0.0018054284928809,0.00712668408046736,0.00391003347871667,0.00271011228738294,0.00992867983346199,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_078,R21C_066|R21C_078,R21C_066,0.00722863922199164,20,20,0,1e-10,NaN,nearest_same_theta_pairs_only,0.805964278524575,9,3,0.00722863922199164,0.00230392639335368,0.0969301941704181,0.00825834876665242,0.00233097269668046,0.164747795574911,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_079,R21C_067|R21C_079,R21C_067,0.039942115831771,7,7,0,1e-10,NaN,nearest_same_theta_pairs_only,1.1161547831663,234,3,0.039942115831771,0.0370096241617102,0.0843520710506957,0.0217454910015128,0.0204555475423728,0.0552611980392441,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_080,R21C_068|R21C_080,R21C_068,0.0125652527054147,7,7,0,1e-10,NaN,nearest_same_theta_pairs_only,1.60031083855619,36,3,0.0125652527054147,0.0117383525414527,0.0240403061203013,0.0158012028604604,0.0109261173378483,0.0635842452108346,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_081,R21C_022|R21C_081,R21C_022,0.00226189991584512,61,61,0,1e-10,NaN,nearest_same_theta_pairs_only,1.67727183018229,3,3,0.00226189991584512,0.0013629465003736,0.00694534474426452,0.00573561216488083,0.00459266962133965,0.0160337908384496,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_082,R21C_072|R21C_082,R21C_072,0.00202549610731005,21,21,0,1e-10,NaN,nearest_same_theta_pairs_only,1.77406210868179,6,3,0.00202549610731005,0.00181129581867401,0.00659320666049809,0.00333357016703847,0.0029581855807008,0.0120975976774432,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_083,R21C_028|R21C_083,R21C_028,0.0034657955338248,48,48,0,1e-10,NaN,nearest_same_theta_pairs_only,1.75446567120432,3,3,0.0034657955338248,0.00211764732773673,0.0175240460476902,0.0047182479010211,0.00153535425258176,0.0346679404089977,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_084,R21C_058|R21C_084,R21C_058,0.0132783650201146,3,3,0,1e-10,NaN,nearest_same_theta_pairs_only,2.43936595372161,3,3,0.0132783650201146,0.00899565956831891,0.0351654662877735,0.0132783650201146,0.00899565956831891,0.0351654662877735,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_085,R21C_073|R21C_085,R21C_073,0.00244955184449438,76,76,0,1e-10,NaN,nearest_same_theta_pairs_only,2.55577005472486,3,3,0.00244955184449438,0.00189089141484413,0.00540383944939253,0.00839928482263598,0.00723871902918844,0.0104348687141608,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_086,R21C_048|R21C_086,R21C_048,0.00404146884560975,79,79,0,1e-10,NaN,nearest_same_theta_pairs_only,2.36449183151768,6,3,0.00404146884560975,0.00271029508651753,0.0112757412003718,0.00349466374006052,0.00292874802886281,0.00699337487352269,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_087,R21C_076|R21C_087,R21C_076,0.0143865004083458,169,169,0,1e-10,NaN,nearest_same_theta_pairs_only,1.86152836092068,8,3,0.0143865004083458,0.00708621727197109,0.0587657690940985,0.00435009612112561,0.00382403740618384,0.00655691735757625,0,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
