method_id,category,nominal_row_count,unique_physical_scenario_count,unique_parameter_vector_count,unique_observation_count,observation_cluster_count,duplicate_observation_count,effective_denominator,accepted_count,false_unique_definition,false_unique_definition_version,false_unique_evaluable_count,true_nonunique_count,false_unique_numerator,false_unique_denominator,false_unique_rate,false_unique_ci_low,false_unique_ci_high,false_unique_unconditional_denominator,false_unique_unconditional_rate,false_unique_unconditional_ci_low,false_unique_unconditional_ci_high,false_unique_conditional_denominator,false_unique_conditional_rate,false_unique_conditional_ci_low,false_unique_conditional_ci_high,topology_set_accuracy,topology_set_accuracy_ci_low,topology_set_accuracy_ci_high,equivalence_class_accuracy,equivalence_class_accuracy_ci_low,equivalence_class_accuracy_ci_high,strict_unique_numerator,strict_unique_accuracy,strict_unique_ci_low,strict_unique_ci_high,topology_acceptance_numerator,topology_acceptance_coverage,topology_acceptance_ci_low,topology_acceptance_ci_high,topology_selective_risk_numerator,topology_selective_risk,topology_selective_risk_ci_low,topology_selective_risk_ci_high,parameter_evaluable_count,parameter_decision_numerator,parameter_decision_coverage,parameter_decision_ci_low,parameter_decision_ci_high,parameter_selective_risk_numerator,parameter_selective_risk,parameter_selective_risk_ci_low,parameter_selective_risk_ci_high,parameter_indeterminate_numerator,parameter_indeterminate_rate,parameter_indeterminate_ci_low,parameter_indeterminate_ci_high,ood_numerator,in_domain_numerator,ood_recall_numerator,ood_recall,ood_recall_ci_low,ood_recall_ci_high,ood_false_accept_numerator,ood_false_acceptance_rate,ood_false_acceptance_ci_low,ood_false_acceptance_ci_high,in_domain_false_alarm_numerator,in_domain_false_alarm,in_domain_false_alarm_ci_low,in_domain_false_alarm_ci_high,end_to_end_numerator,end_to_end_coverage,end_to_end_coverage_ci_low,end_to_end_coverage_ci_high,end_to_end_selective_risk_numerator,end_to_end_selective_risk,end_to_end_selective_risk_ci_low,end_to_end_selective_risk_ci_high,indeterminate_numerator,indeterminate_rate,indeterminate_ci_low,indeterminate_ci_high,evaluable_count,definition_version
Stage4A5_1_M3_frozen_adapter_R1,in_domain_interior,7,7,7,7,7,0,7,6,same-theta scenario equivalence nonunique AND unique_topology output,stage4a6_3_1_r2_false_unique_v2,7,0,0,7,0,5.55111512312578e-17,0.354330435066687,7,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,0.857142857142857,0.486872170725681,0.974320375655257,0.285714285714286,0.0822189240040568,0.641065548167381,2,0.285714285714286,0.0822189240040568,0.641065548167381,6,0.857142857142857,0.486872170725681,0.974320375655257,0,0,2.77555756156289e-17,0.390334287902165,7,3,0.428571428571429,0.15821985525147,0.749541635472343,0,0,5.55111512312578e-17,0.561497031755045,4,0.571428571428571,0.250458364527657,0.84178014474853,0,7,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,5.55111512312578e-17,0.354330435066687,3,0.428571428571429,0.15821985525147,0.749541635472343,0,0,5.55111512312578e-17,0.561497031755045,4,0.571428571428571,0.250458364527657,0.84178014474853,7,stage4a6_3_1_r2_metrics_v2
Stage4A5_1_M3_frozen_adapter_R1,in_domain_boundary,7,7,7,7,7,0,7,7,same-theta scenario equivalence nonunique AND unique_topology output,stage4a6_3_1_r2_false_unique_v2,7,0,0,7,0,5.55111512312578e-17,0.354330435066687,7,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,1,0.645669564933313,1,0.428571428571429,0.15821985525147,0.749541635472343,3,0.428571428571429,0.15821985525147,0.749541635472343,7,1,0.645669564933313,1,0,0,5.55111512312578e-17,0.354330435066687,7,3,0.428571428571429,0.15821985525147,0.749541635472343,0,0,5.55111512312578e-17,0.561497031755045,4,0.571428571428571,0.250458364527657,0.84178014474853,0,7,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,5.55111512312578e-17,0.354330435066687,3,0.428571428571429,0.15821985525147,0.749541635472343,0,0,5.55111512312578e-17,0.561497031755045,4,0.571428571428571,0.250458364527657,0.84178014474853,7,stage4a6_3_1_r2_metrics_v2
Stage4A5_1_M3_frozen_adapter_R1,out_of_domain_near,7,7,7,7,7,0,7,5,same-theta scenario equivalence nonunique AND unique_topology output,stage4a6_3_1_r2_false_unique_v2,7,0,0,7,0,5.55111512312578e-17,0.354330435066687,7,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,0.714285714285714,0.358934451832619,0.917781075995943,0.285714285714286,0.0822189240040568,0.641065548167381,2,0.285714285714286,0.0822189240040568,0.641065548167381,5,0.714285714285714,0.358934451832619,0.917781075995943,0,0,0,0.434482464783175,7,1,0.142857142857143,0.0256796243447436,0.513127829274319,0,0,0,0.793450685622763,6,0.857142857142857,0.486872170725681,0.974320375655257,7,0,1,0.142857142857143,0.0256796243447436,0.513127829274319,0,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,1,0.142857142857143,0.0256796243447436,0.513127829274319,0,0,0,0.793450685622763,6,0.857142857142857,0.486872170725681,0.974320375655257,7,stage4a6_3_1_r2_metrics_v2
Stage4A5_1_M3_frozen_adapter_R1,out_of_domain_medium,7,7,7,7,7,0,7,4,same-theta scenario equivalence nonunique AND unique_topology output,stage4a6_3_1_r2_false_unique_v2,7,0,0,7,0,5.55111512312578e-17,0.354330435066687,7,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,0.571428571428571,0.250458364527657,0.84178014474853,0.428571428571429,0.15821985525147,0.749541635472343,3,0.428571428571429,0.15821985525147,0.749541635472343,4,0.571428571428571,0.250458364527657,0.84178014474853,0,0,0,0.489890836454597,7,0,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,7,1,0.645669564933313,1,7,0,0,0,5.55111512312578e-17,0.354330435066687,0,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,0,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,7,1,0.645669564933313,1,7,stage4a6_3_1_r2_metrics_v2
Stage4A5_1_M3_frozen_adapter_R1,out_of_domain_far,7,7,7,7,7,0,7,4,same-theta scenario equivalence nonunique AND unique_topology output,stage4a6_3_1_r2_false_unique_v2,7,0,0,7,0,5.55111512312578e-17,0.354330435066687,7,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,0.571428571428571,0.250458364527657,0.84178014474853,0.142857142857143,0.0256796243447436,0.513127829274319,1,0.142857142857143,0.0256796243447436,0.513127829274319,4,0.571428571428571,0.250458364527657,0.84178014474853,0,0,0,0.489890836454597,7,0,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,7,1,0.645669564933313,1,7,0,0,0,5.55111512312578e-17,0.354330435066687,0,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,0,0,5.55111512312578e-17,0.354330435066687,0,NaN,NaN,NaN,7,1,0.645669564933313,1,7,stage4a6_3_1_r2_metrics_v2
