regime,snr_db,variant,scheme,profile,library,truth_id,event,applicable,k,n,ci_low,ci_high,observation_level
on_off,20,nominal,M2_node,grid45,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node,grid45,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node,grid45,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,grid45,original_three,G002,low_confidence,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node,grid45,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G002,low_confidence,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G002,low_confidence,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,continuous,original_three,G002,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H50,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,continuous,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50,continuous,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,continuous,original_three,G002,low_confidence,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H50,continuous,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,continuous,original_three,G002,correct_unique,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin50,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,continuous,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin50,continuous,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin50,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,continuous,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,continuous,original_three,G002,correct_unique,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50_Zin50,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,continuous,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50_Zin50,continuous,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50_Zin50,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,continuous,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,continuous,original_three,G002,correct_unique,1,27,30,0.74378917420816,0.965400111252666,1
on_off,20,nominal,H25,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,continuous,original_three,G002,truth_covered,1,27,30,0.74378917420816,0.965400111252666,1
on_off,20,nominal,H25,continuous,original_three,G002,nonempty,1,27,30,0.74378917420816,0.965400111252666,1
on_off,20,nominal,H25,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,continuous,original_three,G002,rejected,1,3,30,0.0345998887473343,0.25621082579184,1
on_off,20,nominal,Zin25,continuous,original_three,G002,correct_unique,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,continuous,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,continuous,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,continuous,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,original_three,G002,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H25_Zin25,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,original_three,G002,truth_covered,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H25_Zin25,continuous,original_three,G002,nonempty,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H25_Zin25,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,original_three,G002,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,original_three,G002,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,M2_node,continuous,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,continuous,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node,continuous,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,continuous,original_three,G002,low_confidence,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node,continuous,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,continuous,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,continuous,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,continuous,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,continuous,original_three,G002,low_confidence,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,continuous,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,original_three,G002,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,original_three,G002,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,original_three,G002,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node_dominance,continuous,original_three,G002,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node_dominance,continuous,original_three,G002,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,original_three,G002,low_confidence,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_node_dominance,continuous,original_three,G002,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,grid45,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,grid45,pair,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,grid45,pair,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,grid45,pair,G003,ambiguous,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,Zin50,grid45,pair,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,Zin50,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin50,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin50,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,grid45,pair,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H50_Zin50,grid45,pair,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H50_Zin50,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50_Zin50,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50_Zin50,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,grid45,pair,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H25,grid45,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,grid45,pair,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H25,grid45,pair,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H25,grid45,pair,G003,ambiguous,1,16,30,0.361422996198733,0.697676110923002,1
on_off,20,nominal,H25,grid45,pair,G003,low_confidence,1,13,30,0.273774855764666,0.608026929991864,1
on_off,20,nominal,H25,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,Zin25,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,Zin25,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,H25_Zin25,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H25_Zin25,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H25_Zin25,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H25_Zin25,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,M2_node,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,grid45,pair,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node,grid45,pair,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,M2_direct_joint,grid45,pair,G003,correct_unique,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,pair,G003,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,pair,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node_dominance,grid45,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,pair,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node_dominance,grid45,pair,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node_dominance,grid45,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,H50,continuous,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,continuous,pair,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,continuous,pair,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,continuous,pair,G003,ambiguous,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,continuous,pair,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,Zin50,continuous,pair,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,Zin50,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,continuous,pair,G003,truth_covered,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,Zin50,continuous,pair,G003,nonempty,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,Zin50,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,continuous,pair,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H50_Zin50,continuous,pair,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H50_Zin50,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,continuous,pair,G003,truth_covered,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H50_Zin50,continuous,pair,G003,nonempty,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H50_Zin50,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,continuous,pair,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H25,continuous,pair,G003,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,continuous,pair,G003,truth_covered,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H25,continuous,pair,G003,nonempty,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H25,continuous,pair,G003,ambiguous,1,16,30,0.361422996198733,0.697676110923002,1
on_off,20,nominal,H25,continuous,pair,G003,low_confidence,1,12,30,0.245906281168019,0.576796397466775,1
on_off,20,nominal,H25,continuous,pair,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,Zin25,continuous,pair,G003,correct_unique,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,continuous,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,continuous,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,continuous,pair,G003,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,pair,G003,correct_unique,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H25_Zin25,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H25_Zin25,continuous,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H25_Zin25,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,continuous,pair,G003,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,continuous,pair,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,M2_node,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,continuous,pair,G003,truth_covered,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,M2_node,continuous,pair,G003,nonempty,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,M2_node,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,continuous,pair,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,M2_direct_joint,continuous,pair,G003,correct_unique,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,continuous,pair,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,continuous,pair,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,continuous,pair,G003,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,pair,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,M2_node_dominance,continuous,pair,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,pair,G003,truth_covered,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,M2_node_dominance,continuous,pair,G003,nonempty,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,M2_node_dominance,continuous,pair,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,pair,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,continuous,pair,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H50,grid45,original_three,G003,correct_unique,1,27,30,0.74378917420816,0.965400111252666,1
on_off,20,nominal,H50,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,grid45,original_three,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,grid45,original_three,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H50,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50,grid45,original_three,G003,low_confidence,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H50,grid45,original_three,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,Zin50,grid45,original_three,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,Zin50,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin50,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin50,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin50,grid45,original_three,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H50_Zin50,grid45,original_three,G003,correct_unique,1,28,30,0.786765416373831,0.98152297620873,1
on_off,20,nominal,H50_Zin50,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50_Zin50,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H50_Zin50,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H50_Zin50,grid45,original_three,G003,rejected,1,2,30,0.0184770237912704,0.213234583626169,1
on_off,20,nominal,H25,grid45,original_three,G003,correct_unique,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H25,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,grid45,original_three,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H25,grid45,original_three,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,H25,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25,grid45,original_three,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,Zin25,grid45,original_three,G003,correct_unique,1,27,30,0.74378917420816,0.965400111252666,1
on_off,20,nominal,Zin25,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,Zin25,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,Zin25,grid45,original_three,G003,rejected,1,3,30,0.0345998887473343,0.25621082579184,1
on_off,20,nominal,H25_Zin25,grid45,original_three,G003,correct_unique,1,27,30,0.74378917420816,0.965400111252666,1
on_off,20,nominal,H25_Zin25,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H25_Zin25,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,H25_Zin25,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,grid45,original_three,G003,low_confidence,1,0,30,0,0.113513393173968,1
on_off,20,nominal,H25_Zin25,grid45,original_three,G003,rejected,1,3,30,0.0345998887473343,0.25621082579184,1
on_off,20,nominal,M2_node,grid45,original_three,G003,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,grid45,original_three,G003,truth_covered,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node,grid45,original_three,G003,nonempty,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node,grid45,original_three,G003,low_confidence,1,29,30,0.833296090085909,0.994091409618388,1
on_off,20,nominal,M2_node,grid45,original_three,G003,rejected,1,1,30,0.00590859038161247,0.166703909914091,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G003,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G003,nonempty,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G003,ambiguous,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G003,low_confidence,1,30,30,0.886486606826032,1,1
on_off,20,nominal,M2_direct_joint,grid45,original_three,G003,rejected,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G003,correct_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G003,false_unique,1,0,30,0,0.113513393173968,1
on_off,20,nominal,M2_node_dominance,grid45,original_three,G003,truth_covered,1,30,30,0.886486606826032,1,1
