method_id,candidate_id,sample_count,minimum_attainable_p,status,parameter_calibration_hash,experiment_hash
absolute,R21C_060,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_061,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_062,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_063,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_064,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_065,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_066,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_067,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_068,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_069,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_070,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_071,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_072,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_073,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_074,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_075,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_076,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_077,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_078,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_079,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_080,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_081,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_082,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_083,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_084,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_085,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_086,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
absolute,R21C_087,10,0.0909090909090909,calibrated,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_001,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_002,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
scaled,R21C_003,10,0.0909090909090909,calibrated,eacc3c72716ba919df06eaf503d3bf2bf669d9faa4988ac9487fefb1d65c1ea3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1
