stage_name,mode,status,selected_method,scientifically_unique_winner,source_tree_hash,data_provenance_hash,candidate_library_hash,configuration_hash,template_cache_hash,experiment_hash,runtime_environment_hash,parameter_calibration_hash,parameter_calibration_sample_count,parameter_calibration_status,final_reserved_status,stage4b_started
Stage 4A.7.2-R.2.1.1,smoke,smoke_completed,absolute,0,1756177c4ae6d496af84803e634a25c13a76ef2f1557a6eaf8b904a5d7af70c7,27f59375b489154db5f46e51842ccf996be83ebf5aeaa584c4bf02b78a40f95c,13c62d03d47b73a54513ffac92365f6afa059d3d871bb59d3daa2a93f6957d5d,a4277f588db4ae537475dafda2317949d8b70e998bf35983903410a061d1208f,6609adc483191a2fd46c87439d0b28c8b8c6e1adb008adc3d8cb2744f67e05d3,24f76753ff8763db5048f060e04a1ee75cd88e07bdda0ca2b7450fce129b40c1,fb08c862e1ceea61e9961453a3bea1c2d432e111a074b96e30609422c7f8dee7,5b73de0674a615146b5535ebe0853a6b7f50e165723543f14f9fcd975ff7f18e,870,calibrated,manifest_only_not_materialized,0
