top_k,total_feasible_candidates,returned_count,exact_first_k_match,ordered_key_match,cost_match,tie_break_match,duplicate_count,exhaustive_runtime_s,topk_runtime_s,speedup,states_pushed,states_popped,states_expanded,peak_queue_size,prototype_status,exhaustive_audit_status,candidate_keys,candidate_costs
1,131,1,1,1,1,1,0,0.100464,0.039718,2.52943249911879,19,11,10,10,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line]",1
3,131,3,1,1,1,1,0,0.100464,0.043146,2.32846613822834,137,93,92,48,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line]",1;1.7999999999999998;1.7999999999999998
5,131,5,1,1,1,1,0,0.100464,0.028917,3.47421931735657,137,93,92,48,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--37[line],37--39[line]",1;1.7999999999999998;1.7999999999999998;1.8;1.8
6,131,6,1,1,1,1,0,0.100464,0.014546,6.90664100096246,137,93,92,48,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],37--38[line],37--39[line]",1;1.7999999999999998;1.7999999999999998;1.8;1.8;1.8
10,131,10,1,1,1,1,0,0.100464,0.024057,4.17608180571144,137,93,92,48,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--37[line],36--38[line],37--39[line]",1;1.7999999999999998;1.7999999999999998;1.8;1.8;1.8;1.8;1.8;1.7999999999999998;1.7999999999999998
20,131,20,1,1,1,1,0,0.100464,0.055437,1.81221927593484,419,331,330,97,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],35--37[line],36--38[line],37--39[line]",1;1.7999999999999998;1.7999999999999998;1.8;1.8;1.8;1.8;1.8;1.7999999999999998;1.7999999999999998;1.7999999999999998;2.6000000000000005;2.6000000000000001;2.6000000000000001;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.6000000000000005;2.6000000000000005;2.6000000000000001
30,131,30,1,1,1,1,0,0.100464,0.050812,1.97717074706762,419,331,330,97,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--39[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],35--38[line],36--38[line],37--39[line]",1;1.7999999999999998;1.7999999999999998;1.8;1.8;1.8;1.8;1.8;1.7999999999999998;1.7999999999999998;1.7999999999999998;2.6000000000000005;2.6000000000000001;2.6000000000000001;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.6000000000000005;2.6000000000000005;2.6000000000000001;2.6000000000000001;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.6000000000000001;2.6000000000000001;2.6000000000000001;2.6000000000000001;2.6000000000000001;2.6000000000000001
53,131,53,1,1,1,1,0,0.100464,0.106647,0.942023685617036,661,612,611,97,lazy_best_first_branch_and_bound_prior_cost_v1,completed,"V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],34--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],35--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--36[line],36--39[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],35--38[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--37[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--35[line],35--38[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],34--36[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],34--36[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--37[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--35[line],34--35[line],35--38[line],36--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],35--37[line],36--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],35--38[line],36--37[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],36--37[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],36--38[line],36--39[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],34--36[line],36--38[line],37--38[line],37--39[line];V=32,33,34,35,36,37,38,39|E=32--33[line],33--34[line],33--35[line],35--36[line],35--37[line],37--38[line],37--39[line]",1;1.7999999999999998;1.7999999999999998;1.8;1.8;1.8;1.8;1.8;1.7999999999999998;1.7999999999999998;1.7999999999999998;2.6000000000000005;2.6000000000000001;2.6000000000000001;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.6000000000000005;2.6000000000000005;2.6000000000000001;2.6000000000000001;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.6000000000000001;2.6000000000000001;2.6000000000000001;2.6000000000000001;2.6000000000000001;2.6000000000000001;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.6000000000000001;2.6000000000000001;2.5999999999999996;2.5999999999999996;2.6000000000000005;2.6000000000000005;2.6000000000000005;2.5999999999999996;2.5999999999999996;2.5999999999999996;2.6000000000000005;2.6000000000000005;3.4000000000000004;3.4000000000000004;3.4000000000000004;3.4000000000000004;3.4000000000000004;3.3999999999999999
